ip_address,nick_name,start_time,end_time,pic_id,response_no,conf_level,choice_reason,description,weight,response,sample_size,test_param,param_value,p_value,obs_plot_location,pic_name,experiment,difficulty,data_name,trial,type,alt_model,datapick,size,sign,initialEst
,AKLV0WIZZ356X,1508526023.9575093,1508526034.2678337,9943,6,Uncertain,Most complicated overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,ASB8T0H7L99RF,1508526106.1587725,1508526116.2131746,9943,6,Very Certain,Most complicated overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A3D9L5CQXK1YJL,1508526238.4286582,1508526247.3769605,9932,4,Certain,Most complicated overall structure,turk22,1,4,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,ACVEFRSUAPSEQ,1508526332.5547159,1508526342.353702,9933,1,Certain,Most complicated overall structure,turk22,1,1,NA,jttp,1,NA,1,file23c336a4b8d.svg,turk22,9,jttp_gof_9_3.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,APGX2WZ59OWDN,1508526336.2443802,1508526342.6796181,9951,2,Certain,Most complicated overall structure,turk22,1,2,NA,simttb,1,NA,2,file23c5766b3e7.svg,turk22,9,simttb_gof_9_1.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A20CZCJPRP54G9,1508526355.5164547,1508526367.0312061,9933,1,Very Certain,Most complicated overall structure,turk22,1,1,NA,jttp,1,NA,1,file23c336a4b8d.svg,turk22,9,jttp_gof_9_3.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A3HASDF6Z4WNJ,1508526722.3527477,1508526736.2283082,9972,2,Neutral,Most simple overall structure,turk22,1,2,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,FALSE,1,0,1
,ivasanthi@gmail.com,1508526725.9189878,1508526742.338907,9971,6,Neutral,Most simple overall structure,turk22,1,6,NA,bigmod,1,NA,2,file23c5ffb4a66.svg,turk22,9,bigmod_gof_9_1.csv,0,M-1,data,FALSE,1,0,1
,A207IHY6GERCFO,1508526736.8427331,1508526746.2126827,9932,4,Neutral,Most complicated overall structure,turk22,1,4,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A3U761PEG7MFKT,1508526989.6578386,1508526998.716769,9972,1,Certain,Most simple overall structure,turk22,1,1,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,FALSE,1,0,1
, A3HASDF6Z4WNJ,1508527048.7008626,1508527069.700281,9972,"4,5",Certain,Most complicated overall structure,turk22,0.5,4,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,TRUE,1,0,1
, A3HASDF6Z4WNJ,1508527048.7008626,1508527069.700281,9972,"4,5",Certain,Most complicated overall structure,turk22,0.5,5,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,FALSE,1,0,1
,A2R0YYUAWNT7UD,1508527368.1415281,1508527379.9192927,9942,4,Certain,Most simple overall structure,turk22,1,4,NA,jtts,1,NA,2,file23c562755d7.svg,turk22,9,jtts_gof_9_2.csv,0,M-1,data,FALSE,3.340301961018899,0,3.340301961018899
,A3GK90X2QOFR53,1508527518.6197443,1508527531.8083456,9972,1,Certain,Most complicated overall structure,turk22,1,1,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,FALSE,1,0,1
,A27VBVMMEX9GJB,1508527792.288052,1508527811.2777143,9972,4,Certain,"Other, more blank space than other plots",turk22,1,4,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,TRUE,1,0,1
,A3G5IPGLH1IIZN,1508527912.0254564,1508527920.2566376,9952,3,Very Uncertain,Most complicated overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A2RR3R75ECQSKE,1508528137.744938,1508528145.0022585,9972,4,Certain,Most complicated overall structure,turk22,1,4,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,TRUE,1,0,1
,A3N7R7P9HP2YB6,1508528164.0059311,1508528176.6181388,9972,4,Certain,Most complicated overall structure,turk22,1,4,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,TRUE,1,0,1
,AVXEDARJC5HLU,1508528158.2153804,1508528182.981594,9972,4,Certain,Most complicated overall structure,turk22,1,4,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,TRUE,1,0,1
,A12IOD8IXOEL1P,1508528072.4491942,1508528185.7400556,9952,3,Very Certain,Most complicated overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,AK8ONB60Q4RJ5,1508528223.349564,1508528237.8815303,9972,4,Certain,Most complicated overall structure,turk22,1,4,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,TRUE,1,0,1
,A3O7X46E3REM7I,1508528239.718702,1508528254.9291198,9972,1,Certain,Most simple overall structure,turk22,1,1,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,FALSE,1,0,1
,A1P6OXEJ86HQRM,1508528417.395108,1508528424.1945693,9972,4,Certain,Most complicated overall structure,turk22,1,4,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,TRUE,1,0,1
,A2E3SM3T01ENIR,1508528757.3709571,1508528770.5366442,9943,6,Very Certain,Most complicated overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A3HNEYFOIJWPH1,1508528781.7315207,1508528788.0190012,9933,1,Certain,Most complicated overall structure,turk22,1,1,NA,jttp,1,NA,1,file23c336a4b8d.svg,turk22,9,jttp_gof_9_3.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A3VOSFN1XRFF01,1508528856.7488933,1508528873.3815584,9943,6,Certain,Most complicated overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A1XO6ONCCTBMKW,1508528858.9405053,1508528884.666759,9943,6,Very Certain,Most simple overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A1MQ9B05ZMM4YI,1508528907.5217476,1508528918.5263283,9933,2,Uncertain,Most simple overall structure,turk22,1,2,NA,jttp,1,NA,1,file23c336a4b8d.svg,turk22,9,jttp_gof_9_3.csv,0,M-1,data,FALSE,-3.4498956944706896,0,-3.4498956944706896
,A3862RIFFUV141,1508529224.243592,1508529258.7806711,9943,6,Very Certain,Most complicated overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A12GJUCS7AJ4K,1508529347.0279703,1508529385.8282106,9953,3,Very Certain,"Other, Plot #3 has significant empty space compared to all the other plots.",turk22,1,3,NA,simttb,1,NA,3,file23c173203a2.svg,turk22,9,simttb_gof_9_3.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A5EU1AQJNC7F2,1508529552.2222166,1508529563.2152596,9971,2,Certain,Most complicated overall structure,turk22,1,2,NA,bigmod,1,NA,2,file23c5ffb4a66.svg,turk22,9,bigmod_gof_9_1.csv,0,M-1,data,TRUE,1,0,1
,A3KX8PBHVFQZ3U,1508529673.0886798,1508529683.6276512,9931,2,Very Certain,Most complicated overall structure,turk22,1,2,NA,jttp,1,NA,2,file23c3125e678.svg,turk22,9,jttp_gof_9_1.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A25D66AC4QUW2U,1508530671.8667173,1508530696.7768903,9971,2,Certain,"Other, unique",turk22,1,2,NA,bigmod,1,NA,2,file23c5ffb4a66.svg,turk22,9,bigmod_gof_9_1.csv,0,M-1,data,TRUE,1,0,1
,A2HR7ZIX42FEPG,1508530991.8188205,1508530996.3842733,9932,4,Certain,Most complicated overall structure,turk22,1,4,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A219VCQZADQ45W,1508531223.9201508,1508531252.7302582,9951,4,Certain,Most simple overall structure,turk22,1,4,NA,simttb,1,NA,2,file23c5766b3e7.svg,turk22,9,simttb_gof_9_1.csv,0,M-1,data,FALSE,10.090829369002902,0,10.090829369002902
,A2EEL9YYUHL5SK,1508531592.57092,1508531601.1928163,9971,2,Very Certain,Most complicated overall structure,turk22,1,2,NA,bigmod,1,NA,2,file23c5ffb4a66.svg,turk22,9,bigmod_gof_9_1.csv,0,M-1,data,TRUE,1,0,1
,A87D3K9YVKTQ7,1508532321.6886017,1508532378.594713,9971,2,Very Certain,Most complicated overall structure,turk22,1,2,NA,bigmod,1,NA,2,file23c5ffb4a66.svg,turk22,9,bigmod_gof_9_1.csv,0,M-1,data,TRUE,1,0,1
,A2OJ5XOEKTKRR9,1508532503.27118,1508532518.1498902,9933,3,Very Certain,Most simple overall structure,turk22,1,3,NA,jttp,1,NA,1,file23c336a4b8d.svg,turk22,9,jttp_gof_9_3.csv,0,M-1,data,FALSE,-3.4498956944706896,0,-3.4498956944706896
,AW9983V6TUGF8,1508532990.9143856,1508533010.7742176,9952,1,Certain,Most simple overall structure,turk22,1,1,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,FALSE,10.090829369002902,0,10.090829369002902
,A3RR85PK3AV9TU,1508534170.1618936,1508534178.4301388,9973,6,Certain,Most complicated overall structure,turk22,1,6,NA,bigmod,1,NA,6,file23c2357fc42.svg,turk22,9,bigmod_gof_9_3.csv,0,M-1,data,TRUE,1,0,1
, AW68SPY92DA6L,1508535708.8346648,1508535708.9397082,9942,4,Very Certain,Most simple overall structure,turk22,1,4,NA,jtts,1,NA,2,file23c562755d7.svg,turk22,9,jtts_gof_9_2.csv,0,M-1,data,FALSE,3.340301961018899,0,3.340301961018899
,A2AMI7BVALOCJP,1508537354.5856042,1508537361.0250516,9932,"5,1",Neutral,Most simple overall structure,turk22,0.5,5,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,FALSE,-3.4498956944706896,0,-3.4498956944706896
,A2AMI7BVALOCJP,1508537354.5856042,1508537361.0250516,9932,"5,1",Neutral,Most simple overall structure,turk22,0.5,1,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,FALSE,-3.4498956944706896,0,-3.4498956944706896
,A6U5ZHN5Y953Q,1508537578.1037972,1508537672.7375298,9941,3,Very Certain,Most complicated overall structure,turk22,1,3,NA,jtts,1,NA,3,file23c5f40e48f.svg,turk22,9,jtts_gof_9_1.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
, AF09UGIC6B81Y,1508537688.7339916,1508537705.7391934,9933,1,Uncertain,Most complicated overall structure,turk22,1,1,NA,jttp,1,NA,1,file23c336a4b8d.svg,turk22,9,jttp_gof_9_3.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
, A175PJR0W3LO8I,1508539158.3507433,1508539195.5771737,9942,2,Certain,Most simple overall structure,turk22,1,2,NA,jtts,1,NA,2,file23c562755d7.svg,turk22,9,jtts_gof_9_2.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,ARZEZGD9TYK3Q,1508539381.3365948,1508539401.1160417,9942,4,Neutral,Most complicated overall structure,turk22,1,4,NA,jtts,1,NA,2,file23c562755d7.svg,turk22,9,jtts_gof_9_2.csv,0,M-1,data,FALSE,3.340301961018899,0,3.340301961018899
,A2WGW5Y3ZFBDEC,1508539951.1792014,1508539962.8390923,9952,3,Certain,Most simple overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A13FT8BNX9UUP8,1508540534.3242128,1508540560.974268,9933,1,Certain,Most complicated overall structure,turk22,1,1,NA,jttp,1,NA,1,file23c336a4b8d.svg,turk22,9,jttp_gof_9_3.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A3T5E7K68QRMKC,1508542570.5202982,1508542585.5839357,9932,4,Neutral,Most simple overall structure,turk22,1,4,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A3GUVWDWXARFHF,1508544844.3471594,1508544868.255381,9973,6,Very Certain,"Other, largest clear space out of all choices",turk22,1,6,NA,bigmod,1,NA,6,file23c2357fc42.svg,turk22,9,bigmod_gof_9_3.csv,0,M-1,data,TRUE,1,0,1
,A3OWHW7XYQU52K,1508546629.7958426,1508546647.3294792,9933,1,Certain,Most complicated overall structure,turk22,1,1,NA,jttp,1,NA,1,file23c336a4b8d.svg,turk22,9,jttp_gof_9_3.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A19ED8FYO6CA36,1508549709.9349284,1508549729.3885856,9931,2,Very Certain,Most complicated overall structure,turk22,1,2,NA,jttp,1,NA,2,file23c3125e678.svg,turk22,9,jttp_gof_9_1.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A1IU5OP7BBZHZ7,1508549992.3692715,1508550011.7384713,9942,2,Certain,Most complicated overall structure,turk22,1,2,NA,jtts,1,NA,2,file23c562755d7.svg,turk22,9,jtts_gof_9_2.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A3IL3HGJW7K6Q1,1508550576.1621296,1508550585.8107762,9932,2,Neutral,Most simple overall structure,turk22,1,2,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,FALSE,-3.4498956944706896,0,-3.4498956944706896
,A12ZPHBEIHN8U7,1508551457.3359962,1508551471.3897731,9932,4,Very Certain,Most complicated overall structure,turk22,1,4,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,AM0JKZVOEOTMA,1508554121.8472364,1508554255.2012944,9951,4,Neutral,Most simple overall structure,turk22,1,4,NA,simttb,1,NA,2,file23c5766b3e7.svg,turk22,9,simttb_gof_9_1.csv,0,M-1,data,FALSE,10.090829369002902,0,10.090829369002902
,A70L26UXLTGLC,1508555622.1367326,1508555637.617935,9953,3,Certain,Most complex overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c173203a2.svg,turk22,9,simttb_gof_9_3.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A3J9EHZQ9PERAX,1508557281.9680767,1508557304.4538555,9973,6,Uncertain,"Other, More open space",turk22,1,6,NA,bigmod,1,NA,6,file23c2357fc42.svg,turk22,9,bigmod_gof_9_3.csv,0,M-1,data,TRUE,1,0,1
,A12SMSQ6D5227J,1508557407.3482566,1508557412.1944895,9931,2,Neutral,Most complex overall structure,turk22,1,2,NA,jttp,1,NA,2,file23c3125e678.svg,turk22,9,jttp_gof_9_1.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A1XLGIFFGB01EU,1508557674.796151,1508557679.5532131,9933,1,Very Certain,Most complex overall structure,turk22,1,1,NA,jttp,1,NA,1,file23c336a4b8d.svg,turk22,9,jttp_gof_9_3.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A2ICL29CB31UG2,1508558584.9772005,1508558604.020467,9972,"4,5,6",Neutral,Most complex overall structure,turk22,0.3333333333333333,4,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,TRUE,1,0,1
,A2ICL29CB31UG2,1508558584.9772005,1508558604.020467,9972,"4,5,6",Neutral,Most complex overall structure,turk22,0.3333333333333333,5,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,FALSE,1,0,1
,A2ICL29CB31UG2,1508558584.9772005,1508558604.020467,9972,"4,5,6",Neutral,Most complex overall structure,turk22,0.3333333333333333,6,NA,bigmod,1,NA,4,file23c68da9ce8.svg,turk22,9,bigmod_gof_9_2.csv,0,M-1,data,FALSE,1,0,1
,A8FUMDQFBKMXR,1508562705.0088828,1508562715.5034807,9943,6,Very Certain,Most complex overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A1YYDRHVY4LL8K,1508566972.3243027,1508567011.0560641,9953,3,Certain,Most complex overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c173203a2.svg,turk22,9,simttb_gof_9_3.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A2OAZPREKF6PQR,1508567307.8029213,1508567317.5192978,9971,2,Certain,Most complex overall structure,turk22,1,2,NA,bigmod,1,NA,2,file23c5ffb4a66.svg,turk22,9,bigmod_gof_9_1.csv,0,M-1,data,TRUE,1,0,1
,A37M4OVE9R80G,1508567360.1323688,1508567378.5299695,9951,2,Certain,Most complex overall structure,turk22,1,2,NA,simttb,1,NA,2,file23c5766b3e7.svg,turk22,9,simttb_gof_9_1.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A1YYDRHVY4LL8K,1508567414.9370575,1508567441.7600043,9951,4,Certain,Most simple overall structure,turk22,1,4,NA,simttb,1,NA,2,file23c5766b3e7.svg,turk22,9,simttb_gof_9_1.csv,0,M-1,data,FALSE,10.090829369002902,0,10.090829369002902
,AAWX7QFQUNM6D,1508567461.713752,1508567581.1435251,9951,2,Very Certain,"Other, The gap between the dots on the border is more than any other plot.",turk22,1,2,NA,simttb,1,NA,2,file23c5766b3e7.svg,turk22,9,simttb_gof_9_1.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A3VOMP0WOJTB4I ,1508567692.3598554,1508567712.603077,9952,3,Very Certain,Most complex overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A1YYDRHVY4LL8K,1508567697.2405677,1508567719.397071,9973,6,Certain,Most complex overall structure,turk22,1,6,NA,bigmod,1,NA,6,file23c2357fc42.svg,turk22,9,bigmod_gof_9_3.csv,0,M-1,data,TRUE,1,0,1
,AHV4U78TUUDKI,1508571456.1480784,1508571468.399271,9943,6,Neutral,Most complex overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A299J4PKHAEU9H,1508572481.0786207,1508572505.0270286,9952,3,Very Certain,Most complex overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A27BUT19WQ6P1O,1508577135.5888162,1508577148.168304,9931,1,Certain,Most complex overall structure,turk22,1,1,NA,jttp,1,NA,2,file23c3125e678.svg,turk22,9,jttp_gof_9_1.csv,0,M-1,data,FALSE,-3.4498956944706896,0,-3.4498956944706896
,AMC42JMQA8A5U,1508577161.1237972,1508577179.53126,9943,6,Certain,Most simple overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,AY45B0YHI4TUP,1508577318.4121218,1508577333.4061809,9931,2,Certain,Most complex overall structure,turk22,1,2,NA,jttp,1,NA,2,file23c3125e678.svg,turk22,9,jttp_gof_9_1.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A129DU6FOHUVNO,1508577813.6311479,1508577858.669788,9943,6,Certain,Most complex overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A3F6SDO4GYBE4Y,1508581472.0777879,1508581479.8291698,9932,1,Very Uncertain,Most complex overall structure,turk22,1,1,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,FALSE,-3.4498956944706896,0,-3.4498956944706896
,A2SY4E7MRC15MM,1508581537.2176218,1508581544.6279588,9932,4,Very Certain,Most complex overall structure,turk22,1,4,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A13XXMDHOULEZ7,1508583089.0158021,1508583129.3295183,9942,4,Certain,Most simple overall structure,turk22,1,4,NA,jtts,1,NA,2,file23c562755d7.svg,turk22,9,jtts_gof_9_2.csv,0,M-1,data,FALSE,3.340301961018899,0,3.340301961018899
,A6FQHZ58DQ0S6,1508584213.158865,1508584223.8842838,9952,3,Neutral,Most complex overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A21SF3IKIZB0VN,1508584978.8404837,1508585004.7245908,9952,3,Certain,Most complex overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A19IWFLUTW6KQU,1508585772.1346617,1508585788.4317267,9941,3,Uncertain,Most simple overall structure,turk22,1,3,NA,jtts,1,NA,3,file23c5f40e48f.svg,turk22,9,jtts_gof_9_1.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,AZNIEFUIVB2H0,1508586508.0350564,1508586526.061508,9971,2,Certain,Most complex overall structure,turk22,1,2,NA,bigmod,1,NA,2,file23c5ffb4a66.svg,turk22,9,bigmod_gof_9_1.csv,0,M-1,data,TRUE,1,0,1
,A1SFZ9BHP4WSAQ,1508587497.5161672,1508587510.6209176,9973,6,Certain,Most complex overall structure,turk22,1,6,NA,bigmod,1,NA,6,file23c2357fc42.svg,turk22,9,bigmod_gof_9_3.csv,0,M-1,data,TRUE,1,0,1
,A2LEY4X3LD8G26,1508588757.157285,1508588765.5686684,9932,4,Certain,Most complex overall structure,turk22,1,4,NA,jttp,1,NA,4,file23c10682062.svg,turk22,9,jttp_gof_9_2.csv,0,M-1,data,TRUE,-3.4498956944706896,0,-3.4498956944706896
,A2EDI66B0KTBEH,1508589685.1647267,1508589703.0461612,9951,4,Certain,Most simple overall structure,turk22,1,4,NA,simttb,1,NA,2,file23c5766b3e7.svg,turk22,9,simttb_gof_9_1.csv,0,M-1,data,FALSE,10.090829369002902,0,10.090829369002902
,A2MPA5OAT635HG,1508590885.289954,1508590906.228745,9942,2,Very Uncertain,Most simple overall structure,turk22,1,2,NA,jtts,1,NA,2,file23c562755d7.svg,turk22,9,jtts_gof_9_2.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A2BNOEYZ3VRW2R,1508591540.622407,1508591568.6191874,9942,4,Uncertain,Most simple overall structure,turk22,1,4,NA,jtts,1,NA,2,file23c562755d7.svg,turk22,9,jtts_gof_9_2.csv,0,M-1,data,FALSE,3.340301961018899,0,3.340301961018899
,A3ACR8IG31Q7K6,1508591821.9246104,1508591839.9518504,9971,4,Neutral,Most simple overall structure,turk22,1,4,NA,bigmod,1,NA,2,file23c5ffb4a66.svg,turk22,9,bigmod_gof_9_1.csv,0,M-1,data,FALSE,1,0,1
,A3ACR8IG31Q7K6,1508592041.877295,1508592052.7346826,9973,4,Neutral,Most complex overall structure,turk22,1,4,NA,bigmod,1,NA,6,file23c2357fc42.svg,turk22,9,bigmod_gof_9_3.csv,0,M-1,data,FALSE,1,0,1
,A3NAHN61XJ3ZAT,1508592301.4226143,1508592314.5531693,9973,6,Certain,Most complex overall structure,turk22,1,6,NA,bigmod,1,NA,6,file23c2357fc42.svg,turk22,9,bigmod_gof_9_3.csv,0,M-1,data,TRUE,1,0,1
,ADP7UNGJZKRSK,1508593549.5271788,1508593564.3481946,9973,6,Very Certain,Most complex overall structure,turk22,1,6,NA,bigmod,1,NA,6,file23c2357fc42.svg,turk22,9,bigmod_gof_9_3.csv,0,M-1,data,TRUE,1,0,1
,A3RLCGRXA34GC0,1508594571.8935392,1508594589.7916176,9952,3,Uncertain,Most complex overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A1XB03X4J35ATE,1508594694.5465338,1508594709.6814287,9943,1,Certain,Most simple overall structure,turk22,1,1,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,FALSE,3.340301961018899,0,3.340301961018899
,A2MWAXV1YRK5GH,1508595004.4746714,1508595022.6339548,9943,6,Certain,Most complex overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A3NI7KS3MIX1SO,1508595534.4748871,1508595545.4797966,9953,3,Very Certain,Most complex overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c173203a2.svg,turk22,9,simttb_gof_9_3.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A3B7TNVOISSZ2O,1508596771.5509193,1508596777.4742005,9952,3,Very Certain,Most complex overall structure,turk22,1,3,NA,simttb,1,NA,3,file23c57b180f3.svg,turk22,9,simttb_gof_9_2.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A2REJHHCX9OHFI,1508596776.9401786,1508596791.880756,9951,2,Very Certain,Most complex overall structure,turk22,1,2,NA,simttb,1,NA,2,file23c5766b3e7.svg,turk22,9,simttb_gof_9_1.csv,0,M-1,data,TRUE,10.090829369002902,0,10.090829369002902
,A2REJHHCX9OHFI,1508597060.859763,1508597067.310675,9943,6,Uncertain,Most simple overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
,A21753FQKCM5DQ,1508597095.0130718,1508597109.611321,9943,6,Certain,Most complex overall structure,turk22,1,6,NA,jtts,1,NA,6,file23c900d7fb.svg,turk22,9,jtts_gof_9_3.csv,0,M-1,data,TRUE,3.340301961018899,0,3.340301961018899
