"from","to","dep.var.id","wave","sim","model","ord"
"V120","V5",1,1,4,"basic",4
"V120","V57",1,1,4,"basic",4
"V121","V72",1,1,4,"basic",4
"V122",NA,NA,1,4,"basic",4
"V123","V84",1,1,4,"basic",4
"V124",NA,NA,1,4,"basic",4
"V125",NA,NA,1,4,"basic",4
"V126",NA,NA,1,4,"basic",4
"V127",NA,NA,1,4,"basic",4
"V128",NA,NA,1,4,"basic",4
"V129","V33",1,1,4,"basic",4
"V130",NA,NA,1,4,"basic",4
"V131","V98",1,1,4,"basic",4
"V132","V81",1,1,4,"basic",4
"V133",NA,NA,1,4,"basic",4
"V134",NA,NA,1,4,"basic",4
"V135",NA,NA,1,4,"basic",4
"V136","V27",1,1,4,"basic",4
"V136","V90",1,1,4,"basic",4
"V136","V118",1,1,4,"basic",4
"V137",NA,NA,1,4,"basic",4
"V138",NA,NA,1,4,"basic",4
"V139",NA,NA,1,4,"basic",4
"V140",NA,NA,1,4,"basic",4
"V141",NA,NA,1,4,"basic",4
"V142","V38",1,1,4,"basic",4
"V143",NA,NA,1,4,"basic",4
"V144",NA,NA,1,4,"basic",4
"V145",NA,NA,1,4,"basic",4
"V146",NA,NA,1,4,"basic",4
"V147","V45",1,1,4,"basic",4
"V147","V61",1,1,4,"basic",4
"V148","V42",1,1,4,"basic",4
"V149","V109",1,1,4,"basic",4
"V150",NA,NA,1,4,"basic",4
"V151",NA,NA,1,4,"basic",4
"V152",NA,NA,1,4,"basic",4
"V153",NA,NA,1,4,"basic",4
"V154","V54",1,1,4,"basic",4
"V155",NA,NA,1,4,"basic",4
"V1","V91",1,1,5,"basic",2
"V2",NA,NA,1,5,"basic",2
"V3",NA,NA,1,5,"basic",2
"V4",NA,NA,1,5,"basic",2
"V5",NA,NA,1,5,"basic",2
"V6",NA,NA,1,5,"basic",2
"V7","V3",1,1,5,"basic",2
"V8",NA,NA,1,5,"basic",2
"V9","V36",1,1,5,"basic",2
"V10","V132",1,1,5,"basic",2
"V11","V40",1,1,5,"basic",2
"V12","V13",1,1,5,"basic",2
"V12","V103",1,1,5,"basic",2
"V13","V120",1,1,5,"basic",2
"V14","V89",1,1,5,"basic",2
"V15",NA,NA,1,5,"basic",2
"V16","V126",1,1,5,"basic",2
"V17","V36",1,1,5,"basic",2
"V17","V99",1,1,5,"basic",2
"V18",NA,NA,1,5,"basic",2
"V19",NA,NA,1,5,"basic",2
"V20","V88",1,1,5,"basic",2
"V21",NA,NA,1,5,"basic",2
"V22","V80",1,1,5,"basic",2
"V22","V108",1,1,5,"basic",2
"V23",NA,NA,1,5,"basic",2
"V24","V20",1,1,5,"basic",2
"V25","V84",1,1,5,"basic",2
"V26",NA,NA,1,5,"basic",2
"V27","V115",1,1,5,"basic",2
"V28",NA,NA,1,5,"basic",2
"V29","V123",1,1,5,"basic",2
"V30","V78",1,1,5,"basic",2
"V31","V72",1,1,5,"basic",2
"V32",NA,NA,1,5,"basic",2
"V33","V100",1,1,5,"basic",2
"V33","V129",1,1,5,"basic",2
"V34","V130",1,1,5,"basic",2
"V35","V61",1,1,5,"basic",2
"V36","V9",1,1,5,"basic",2
"V36","V17",1,1,5,"basic",2
"V37","V6",1,1,5,"basic",2
"V37","V137",1,1,5,"basic",2
"V38","V15",1,1,5,"basic",2
"V39",NA,NA,1,5,"basic",2
"V40",NA,NA,1,5,"basic",2
"V41","V121",1,1,5,"basic",2
"V42","V102",1,1,5,"basic",2
"V43","V127",1,1,5,"basic",2
"V44",NA,NA,1,5,"basic",2
"V45",NA,NA,1,5,"basic",2
"V46","V140",1,1,5,"basic",2
"V47","V96",1,1,5,"basic",2
"V48",NA,NA,1,5,"basic",2
"V49",NA,NA,1,5,"basic",2
"V50",NA,NA,1,5,"basic",2
"V51","V104",1,1,5,"basic",2
"V52","V105",1,1,5,"basic",2
"V52","V112",1,1,5,"basic",2
"V53",NA,NA,1,5,"basic",2
"V54","V39",1,1,5,"basic",2
"V55",NA,NA,1,5,"basic",2
"V56","V132",1,1,5,"basic",2
"V57","V120",1,1,5,"basic",2
"V58",NA,NA,1,5,"basic",2
"V59",NA,NA,1,5,"basic",2
"V60",NA,NA,1,5,"basic",2
"V61","V35",1,1,5,"basic",2
"V61","V90",1,1,5,"basic",2
"V61","V147",1,1,5,"basic",2
"V62","V28",1,1,5,"basic",2
"V62","V98",1,1,5,"basic",2
"V63",NA,NA,1,5,"basic",2
"V64",NA,NA,1,5,"basic",2
"V65",NA,NA,1,5,"basic",2
"V66","V1",1,1,5,"basic",2
"V67",NA,NA,1,5,"basic",2
"V68","V69",1,1,5,"basic",2
"V68","V124",1,1,5,"basic",2
"V69","V68",1,1,5,"basic",2
"V70",NA,NA,1,5,"basic",2
"V71","V138",1,1,5,"basic",2
"V72","V121",1,1,5,"basic",2
"V73","V136",1,1,5,"basic",2
"V74",NA,NA,1,5,"basic",2
"V75",NA,NA,1,5,"basic",2
"V76","V89",1,1,5,"basic",2
"V76","V110",1,1,5,"basic",2
"V77",NA,NA,1,5,"basic",2
"V78","V30",1,1,5,"basic",2
"V78","V101",1,1,5,"basic",2
"V79","V102",1,1,5,"basic",2
"V80",NA,NA,1,5,"basic",2
"V81","V79",1,1,5,"basic",2
"V82","V28",1,1,5,"basic",2
"V82","V119",1,1,5,"basic",2
"V83","V2",1,1,5,"basic",2
"V84",NA,NA,1,5,"basic",2
"V85","V83",1,1,5,"basic",2
"V86","V47",1,1,5,"basic",2
"V87",NA,NA,1,5,"basic",2
"V88","V20",1,1,5,"basic",2
"V89","V14",1,1,5,"basic",2
"V89","V76",1,1,5,"basic",2
"V90","V61",1,1,5,"basic",2
"V90","V155",1,1,5,"basic",2
"V91",NA,NA,1,5,"basic",2
"V92",NA,NA,1,5,"basic",2
"V93","V116",1,1,5,"basic",2
"V94",NA,NA,1,5,"basic",2
"V95",NA,NA,1,5,"basic",2
"V96",NA,NA,1,5,"basic",2
"V97",NA,NA,1,5,"basic",2
"V98","V62",1,1,5,"basic",2
"V99","V17",1,1,5,"basic",2
"V100","V138",1,1,5,"basic",2
"V101","V78",1,1,5,"basic",2
"V102",NA,NA,1,5,"basic",2
"V103","V12",1,1,5,"basic",2
"V103","V146",1,1,5,"basic",2
"V104","V65",1,1,5,"basic",2
"V105",NA,NA,1,5,"basic",2
"V106","V95",1,1,5,"basic",2
"V107",NA,NA,1,5,"basic",2
"V108",NA,NA,1,5,"basic",2
"V109","V46",1,1,5,"basic",2
"V110",NA,NA,1,5,"basic",2
"V111",NA,NA,1,5,"basic",2
"V112","V59",1,1,5,"basic",2
"V113","V6",1,1,5,"basic",2
"V113","V135",1,1,5,"basic",2
"V114","V55",1,1,5,"basic",2
"V115","V66",1,1,5,"basic",2
"V116",NA,NA,1,5,"basic",2
"V117",NA,NA,1,5,"basic",2
"V118","V102",1,1,5,"basic",2
"V119","V82",1,1,5,"basic",2
"V120","V13",1,1,5,"basic",2
"V121","V72",1,1,5,"basic",2
"V121","V117",1,1,5,"basic",2
"V122",NA,NA,1,5,"basic",2
"V123",NA,NA,1,5,"basic",2
"V124","V68",1,1,5,"basic",2
"V125",NA,NA,1,5,"basic",2
"V126",NA,NA,1,5,"basic",2
"V127","V43",1,1,5,"basic",2
"V127","V65",1,1,5,"basic",2
"V128",NA,NA,1,5,"basic",2
"V129","V98",1,1,5,"basic",2
"V129","V145",1,1,5,"basic",2
"V130",NA,NA,1,5,"basic",2
"V131",NA,NA,1,5,"basic",2
"V132","V10",1,1,5,"basic",2
"V132","V56",1,1,5,"basic",2
"V133",NA,NA,1,5,"basic",2
"V134",NA,NA,1,5,"basic",2
"V135","V113",1,1,5,"basic",2
"V136","V27",1,1,5,"basic",2
"V136","V73",1,1,5,"basic",2
"V137",NA,NA,1,5,"basic",2
"V138","V71",1,1,5,"basic",2
"V139",NA,NA,1,5,"basic",2
"V140","V40",1,1,5,"basic",2
"V140","V46",1,1,5,"basic",2
"V141","V60",1,1,5,"basic",2
"V142",NA,NA,1,5,"basic",2
"V143",NA,NA,1,5,"basic",2
"V144",NA,NA,1,5,"basic",2
"V145","V129",1,1,5,"basic",2
"V146","V116",1,1,5,"basic",2
"V147","V61",1,1,5,"basic",2
"V148",NA,NA,1,5,"basic",2
"V149",NA,NA,1,5,"basic",2
"V150",NA,NA,1,5,"basic",2
"V151","V42",1,1,5,"basic",2
"V152","V112",1,1,5,"basic",2
"V153",NA,NA,1,5,"basic",2
"V154","V66",1,1,5,"basic",2
"V155",NA,NA,1,5,"basic",2
