"from","to","dep.var.id","wave","sim","model","ord"
"V126","V29",1,1,1001,"basic",1
"V127","V92",1,1,1001,"basic",1
"V128","V4",1,1,1001,"basic",1
"V129","V154",1,1,1001,"basic",1
"V130",NA,NA,1,1001,"basic",1
"V131","V119",1,1,1001,"basic",1
"V132",NA,NA,1,1001,"basic",1
"V133",NA,NA,1,1001,"basic",1
"V134","V93",1,1,1001,"basic",1
"V135",NA,NA,1,1001,"basic",1
"V136","V73",1,1,1001,"basic",1
"V136","V90",1,1,1001,"basic",1
"V136","V112",1,1,1001,"basic",1
"V137",NA,NA,1,1001,"basic",1
"V138","V71",1,1,1001,"basic",1
"V139","V57",1,1,1001,"basic",1
"V140","V46",1,1,1001,"basic",1
"V141",NA,NA,1,1001,"basic",1
"V142",NA,NA,1,1001,"basic",1
"V143",NA,NA,1,1001,"basic",1
"V144",NA,NA,1,1001,"basic",1
"V145","V68",1,1,1001,"basic",1
"V146",NA,NA,1,1001,"basic",1
"V147","V61",1,1,1001,"basic",1
"V148",NA,NA,1,1001,"basic",1
"V149","V55",1,1,1001,"basic",1
"V150","V76",1,1,1001,"basic",1
"V151",NA,NA,1,1001,"basic",1
"V152",NA,NA,1,1001,"basic",1
"V153",NA,NA,1,1001,"basic",1
"V154",NA,NA,1,1001,"basic",1
"V155",NA,NA,1,1001,"basic",1
