"","X1","X2","count","plot_order"
"1","1","1",1,3
"2","2","2",1,3
"3","3","5",1,3
"4","4","4",1,3
"5","5","3",1,3
"6","6",NA,1,3
"7","7","15",1,3
"8","8","11",1,3
"9","9","9",1,3
"10","10","11",1,3
"11","10","14",1,3
"12","11","10",1,3
"13","12","6",1,3
"14","12","13",1,3
"15","13","6",1,3
"16","13","12",1,3
"17","14","10",1,3
"18","14","11",1,3
"19","15",NA,1,3
"20","16","16",1,3
"21","1","1",2,2
"22","2","3",2,2
"23","3","2",2,2
"24","3","6",2,2
"25","4","4",2,2
"26","5","5",2,2
"27","6","3",2,2
"28","7","7",2,2
"29","8","9",2,2
"30","9","8",2,2
"31","10","10",2,2
"32","11","11",2,2
"33","12","12",2,2
"34","13","13",2,2
"35","14","14",2,2
"36","15","15",2,2
"37","16","16",2,2
"38","1","8",3,1
"39","2","3",3,1
"40","2","5",3,1
"41","2","13",3,1
"42","3","2",3,1
"43","4","12",3,1
"44","4","16",3,1
"45","5","2",3,1
"46","5","16",3,1
"47","6","12",3,1
"48","6","13",3,1
"49","7","7",3,1
"50","8","1",3,1
"51","9","9",3,1
"52","10","11",3,1
"53","11","12",3,1
"54","12","6",3,1
"55","12","11",3,1
"56","12","13",3,1
"57","13","2",3,1
"58","13","12",3,1
"59","14","14",3,1
"60","15","15",3,1
"61","16","4",3,1
"62","16","8",3,1
