"X1","X2","count","plot_order"
"1","1",1,3
"2","3",1,3
"2","13",1,3
"3","2",1,3
"3","13",1,3
"4","5",1,3
"5","4",1,3
"6","12",1,3
"7","10",1,3
"8","11",1,3
"9","9",1,3
"10",NA,1,3
"11","8",1,3
"12","6",1,3
"12","13",1,3
"13","2",1,3
"13","12",1,3
"14","14",1,3
"15","4",1,3
"16","16",1,3
"1","12",2,1
"2","2",2,1
"3","3",2,1
"4","4",2,1
"5","15",2,1
"6","6",2,1
"7","15",2,1
"8","9",2,1
"8","10",2,1
"9","8",2,1
"10",NA,2,1
"11","12",2,1
"11","14",2,1
"12",NA,2,1
"13","16",2,1
"14",NA,2,1
"15","5",2,1
"15","7",2,1
"16",NA,2,1
"1","1",3,2
"2","6",3,2
"3","6",3,2
"4","4",3,2
"5","15",3,2
"6","2",3,2
"6","3",3,2
"7","7",3,2
"8","8",3,2
"9","9",3,2
"10","11",3,2
"10","14",3,2
"11","10",3,2
"11","14",3,2
"12","6",3,2
"12","13",3,2
"13","6",3,2
"13","12",3,2
"14","10",3,2
"14","11",3,2
"15","5",3,2
"16","16",3,2
