"","X1","X2","count","plot_order"
"1","1","1",1,5
"2","2","2",1,5
"3","3","3",1,5
"4","4","5",1,5
"5","5",NA,1,5
"6","6","12",1,5
"7","7","7",1,5
"8","8","8",1,5
"9","9","9",1,5
"10","10","11",1,5
"11","11","10",1,5
"12","12","13",1,5
"13","13","12",1,5
"14","13","14",1,5
"15","14","13",1,5
"16","15","15",1,5
"17","16","16",1,5
"18","1","15",2,1
"19","2","3",2,1
"20","2","5",2,1
"21","3","12",2,1
"22","4","4",2,1
"23","5","2",2,1
"24","5","8",2,1
"25","6","6",2,1
"26","7",NA,2,1
"27","8",NA,2,1
"28","9","9",2,1
"29","10","7",2,1
"30","10","11",2,1
"31","10","14",2,1
"32","11",NA,2,1
"33","12","3",2,1
"34","13","13",2,1
"35","14","10",2,1
"36","14","11",2,1
"37","15","1",2,1
"38","16","16",2,1
"39","1","1",3,8
"40","2","2",3,8
"41","3","12",3,8
"42","4","5",3,8
"43","5","4",3,8
"44","6","12",3,8
"45","7",NA,3,8
"46","8",NA,3,8
"47","9","8",3,8
"48","10","7",3,8
"49","10","14",3,8
"50","11",NA,3,8
"51","12","3",3,8
"52","12","6",3,8
"53","12","11",3,8
"54","12","13",3,8
"55","13","6",3,8
"56","13","12",3,8
"57","14","10",3,8
"58","15","15",3,8
"59","16","16",3,8
"60","1","1",4,2
"61","2","2",4,2
"62","3","3",4,2
"63","4","4",4,2
"64","5","9",4,2
"65","6","6",4,2
"66","7","10",4,2
"67","8","11",4,2
"68","8","13",4,2
"69","9",NA,4,2
"70","10","11",4,2
"71","11","8",4,2
"72","11","10",4,2
"73","11","14",4,2
"74","11","16",4,2
"75","12","12",4,2
"76","13","8",4,2
"77","14",NA,4,2
"78","15","15",4,2
"79","16","11",4,2
"80","1","9",5,9
"81","2","3",5,9
"82","2","5",5,9
"83","3","2",5,9
"84","4","4",5,9
"85","5","2",5,9
"86","6",NA,5,9
"87","7","10",5,9
"88","8","10",5,9
"89","9",NA,5,9
"90","10","7",5,9
"91","10","8",5,9
"92","10","11",5,9
"93","11","7",5,9
"94","11","10",5,9
"95","12","13",5,9
"96","13","10",5,9
"97","13","12",5,9
"98","14","14",5,9
"99","15","6",5,9
"100","16","16",5,9
"101","1","1",6,4
"102","2","3",6,4
"103","3","2",6,4
"104","3","12",6,4
"105","4","3",6,4
"106","5","5",6,4
"107","6","6",6,4
"108","7","10",6,4
"109","8","8",6,4
"110","9","9",6,4
"111","10","7",6,4
"112","10","11",6,4
"113","11","10",6,4
"114","11","14",6,4
"115","12","3",6,4
"116","13","12",6,4
"117","13","15",6,4
"118","14","11",6,4
"119","15","3",6,4
"120","15","13",6,4
"121","16","13",6,4
"122","1","1",7,10
"123","2","3",7,10
"124","3",NA,7,10
"125","4","6",7,10
"126","5","12",7,10
"127","6",NA,7,10
"128","7","11",7,10
"129","8","9",7,10
"130","8","11",7,10
"131","9","8",7,10
"132","10","11",7,10
"133","11","7",7,10
"134","11","8",7,10
"135","11","10",7,10
"136","11","14",7,10
"137","11","15",7,10
"138","12",NA,7,10
"139","13","9",7,10
"140","14","11",7,10
"141","15","11",7,10
"142","16","16",7,10
"143","1","10",8,7
"144","2","3",8,7
"145","3","2",8,7
"146","4","4",8,7
"147","5","5",8,7
"148","6","13",8,7
"149","7","7",8,7
"150","8","8",8,7
"151","9","9",8,7
"152","10","1",8,7
"153","11","11",8,7
"154","12","2",8,7
"155","12","13",8,7
"156","12","15",8,7
"157","13","15",8,7
"158","14","14",8,7
"159","15","1",8,7
"160","15","12",8,7
"161","16","16",8,7
"162","1","1",9,6
"163","2","3",9,6
"164","3","6",9,6
"165","3","15",9,6
"166","4","4",9,6
"167","5","5",9,6
"168","6","3",9,6
"169","7","10",9,6
"170","8","9",9,6
"171","8","10",9,6
"172","8","11",9,6
"173","9","8",9,6
"174","10","7",9,6
"175","10","11",9,6
"176","10","14",9,6
"177","10","16",9,6
"178","11","8",9,6
"179","11","10",9,6
"180","12","9",9,6
"181","13","13",9,6
"182","14",NA,9,6
"183","15","3",9,6
"184","16","10",9,6
"185","1","1",10,11
"186","2","3",10,11
"187","2","15",10,11
"188","3","2",10,11
"189","3","4",10,11
"190","4",NA,10,11
"191","5","15",10,11
"192","6","6",10,11
"193","7","13",10,11
"194","8","9",10,11
"195","8","11",10,11
"196","9",NA,10,11
"197","10","11",10,11
"198","11","8",10,11
"199","11","10",10,11
"200","12","13",10,11
"201","13","12",10,11
"202","14","11",10,11
"203","15","3",10,11
"204","15","5",10,11
"205","16","16",10,11
"206","1","1",11,12
"207","2","3",11,12
"208","2","10",11,12
"209","3","2",11,12
"210","3","15",11,12
"211","4","4",11,12
"212","5",NA,11,12
"213","6","12",11,12
"214","7","7",11,12
"215","8","10",11,12
"216","9","9",11,12
"217","10","2",11,12
"218","10","8",11,12
"219","10","11",11,12
"220","11","10",11,12
"221","11","14",11,12
"222","12","6",11,12
"223","13","5",11,12
"224","14","11",11,12
"225","15","3",11,12
"226","16","16",11,12
"227","1","8",12,3
"228","2","2",12,3
"229","3","15",12,3
"230","4","4",12,3
"231","5","5",12,3
"232","6","11",12,3
"233","6","12",12,3
"234","7","10",12,3
"235","8","10",12,3
"236","9","9",12,3
"237","10","7",12,3
"238","10","8",12,3
"239","11","14",12,3
"240","12","6",12,3
"241","13","7",12,3
"242","14","11",12,3
"243","15","8",12,3
"244","16","16",12,3
