"X1","X2","count","plot_order"
"1","5",1,13
"2","2",1,13
"3","5",1,13
"3","6",1,13
"4","4",1,13
"5","1",1,13
"5","3",1,13
"6","12",1,13
"7","10",1,13
"8","15",1,13
"9","9",1,13
"10","7",1,13
"11","10",1,13
"11","14",1,13
"12","6",1,13
"12","11",1,13
"13","13",1,13
"14",NA,1,13
"15",NA,1,13
"16","16",1,13
"1","9",2,8
"2","3",2,8
"3",NA,2,8
"4","4",2,8
"5","5",2,8
"6","6",2,8
"7","7",2,8
"8","9",2,8
"9","1",2,8
"9","8",2,8
"10","11",2,8
"11","10",2,8
"12","12",2,8
"13","13",2,8
"14","9",2,8
"15","3",2,8
"16","16",2,8
"1","1",3,9
"2","5",3,9
"3","6",3,9
"3","12",3,9
"4","2",3,9
"5","2",3,9
"6","3",3,9
"7","7",3,9
"8","9",3,9
"9",NA,3,9
"10","11",3,9
"11","10",3,9
"11","14",3,9
"12","3",3,9
"12","13",3,9
"13","12",3,9
"14",NA,3,9
"15","15",3,9
"16","16",3,9
"1","1",4,12
"2","3",4,12
"2","9",4,12
"3","2",4,12
"4","4",4,12
"5","9",4,12
"6","13",4,12
"7","14",4,12
"8","8",4,12
"9","11",4,12
"10","7",4,12
"10","11",4,12
"10","14",4,12
"11","9",4,12
"11","10",4,12
"12","12",4,12
"13","6",4,12
"13","14",4,12
"14","7",4,12
"14","10",4,12
"15","15",4,12
"16","16",4,12
"1","3",5,16
"2","3",5,16
"2","5",5,16
"2","10",5,16
"3","1",5,16
"3","2",5,16
"4","4",5,16
"5","2",5,16
"6","9",5,16
"7","8",5,16
"7","10",5,16
"7","11",5,16
"8","7",5,16
"9","6",5,16
"10","7",5,16
"10","11",5,16
"11","7",5,16
"11","10",5,16
"12","12",5,16
"13","13",5,16
"14","14",5,16
"15","16",5,16
"16",NA,5,16
"1",NA,6,6
"2","3",6,6
"3","2",6,6
"3","12",6,6
"4","4",6,6
"5","5",6,6
"6","12",6,6
"7","9",6,6
"7","10",6,6
"8","1",6,6
"9",NA,6,6
"10","7",6,6
"10","14",6,6
"11","14",6,6
"11","16",6,6
"12","3",6,6
"12","6",6,6
"13","12",6,6
"14","10",6,6
"14","11",6,6
"15","16",6,6
"16","11",6,6
"16","15",6,6
"1","5",7,7
"2","3",7,7
"2","12",7,7
"2","13",7,7
"3","2",7,7
"4","4",7,7
"5",NA,7,7
"6","13",7,7
"7","10",7,7
"7","15",7,7
"8","9",7,7
"9",NA,7,7
"10","7",7,7
"10","11",7,7
"11","3",7,7
"11","10",7,7
"12","13",7,7
"13","2",7,7
"13","6",7,7
"13","12",7,7
"14","14",7,7
"15","7",7,7
"16","16",7,7
"1","8",8,5
"2","3",8,5
"2","12",8,5
"3","2",8,5
"4","13",8,5
"5","5",8,5
"6","12",8,5
"7","7",8,5
"8","9",8,5
"9","8",8,5
"10","3",8,5
"11","14",8,5
"12","2",8,5
"12","6",8,5
"12","13",8,5
"13","12",8,5
"14","11",8,5
"15","15",8,5
"16","16",8,5
"1","1",9,4
"2","2",9,4
"3","3",9,4
"4","5",9,4
"5","4",9,4
"6","6",9,4
"7","10",9,4
"8","8",9,4
"9","9",9,4
"10","4",9,4
"10","7",9,4
"11","11",9,4
"12","13",9,4
"13","12",9,4
"14","14",9,4
"15","12",9,4
"16","16",9,4
"1","5",10,15
"2",NA,10,15
"3","2",10,15
"3","4",10,15
"4","5",10,15
"5","1",10,15
"5","4",10,15
"5","8",10,15
"6",NA,10,15
"7","10",10,15
"8","5",10,15
"9","9",10,15
"10",NA,10,15
"11","14",10,15
"12","6",10,15
"13","13",10,15
"14","11",10,15
"15","15",10,15
"16","16",10,15
"1","1",11,11
"2","3",11,11
"3","2",11,11
"4","4",11,11
"5","5",11,11
"6","12",11,11
"6","13",11,11
"7","10",11,11
"7","11",11,11
"8","12",11,11
"9","9",11,11
"10",NA,11,11
"11",NA,11,11
"12",NA,11,11
"13","6",11,11
"14","14",11,11
"15","15",11,11
"16","16",11,11
"1","1",12,2
"2","5",12,2
"2","13",12,2
"3","2",12,2
"3","12",12,2
"3","15",12,2
"4","5",12,2
"4","10",12,2
"5","2",12,2
"5","4",12,2
"6","6",12,2
"7","10",12,2
"8","8",12,2
"9","9",12,2
"10","4",12,2
"10","7",12,2
"10","11",12,2
"11","10",12,2
"11","14",12,2
"12","3",12,2
"12","14",12,2
"13","2",12,2
"14","11",12,2
"14","12",12,2
"15","3",12,2
"16","7",12,2
"1","4",13,1
"1","12",13,1
"2","3",13,1
"3","2",13,1
"4","1",13,1
"5","5",13,1
"6","12",13,1
"7","7",13,1
"8","9",13,1
"8","10",13,1
"9",NA,13,1
"10","11",13,1
"11","10",13,1
"12","1",13,1
"12","13",13,1
"13",NA,13,1
"14","14",13,1
"15","15",13,1
"16","16",13,1
"1","15",14,3
"2","5",14,3
"3","2",14,3
"3","12",14,3
"3","15",14,3
"4","7",14,3
"5","2",14,3
"6","12",14,3
"6","13",14,3
"7","11",14,3
"8","10",14,3
"9","8",14,3
"10",NA,14,3
"11","7",14,3
"12","3",14,3
"12","6",14,3
"13","6",14,3
"14","11",14,3
"15","1",14,3
"15","3",14,3
"16","16",14,3
"1","5",15,10
"2",NA,15,10
"3","3",15,10
"4",NA,15,10
"5","4",15,10
"6","12",15,10
"7","11",15,10
"8","9",15,10
"9","8",15,10
"9","16",15,10
"10","7",15,10
"10","11",15,10
"10","14",15,10
"11","7",15,10
"11","10",15,10
"11","14",15,10
"12","2",15,10
"12","6",15,10
"12","13",15,10
"13","12",15,10
"14","10",15,10
"15","15",15,10
"16","9",15,10
"1","5",16,14
"2","12",16,14
"2","13",16,14
"3","16",16,14
"4","8",16,14
"5",NA,16,14
"6","13",16,14
"7","10",16,14
"8","4",16,14
"9","9",16,14
"10","11",16,14
"11","10",16,14
"12","2",16,14
"12","13",16,14
"13","2",16,14
"13","6",16,14
"13","12",16,14
"14","11",16,14
"15","15",16,14
"16",NA,16,14
