"X1","X2","count","plot_order"
"1","1",1,1
"2","2",1,1
"3","12",1,1
"3","15",1,1
"4",NA,1,1
"5","4",1,1
"6",NA,1,1
"7","10",1,1
"8","9",1,1
"9","8",1,1
"9","16",1,1
"10","11",1,1
"11","10",1,1
"12","3",1,1
"12","6",1,1
"12","13",1,1
"13",NA,1,1
"14","14",1,1
"15","3",1,1
"16",NA,1,1
"1","1",2,6
"2","2",2,6
"3","5",2,6
"3","15",2,6
"4","4",2,6
"5","3",2,6
"5","14",2,6
"6","6",2,6
"7","7",2,6
"8","9",2,6
"9","8",2,6
"10","12",2,6
"11","11",2,6
"12","10",2,6
"13","13",2,6
"14","15",2,6
"15","3",2,6
"16","16",2,6
"1","1",3,2
"2","3",3,2
"3","2",3,2
"4","12",3,2
"5","5",3,2
"6","6",3,2
"7","7",3,2
"8","2",3,2
"8","9",3,2
"9","8",3,2
"9","12",3,2
"10","10",3,2
"11","11",3,2
"12","9",3,2
"12","13",3,2
"13","12",3,2
"14","14",3,2
"15","15",3,2
"16","16",3,2
"1","1",4,5
"2","3",4,5
"2","13",4,5
"2","15",4,5
"3","2",4,5
"4","4",4,5
"5","5",4,5
"6","12",4,5
"7",NA,4,5
"8",NA,4,5
"9","8",4,5
"10","7",4,5
"10","11",4,5
"11","10",4,5
"11","14",4,5
"12","6",4,5
"12","13",4,5
"13","2",4,5
"13","12",4,5
"14",NA,4,5
"15","2",4,5
"16","16",4,5
"1","16",5,3
"2",NA,5,3
"3","3",5,3
"4","4",5,3
"5","2",5,3
"6","12",5,3
"7",NA,5,3
"8","7",5,3
"9","10",5,3
"9","12",5,3
"10","8",5,3
"10","11",5,3
"11","10",5,3
"12","6",5,3
"12","13",5,3
"13","12",5,3
"14","14",5,3
"15","15",5,3
"16","1",5,3
"1","1",6,4
"2","3",6,4
"2","5",6,4
"2","13",6,4
"3","2",6,4
"4","7",6,4
"5","2",6,4
"6","12",6,4
"7","4",6,4
"8","9",6,4
"8","10",6,4
"9","8",6,4
"9","12",6,4
"10","8",6,4
"10","14",6,4
"11","11",6,4
"12","6",6,4
"12","9",6,4
"12","13",6,4
"13","2",6,4
"13","6",6,4
"13","12",6,4
"14","6",6,4
"14","10",6,4
"15","15",6,4
"16","16",6,4
