"X1","X2","count","plot_order"
"1","1",1,13
"2","3",1,13
"2","13",1,13
"3",NA,1,13
"4","7",1,13
"4","16",1,13
"5","5",1,13
"6","6",1,13
"7","4",1,13
"7","10",1,13
"8","2",1,13
"9","9",1,13
"10","7",1,13
"11","14",1,13
"12","12",1,13
"13","2",1,13
"14","11",1,13
"15","4",1,13
"16",NA,1,13
"1","12",2,5
"2","3",2,5
"2","9",2,5
"3","2",2,5
"3","15",2,5
"4","4",2,5
"5","5",2,5
"6","6",2,5
"7","10",2,5
"7","14",2,5
"8","9",2,5
"8","15",2,5
"9","2",2,5
"10","7",2,5
"11","14",2,5
"12",NA,2,5
"13","13",2,5
"14","7",2,5
"14","11",2,5
"15","8",2,5
"16","8",2,5
"1","1",3,1
"2","3",3,1
"3","2",3,1
"3","11",3,1
"4","4",3,1
"5","13",3,1
"6","12",3,1
"7","11",3,1
"8","8",3,1
"9","9",3,1
"10","11",3,1
"10","14",3,1
"11","7",3,1
"11","10",3,1
"11","14",3,1
"12","6",3,1
"12","13",3,1
"13",NA,3,1
"14","10",3,1
"15","15",3,1
"16","16",3,1
"1","1",4,10
"2","3",4,10
"2","13",4,10
"3","2",4,10
"3","5",4,10
"4",NA,4,10
"5","3",4,10
"5","4",4,10
"6",NA,4,10
"7",NA,4,10
"8","9",4,10
"9","8",4,10
"10","8",4,10
"11","7",4,10
"12","6",4,10
"13","2",4,10
"14","14",4,10
"15","15",4,10
"16","16",4,10
"1",NA,5,16
"2","2",5,16
"3","13",5,16
"4","13",5,16
"5","5",5,16
"6","7",5,16
"7",NA,5,16
"8","8",5,16
"9","9",5,16
"10","10",5,16
"11","11",5,16
"12","13",5,16
"13","1",5,16
"13","3",5,16
"13","12",5,16
"14","14",5,16
"15","15",5,16
"16","16",5,16
"1","1",6,4
"2","5",6,4
"3","12",6,4
"4",NA,6,4
"5","2",6,4
"6","12",6,4
"7","4",6,4
"7","10",6,4
"8","8",6,4
"9","9",6,4
"10","11",6,4
"11","7",6,4
"11","10",6,4
"11","14",6,4
"12","3",6,4
"12","6",6,4
"12","13",6,4
"13","12",6,4
"13","16",6,4
"14","11",6,4
"15","15",6,4
"16","11",6,4
"16","13",6,4
"1","1",7,9
"2","10",7,9
"3","10",7,9
"3","15",7,9
"4",NA,7,9
"5","4",7,9
"5","16",7,9
"6","14",7,9
"7","11",7,9
"8","8",7,9
"9","9",7,9
"10","2",7,9
"10","11",7,9
"11","7",7,9
"11","10",7,9
"11","15",7,9
"12","13",7,9
"13","12",7,9
"14",NA,7,9
"15","3",7,9
"15","11",7,9
"16","5",7,9
"1","15",8,3
"2",NA,8,3
"3","2",8,3
"3","5",8,3
"3","7",8,3
"4",NA,8,3
"5","4",8,3
"6","6",8,3
"7","3",8,3
"7","10",8,3
"8","8",8,3
"9","9",8,3
"10","7",8,3
"10","14",8,3
"11","7",8,3
"12","12",8,3
"13","10",8,3
"14","10",8,3
"15","1",8,3
"16","16",8,3
"1","1",9,8
"2","12",9,8
"3","6",9,8
"4","5",9,8
"5","4",9,8
"6","3",9,8
"7","11",9,8
"8","9",9,8
"9",NA,9,8
"10","10",9,8
"11","7",9,8
"12","2",9,8
"12","13",9,8
"12","16",9,8
"13","12",9,8
"14","14",9,8
"15","15",9,8
"16","12",9,8
"1","1",10,11
