"","X1","X2","count","plot_order"
"1","1","12",1,12
"2","2","12",1,12
"3","2","13",1,12
"4","3","3",1,12
"5","4","5",1,12
"6","5","4",1,12
"7","6","9",1,12
"8","7","7",1,12
"9","8","9",1,12
"10","9","6",1,12
"11","10","11",1,12
"12","10","13",1,12
"13","11","10",1,12
"14","12","2",1,12
"15","13","10",1,12
"16","14","14",1,12
"17","15","15",1,12
"18","16","16",1,12
"19","1","1",2,3
"20","2","3",2,3
"21","3","15",2,3
"22","4","4",2,3
"23","5","5",2,3
"24","6","12",2,3
"25","6","13",2,3
"26","7","7",2,3
"27","8","9",2,3
"28","9","8",2,3
"29","10","13",2,3
"30","11","10",2,3
"31","11","14",2,3
"32","12","6",2,3
"33","12","13",2,3
"34","12","15",2,3
"35","13","12",2,3
"36","14","11",2,3
"37","15","3",2,3
"38","15","12",2,3
"39","16","16",2,3
"40","1","1",3,10
"41","2","3",3,10
"42","3","2",3,10
"43","4","16",3,10
"44","5",NA,3,10
"45","6","12",3,10
"46","6","14",3,10
"47","7","10",3,10
"48","7","11",3,10
"49","8","5",3,10
"50","8","9",3,10
"51","9","8",3,10
"52","9","16",3,10
"53","10","7",3,10
"54","11","7",3,10
"55","12","6",3,10
"56","13","13",3,10
"57","14","6",3,10
"58","15","15",3,10
"59","16","9",3,10
"60","1","10",4,5
"61","2",NA,4,5
"62","3","2",4,5
"63","4","10",4,5
"64","5","5",4,5
"65","6","6",4,5
"66","7",NA,4,5
"67","8","8",4,5
"68","9","13",4,5
"69","10","4",4,5
"70","10","7",4,5
"71","10","11",4,5
"72","10","12",4,5
"73","11","10",4,5
"74","11","16",4,5
"75","12",NA,4,5
"76","13",NA,4,5
"77","14","3",4,5
"78","15","15",4,5
"79","16","11",4,5
"80","1",NA,5,7
"81","2","13",5,7
"82","3","6",5,7
"83","4","9",5,7
"84","5","5",5,7
"85","6","3",5,7
"86","6","10",5,7
"87","6","13",5,7
"88","7","1",5,7
"89","8","9",5,7
"90","9","8",5,7
"91","9","15",5,7
"92","10","6",5,7
"93","10","11",5,7
"94","11","10",5,7
"95","12","12",5,7
"96","13","2",5,7
