"X1","X2","count","plot_order"
"1","1",1,1
"2","3",1,1
"2","5",1,1
"2","10",1,1
"3","2",1,1
"4","4",1,1
"5","2",1,1
"5","3",1,1
"6","12",1,1
"7","7",1,1
"8",NA,1,1
"9","8",1,1
"10","2",1,1
"11","11",1,1
"12","6",1,1
"13","13",1,1
"14","14",1,1
"15","6",1,1
"16","16",1,1
"1","1",2,2
"2","3",2,2
"2","9",2,2
"3","12",2,2
"4","4",2,2
"5","5",2,2
"6","6",2,2
"7","9",2,2
"7","10",2,2
"8","11",2,2
"9","2",2,2
"10","7",2,2
"10","14",2,2
"11","8",2,2
"11","10",2,2
"11","14",2,2
"12","3",2,2
"13","13",2,2
"14","10",2,2
"14","11",2,2
"15","15",2,2
"16","16",2,2
"1","1",3,8
"2","2",3,8
"3","12",3,8
"4",NA,3,8
"5","5",3,8
"6","4",3,8
"6","12",3,8
"7",NA,3,8
"8",NA,3,8
"9","9",3,8
"10","7",3,8
"10","11",3,8
"11","8",3,8
"11","10",3,8
"11","14",3,8
"12","3",3,8
"12","6",3,8
"12","13",3,8
"13",NA,3,8
"14","11",3,8
"15","15",3,8
"16","16",3,8
"1","1",4,4
"2","5",4,4
"3","2",4,4
"3","7",4,4
"4","5",4,4
"5","2",4,4
"5","4",4,4
"5","7",4,4
"6","13",4,4
"6","15",4,4
"7","3",4,4
"7","5",4,4
"8","8",4,4
"9","9",4,4
"10","2",4,4
"11","11",4,4
"12","13",4,4
"13","6",4,4
"13","12",4,4
"14","14",4,4
"15","6",4,4
"16","16",4,4
"1","1",5,7
"2","2",5,7
"3",NA,5,7
"4","4",5,7
"5","3",5,7
"6","12",5,7
"7","7",5,7
"8","9",5,7
"9","8",5,7
"10","11",5,7
"11","10",5,7
"12","3",5,7
"12","6",5,7
"13","13",5,7
"14","14",5,7
"15","15",5,7
"16","16",5,7
"1","8",6,5
"1","12",6,5
"2","5",6,5
"2","12",6,5
"3","4",6,5
"4","3",6,5
"5",NA,6,5
"6","12",6,5
"7","10",6,5
"7","16",6,5
"8","9",6,5
"9","8",6,5
"10","7",6,5
"11","14",6,5
"12","1",6,5
"12","2",6,5
"12","6",6,5
"13","4",6,5
"13","12",6,5
"14","11",6,5
"15","15",6,5
"16",NA,6,5
"1","1",7,6
"2","5",7,6
"3","15",7,6
"4","5",7,6
"5","2",7,6
"5","4",7,6
"6","12",7,6
"6","13",7,6
"7","7",7,6
"8","9",7,6
"9","8",7,6
"10","10",7,6
"11","15",7,6
"12","6",7,6
"12","13",7,6
"13","12",7,6
"14","14",7,6
"15","3",7,6
"15","16",7,6
"16","15",7,6
"1","11",8,9
"2","3",8,9
"2","13",8,9
"3","2",8,9
"3","5",8,9
"4","5",8,9
"5","3",8,9
"5","4",8,9
"5","7",8,9
"6","13",8,9
"7","10",8,9
"8","9",8,9
"9",NA,8,9
"10","7",8,9
"10","11",8,9
"11","1",8,9
"11","9",8,9
"11","10",8,9
"12","13",8,9
"12","15",8,9
"13","6",8,9
"13","12",8,9
"14","10",8,9
"15","12",8,9
"16","16",8,9
"1","1",9,3
"2","5",9,3
"3","2",9,3
"3","5",9,3
"4","4",9,3
"5","2",9,3
"5","3",9,3
"6","13",9,3
"7","10",9,3
"7","15",9,3
"8","8",9,3
"9","9",9,3
"10","11",9,3
"10","14",9,3
"11","10",9,3
"12","12",9,3
"13","6",9,3
"14","10",9,3
"15","5",9,3
"16","16",9,3
