"X1","X2","count","plot_order"
"1","2",1,2
"2","1",1,2
"2","5",1,2
"3","2",1,2
"4","4",1,2
"5","2",1,2
"6","10",1,2
"6","12",1,2
"7","7",1,2
"8","9",1,2
"8","11",1,2
"9","8",1,2
"10","6",1,2
"11","8",1,2
"12","6",1,2
"13","13",1,2
"14","14",1,2
"15","15",1,2
"16","16",1,2
"1","1",2,1
"2","3",2,1
"2","6",2,1
"3","2",2,1
"3","5",2,1
"4","5",2,1
"5","3",2,1
"5","4",2,1
"6","2",2,1
"6","13",2,1
"7","8",2,1
"8","11",2,1
"9","16",2,1
"10","8",2,1
"11","14",2,1
"11","15",2,1
"12","13",2,1
"12","15",2,1
"13","2",2,1
"13","6",2,1
"13","12",2,1
"14","11",2,1
"15","11",2,1
"16",NA,2,1
"1","1",3,6
"2","3",3,6
"3","2",3,6
"3","5",3,6
"3","10",3,6
"4","4",3,6
"5","3",3,6
"5","9",3,6
"6","16",3,6
"7","2",3,6
"8","9",3,6
"9",NA,3,6
"10","11",3,6
"11","10",3,6
"11","14",3,6
"12","13",3,6
"13","12",3,6
"14",NA,3,6
"15","15",3,6
"16",NA,3,6
"1","13",4,5
"2","3",4,5
"3",NA,4,5
"4","4",4,5
"5","5",4,5
"6","6",4,5
"7","10",4,5
"8","11",4,5
"9","9",4,5
"10","7",4,5
"11","8",4,5
"12","12",4,5
"13","1",4,5
"14","11",4,5
"15","15",4,5
"16","16",4,5
"1","16",5,4
"2","2",5,4
"3","6",5,4
"4","5",5,4
"4","9",5,4
"5","4",5,4
"6","11",5,4
"7","10",5,4
"8","9",5,4
"8","11",5,4
"9","8",5,4
"9","15",5,4
"10","7",5,4
"10","11",5,4
"11","8",5,4
"11","10",5,4
"11","14",5,4
"12","13",5,4
"13","9",5,4
"13","12",5,4
"14",NA,5,4
"15","5",5,4
"16","1",5,4
"1","1",6,3
"2","3",6,3
"3","2",6,3
"3","5",6,3
"3","6",6,3
"3","12",6,3
"3","13",6,3
"4","4",6,3
"5","2",6,3
"5","3",6,3
"6","2",6,3
"6","3",6,3
"6","13",6,3
"7","7",6,3
"8","8",6,3
"9","9",6,3
"10","10",6,3
"11","11",6,3
"12","3",6,3
"12","13",6,3
"13","3",6,3
"13","6",6,3
"13","12",6,3
"14","14",6,3
"15","15",6,3
"16","16",6,3
