"X1","X2","count","plot_order"
"1","1",1,4
"2","3",1,4
"2","13",1,4
"3","2",1,4
"4","4",1,4
"5",NA,1,4
"6",NA,1,4
"7","11",1,4
"8","8",1,4
"9","9",1,4
"10","10",1,4
"11","5",1,4
"11","7",1,4
"12","6",1,4
"12","13",1,4
"13","2",1,4
"13","12",1,4
"14","14",1,4
"15","15",1,4
"16","16",1,4
"1","1",2,12
"2","2",2,12
"3","3",2,12
"4","4",2,12
"5","5",2,12
"6","12",2,12
"6","13",2,12
"7","10",2,12
"7","16",2,12
"8","9",2,12
"8","11",2,12
"9","8",2,12
"10","11",2,12
"11","8",2,12
"11","10",2,12
"12","6",2,12
"13","6",2,12
"14","15",2,12
"15","14",2,12
"16",NA,2,12
"1","1",3,5
"2",NA,3,5
"3","3",3,5
"4","4",3,5
"5","5",3,5
"6",NA,3,5
"7","13",3,5
"8","8",3,5
"9","9",3,5
"10","2",3,5
"10","11",3,5
"11","2",3,5
"11","10",3,5
"12","6",3,5
"13",NA,3,5
"14","14",3,5
"15","15",3,5
"16","16",3,5
"1","12",4,10
"2","13",4,10
"3","10",4,10
"4","5",4,10
"5","4",4,10
"6","12",4,10
"7","11",4,10
"7","14",4,10
"8","11",4,10
"9","9",4,10
"10","3",4,10
"11","7",4,10
"11","8",4,10
"12","6",4,10
"13","2",4,10
"14",NA,4,10
"15","15",4,10
"16","16",4,10
"1","8",5,3
"2","5",5,3
"2","13",5,3
"3","2",5,3
"4","4",5,3
"5","2",5,3
"6","12",5,3
"6","13",5,3
"7","7",5,3
"8","1",5,3
"9","8",5,3
"10",NA,5,3
"11","10",5,3
"12","11",5,3
"13","2",5,3
"13","6",5,3
"14",NA,5,3
"15","14",5,3
"16","16",5,3
"1","1",6,11
"2","2",6,11
"3","12",6,11
"4","5",6,11
"5","4",6,11
"6",NA,6,11
"7","7",6,11
"8","9",6,11
"8","10",6,11
"9","8",6,11
"10",NA,6,11
"11","11",6,11
"12","3",6,11
"12","6",6,11
"13","6",6,11
"14","14",6,11
"15","15",6,11
"16","16",6,11
"1","10",7,6
"2","12",7,6
"3","8",7,6
"3","12",7,6
"4","5",7,6
"4","8",7,6
"5",NA,7,6
"6","12",7,6
"7","14",7,6
"8","9",7,6
"8","11",7,6
"9","8",7,6
"10","1",7,6
"10","11",7,6
"11","8",7,6
"11","10",7,6
"11","14",7,6
"12","2",7,6
"12","3",7,6
"12","6",7,6
"12","13",7,6
"13",NA,7,6
"14","11",7,6
"15","15",7,6
"16","16",7,6
"1","16",8,2
"2","9",8,2
"3","12",8,2
"4","10",8,2
"5","5",8,2
"6","12",8,2
"7","7",8,2
"8","8",8,2
"9",NA,8,2
"10","11",8,2
"11","10",8,2
"11","14",8,2
"12","3",8,2
"12","6",8,2
"13","13",8,2
"14","11",8,2
"15","12",8,2
"16","1",8,2
"1","1",9,7
"2","13",9,7
"3","2",9,7
"3","15",9,7
"4","4",9,7
"5","12",9,7
"5","13",9,7
"6","12",9,7
"7","5",9,7
"8","8",9,7
"9","13",9,7
"10","11",9,7
"11","10",9,7
"12","5",9,7
"12","6",9,7
"13","2",9,7
"13","5",9,7
"13","9",9,7
"14","11",9,7
"15",NA,9,7
"16","16",9,7
"1","1",10,9
"2","5",10,9
"3","3",10,9
"4",NA,10,9
"5","2",10,9
"5","4",10,9
"5","12",10,9
"6","7",10,9
"6","12",10,9
"7","6",10,9
"7","10",10,9
"8",NA,10,9
"9","8",10,9
"10",NA,10,9
"11","7",10,9
"11","14",10,9
"12","5",10,9
"12","6",10,9
"12","13",10,9
"13","8",10,9
"13","12",10,9
"14","11",10,9
"15","6",10,9
"16","16",10,9
"1","1",11,8
"2","3",11,8
"3","2",11,8
"3","12",11,8
"3","15",11,8
"4","4",11,8
"5","13",11,8
"6","12",11,8
"7","11",11,8
"8","9",11,8
"9","8",11,8
"10","10",11,8
"11","7",11,8
"11","14",11,8
"12","3",11,8
"13","5",11,8
"14",NA,11,8
"15","3",11,8
"16","16",11,8
"1","1",12,1
"2","2",12,1
"3","5",12,1
"3","15",12,1
"4","4",12,1
"5","3",12,1
"5","15",12,1
"6","12",12,1
"7","7",12,1
"8","9",12,1
"8","10",12,1
"8","14",12,1
"9","8",12,1
"9","10",12,1
"10","8",12,1
"10","9",12,1
"10","11",12,1
"10","14",12,1
"11","14",12,1
"12","3",12,1
"12","6",12,1
"12","13",12,1
"13","6",12,1
"13","12",12,1
"14","8",12,1
"14","10",12,1
"14","11",12,1
"15","5",12,1
"16","16",12,1
