"X1","X2","count","plot_order"
"1","6",1,2
"1","13",1,2
"2","2",1,2
"3","3",1,2
"4","4",1,2
"5","7",1,2
"5","16",1,2
"6","1",1,2
"6","12",1,2
"7","5",1,2
"8","9",1,2
"9","8",1,2
"9","11",1,2
"10","11",1,2
"11","9",1,2
"11","10",1,2
"11","13",1,2
"12","6",1,2
"13","1",1,2
"13","11",1,2
"13","12",1,2
"14","14",1,2
"15","15",1,2
"16","5",1,2
"1","1",2,8
"2","3",2,8
"2","13",2,8
"3","2",2,8
"3","12",2,8
"4","5",2,8
"4","16",2,8
"5","4",2,8
"5","15",2,8
"6","6",2,8
"7","7",2,8
"8","9",2,8
"8","10",2,8
"9","8",2,8
"10","2",2,8
"10","11",2,8
"10","14",2,8
"11","10",2,8
"12","3",2,8
"12","13",2,8
"13","2",2,8
"14","10",2,8
"15",NA,2,8
"16","4",2,8
"1","3",3,9
"2","12",3,9
"3","1",3,9
"4","4",3,9
"5","5",3,9
"6","3",3,9
"6","12",3,9
"7","10",3,9
"8","11",3,9
"9","9",3,9
"10","11",3,9
"11","14",3,9
"12","2",3,9
"12","13",3,9
"13",NA,3,9
"14","11",3,9
"14","16",3,9
"15","15",3,9
"16","14",3,9
"1","6",4,7
"1","11",4,7
"2","2",4,7
"3","3",4,7
"4","5",4,7
"4","9",4,7
"5","4",4,7
"6",NA,4,7
"7","10",4,7
"8","9",4,7
"9","4",4,7
"10","7",4,7
"11","1",4,7
"12","15",4,7
"13","13",4,7
"14","14",4,7
"15",NA,4,7
"16","16",4,7
"1","16",5,10
"2","3",5,10
"3","1",5,10
"3","2",5,10
"4",NA,5,10
"5","9",5,10
"6","12",5,10
"7","7",5,10
"8","5",5,10
"8","9",5,10
"9","4",5,10
"9","8",5,10
"10","13",5,10
"11","11",5,10
"12","6",5,10
"13",NA,5,10
"14","14",5,10
"15","15",5,10
"16","1",5,10
"1","10",6,5
"2","3",6,5
"2","5",6,5
"3","2",6,5
"4","6",6,5
"5","8",6,5
"6",NA,6,5
"7","7",6,5
"8","9",6,5
"8","10",6,5
"8","11",6,5
"9","8",6,5
"10","8",6,5
"10","11",6,5
"10","14",6,5
"11","8",6,5
"11","10",6,5
"11","14",6,5
"12","6",6,5
"12","13",6,5
"13","12",6,5
"14","10",6,5
"14","11",6,5
"15","15",6,5
"16","13",6,5
"1","3",7,3
"2",NA,7,3
"3","1",7,3
"3","2",7,3
"4","5",7,3
"5","4",7,3
"6","6",7,3
"7","10",7,3
"7","11",7,3
"8","11",7,3
"9","2",7,3
"9","8",7,3
"10","7",7,3
"10","11",7,3
"11","7",7,3
"11","8",7,3
"11","10",7,3
"12","7",7,3
"13","13",7,3
"14","14",7,3
"15","15",7,3
"16","16",7,3
"1","10",8,6
"2","3",8,6
"3","2",8,6
"4","5",8,6
"5",NA,8,6
"6","12",8,6
"7",NA,8,6
"8","9",8,6
"8","11",8,6
"9","8",8,6
"9","16",8,6
"10","1",8,6
"11","7",8,6
"11","8",8,6
"12","6",8,6
"12","13",8,6
"13",NA,8,6
"14","14",8,6
"15","11",8,6
"16","9",8,6
"1","12",9,1
"2","2",9,1
"3","3",9,1
"4","5",9,1
"5",NA,9,1
"6",NA,9,1
"7","10",9,1
"8","8",9,1
"9","9",9,1
"10","7",9,1
"11",NA,9,1
"12","1",9,1
"12","6",9,1
"12","13",9,1
"13","12",9,1
"14","11",9,1
"15","15",9,1
"16","5",9,1
"1",NA,10,4
"2","14",10,4
"3","5",10,4
"4","7",10,4
"5","3",10,4
"5","4",10,4
"6","12",10,4
"7","4",10,4
"7","11",10,4
"8",NA,10,4
"9","9",10,4
"10","10",10,4
"11","7",10,4
"12","6",10,4
"13","5",10,4
"14",NA,10,4
"15","1",10,4
"16","8",10,4
"1","1",11,11
"2","3",11,11
"3","2",11,11
"4","4",11,11
"5","13",11,11
"6",NA,11,11
"7","9",11,11
"7","10",11,11
"8","9",11,11
"9","8",11,11
"10",NA,11,11
"11","10",11,11
"11","14",11,11
"12","12",11,11
"13","6",11,11
"14","11",11,11
"15","15",11,11
"16","16",11,11
"1","1",12,12
"2","13",12,12
"3","2",12,12
"3","5",12,12
"3","15",12,12
"4","5",12,12
"5","3",12,12
"6",NA,12,12
"7","7",12,12
"8","8",12,12
"9",NA,12,12
"10",NA,12,12
"11","9",12,12
"12","13",12,12
"13","2",12,12
"13","6",12,12
"13","12",12,12
"14","14",12,12
"15","10",12,12
"16","16",12,12
