"","X1","X2","count","plot_order"
"1","1","1",1,6
"2","2","3",1,6
"3","2","12",1,6
"4","3","2",1,6
"5","3","6",1,6
"6","3","8",1,6
"7","3","12",1,6
"8","4",NA,1,6
"9","5","4",1,6
"10","6","3",1,6
"11","6","12",1,6
"12","6","13",1,6
"13","7","7",1,6
"14","8","9",1,6
"15","9","8",1,6
"16","10","11",1,6
"17","11","6",1,6
"18","11","10",1,6
"19","12","2",1,6
"20","12","3",1,6
"21","12","6",1,6
"22","12","13",1,6
"23","13","6",1,6
"24","13","12",1,6
"25","14","14",1,6
"26","15","15",1,6
"27","16","16",1,6
"28","1","1",2,7
"29","2","5",2,7
"30","2","12",2,7
"31","3","3",2,7
"32","4","16",2,7
"33","5","2",2,7
"34","6","12",2,7
"35","7","7",2,7
"36","8","8",2,7
"37","9","9",2,7
"38","10","11",2,7
"39","10","14",2,7
"40","11","10",2,7
"41","11","14",2,7
"42","12","2",2,7
"43","12","6",2,7
"44","12","13",2,7
"45","13","2",2,7
"46","13","6",2,7
"47","13","12",2,7
"48","14","10",2,7
"49","14","11",2,7
"50","15","15",2,7
"51","16","4",2,7
"52","1","1",3,5
"53","2","3",3,5
"54","3","2",3,5
"55","4","4",3,5
"56","5","5",3,5
"57","6","12",3,5
"58","6","13",3,5
"59","7","7",3,5
"60","8","9",3,5
"61","8","10",3,5
"62","8","11",3,5
"63","8","14",3,5
"64","9","8",3,5
"65","9","11",3,5
"66","10","8",3,5
"67","10","14",3,5
"68","11","8",3,5
"69","11","9",3,5
"70","12","6",3,5
"71","12","13",3,5
"72","13","6",3,5
"73","13","12",3,5
"74","14","8",3,5
"75","14","10",3,5
"76","15","15",3,5
"77","16","16",3,5
"78","1","1",4,3
"79","2","2",4,3
"80","3","6",4,3
"81","3","12",4,3
"82","3","13",4,3
"83","4","4",4,3
"84","5","5",4,3
"85","6","3",4,3
"86","6","12",4,3
"87","6","13",4,3
"88","7","7",4,3
"89","8","8",4,3
"90","9","9",4,3
"91","10","11",4,3
"92","10","14",4,3
"93","11","14",4,3
"94","12","3",4,3
"95","12","6",4,3
"96","12","13",4,3
"97","13","3",4,3
"98","13","6",4,3
"99","13","12",4,3
"100","14","10",4,3
"101","15","15",4,3
"102","16","16",4,3
"103","1","1",5,2
"104","2","3",5,2
"105","2","5",5,2
"106","3","2",5,2
"107","3","5",5,2
"108","3","15",5,2
"109","4",NA,5,2
"110","5","2",5,2
"111","5","3",5,2
"112","6","12",5,2
"113","7","13",5,2
"114","8","9",5,2
"115","9","8",5,2
"116","10","11",5,2
"117","11","10",5,2
"118","12","6",5,2
"119","13","7",5,2
"120","14","4",5,2
"121","15","3",5,2
"122","16","16",5,2
"123","1","1",6,8
"124","2","5",6,8
"125","3","3",6,8
"126","4","4",6,8
"127","5","2",6,8
"128","6","6",6,8
"129","7","7",6,8
"130","8","9",6,8
"131","8","10",6,8
"132","9","8",6,8
"133","10","8",6,8
"134","11","14",6,8
"135","12","12",6,8
"136","13","13",6,8
"137","14","11",6,8
"138","15","15",6,8
"139","16","16",6,8
"140","1",NA,7,1
"141","2","3",7,1
"142","2","13",7,1
"143","3","2",7,1
"144","3","6",7,1
"145","3","12",7,1
"146","4","4",7,1
"147","5","3",7,1
"148","6","2",7,1
"149","6","3",7,1
"150","6","12",7,1
"151","7","7",7,1
"152","8","8",7,1
"153","9","9",7,1
"154","10","10",7,1
"155","11",NA,7,1
"156","12","1",7,1
"157","12","2",7,1
"158","12","3",7,1
"159","12","6",7,1
"160","12","13",7,1
"161","13","2",7,1
"162","13","12",7,1
"163","13","14",7,1
"164","14","11",7,1
"165","14","13",7,1
"166","15","15",7,1
"167","16","16",7,1
"168","1","1",8,4
"169","2","5",8,4
"170","3","3",8,4
"171","4","4",8,4
"172","5","2",8,4
"173","6","13",8,4
"174","7","10",8,4
"175","8","8",8,4
"176","9","13",8,4
"177","10","7",8,4
"178","10","11",8,4
"179","10","14",8,4
"180","11","10",8,4
"181","12",NA,8,4
"182","13","6",8,4
"183","13","12",8,4
"184","14","10",8,4
"185","14","11",8,4
"186","15","15",8,4
"187","16","16",8,4
"188","1","1",9,9
"189","2","3",9,9
"190","3","2",9,9
"191","4",NA,9,9
"192","5","4",9,9
"193","6","12",9,9
"194","6","13",9,9
"195","7",NA,9,9
"196","8","3",9,9
"197","9","9",9,9
"198","10","11",9,9
"199","11","10",9,9
"200","12","6",9,9
"201","12","7",9,9
"202","13","2",9,9
"203","13","6",9,9
"204","13","12",9,9
"205","14","14",9,9
"206","15","16",9,9
"207","16","15",9,9
