"","X1","X2","count","plot_order"
"1","1","1",1,5
"2","2","3",1,5
"3","2","12",1,5
"4","3","2",1,5
"5","3","5",1,5
"6","3","11",1,5
"7","3","15",1,5
"8","4","4",1,5
"9","5","2",1,5
"10","5","3",1,5
"11","5","8",1,5
"12","6","12",1,5
"13","6","13",1,5
"14","7","7",1,5
"15","8","5",1,5
"16","8","9",1,5
"17","9","5",1,5
"18","9","8",1,5
"19","10","10",1,5
"20","11","8",1,5
"21","12","2",1,5
"22","12","6",1,5
"23","12","13",1,5
"24","13","6",1,5
"25","13","12",1,5
"26","14","14",1,5
"27","15","3",1,5
"28","16","16",1,5
"29","1","1",2,2
"30","2","2",2,2
"31","3","6",2,2
"32","4","4",2,2
"33","5","5",2,2
"34","6","3",2,2
"35","6","13",2,2
"36","7","11",2,2
"37","8","8",2,2
"38","9","9",2,2
"39","10","11",2,2
"40","10","14",2,2
"41","11","14",2,2
"42","12","6",2,2
"43","12","13",2,2
"44","13","6",2,2
"45","13","12",2,2
"46","14","10",2,2
"47","15","15",2,2
"48","16","16",2,2
"49","1","14",3,6
"50","2","3",3,6
"51","2","10",3,6
"52","3","2",3,6
"53","4","14",3,6
"54","5","5",3,6
"55","6",NA,3,6
"56","7","10",3,6
"57","8","9",3,6
"58","9","8",3,6
"59","10","2",3,6
"60","10","7",3,6
"61","11",NA,3,6
"62","12","13",3,6
"63","13","6",3,6
"64","13","12",3,6
"65","14","11",3,6
"66","15","3",3,6
"67","16","16",3,6
"68","1","1",4,3
"69","2","3",4,3
"70","2","5",4,3
"71","3","2",4,3
"72","3","5",4,3
"73","4","4",4,3
"74","5","2",4,3
"75","5","3",4,3
"76","6","12",4,3
"77","6","13",4,3
"78","7","7",4,3
"79","8","8",4,3
"80","9","9",4,3
"81","10","10",4,3
"82","11","11",4,3
"83","12","6",4,3
"84","12","13",4,3
"85","13","6",4,3
"86","13","12",4,3
"87","14","14",4,3
"88","15","15",4,3
"89","16","16",4,3
"90","1","1",5,4
"91","2","3",5,4
"92","3",NA,5,4
"93","4","4",5,4
"94","5","5",5,4
"95","6","12",5,4
"96","6","13",5,4
"97","7","11",5,4
"98","8","9",5,4
"99","8","10",5,4
"100","8","11",5,4
"101","9","8",5,4
"102","9","10",5,4
"103","9","11",5,4
"104","10","9",5,4
"105","10","11",5,4
"106","10","14",5,4
"107","11","7",5,4
"108","11","10",5,4
"109","11","14",5,4
"110","12","2",5,4
"111","12","6",5,4
"112","12","13",5,4
"113","13","6",5,4
"114","13","12",5,4
"115","14","10",5,4
"116","14","11",5,4
"117","15","15",5,4
"118","16","10",5,4
"119","1","1",6,1
"120","2","2",6,1
"121","3","6",6,1
"122","4","4",6,1
"123","5",NA,6,1
"124","6","3",6,1
"125","6","13",6,1
"126","7","7",6,1
"127","8","8",6,1
"128","9","9",6,1
"129","10","11",6,1
"130","11","10",6,1
"131","11","14",6,1
"132","12","6",6,1
"133","12","13",6,1
"134","13","5",6,1
"135","13","6",6,1
"136","13","12",6,1
"137","14","11",6,1
"138","15","15",6,1
"139","16","16",6,1
