"X1","X2","count","plot_order"
"1","1",1,8
"2","3",1,8
"2","4",1,8
"3","2",1,8
"4",NA,1,8
"5","3",1,8
"5","4",1,8
"6","8",1,8
"6","12",1,8
"7","10",1,8
"7","16",1,8
"8","6",1,8
"9","9",1,8
"10","7",1,8
"10","11",1,8
"10","12",1,8
"11","10",1,8
"12","6",1,8
"13","13",1,8
"14","14",1,8
"15","15",1,8
"16","7",1,8
"1","1",2,6
"2","2",2,6
"3","12",2,6
"3","15",2,6
"4","5",2,6
"5",NA,2,6
"6","12",2,6
"6","13",2,6
"7","10",2,6
"8","8",2,6
"9","9",2,6
"10","7",2,6
"10","12",2,6
"11","10",2,6
"11","14",2,6
"12","3",2,6
"12","6",2,6
"13","6",2,6
"14","11",2,6
"15","3",2,6
"16","11",2,6
"1","12",3,2
"2","5",3,2
"3",NA,3,2
"4","5",3,2
"5","1",3,2
"5","4",3,2
"6","6",3,2
"7","7",3,2
"8","9",3,2
"9","8",3,2
"10","11",3,2
"10","14",3,2
"10","16",3,2
"11","10",3,2
"12","3",3,2
"12","13",3,2
"13",NA,3,2
"14","10",3,2
"15","15",3,2
"16",NA,3,2
"1","1",4,1
"2","2",4,1
"3","7",4,1
"4",NA,4,1
"5","5",4,1
"6","6",4,1
"7",NA,4,1
"8","9",4,1
"8","10",4,1
"9","8",4,1
"10","8",4,1
"10","11",4,1
"11","10",4,1
"12","4",4,1
"13","13",4,1
"14","14",4,1
"15","15",4,1
"16","16",4,1
"1","1",5,9
"2",NA,5,9
"3","2",5,9
"3","15",5,9
"4","4",5,9
"5","13",5,9
"6","12",5,9
"7","15",5,9
"8","8",5,9
"9","9",5,9
"10","10",5,9
"11","16",5,9
"12","6",5,9
"12","13",5,9
"13","5",5,9
"13","12",5,9
"14","14",5,9
"15","7",5,9
"16","11",5,9
"1","16",6,3
"2","5",6,3
"2","13",6,3
"3","15",6,3
"4","4",6,3
"5","2",6,3
"6","6",6,3
"7","10",6,3
"7","14",6,3
"8","9",6,3
"8","10",6,3
"8","16",6,3
"9","8",6,3
"10","7",6,3
"10","11",6,3
"11","10",6,3
"12","12",6,3
"13","2",6,3
"14","7",6,3
"15","3",6,3
"16","8",6,3
"1","1",7,5
"2","2",7,5
"3","5",7,5
"3","12",7,5
"4","5",7,5
"5","4",7,5
"5","16",7,5
"6","12",7,5
"6","13",7,5
"7","7",7,5
"8",NA,7,5
"9","8",7,5
"10","10",7,5
"11",NA,7,5
"12","3",7,5
"12","6",7,5
"13","6",7,5
"13","15",7,5
"14","11",7,5
"15",NA,7,5
"16",NA,7,5
"1","1",8,7
"2","3",8,7
"3","2",8,7
"4","4",8,7
"5","6",8,7
"6",NA,8,7
"7","10",8,7
"8","7",8,7
"9","16",8,7
"10","7",8,7
"10","14",8,7
"11","14",8,7
"12","13",8,7
"13",NA,8,7
"14","10",8,7
"14","11",8,7
"15","15",8,7
"16","9",8,7
"1",NA,9,4
"2","6",9,4
"3","2",9,4
"3","6",9,4
"3","12",9,4
"3","15",9,4
"4","4",9,4
"5","5",9,4
"6","2",9,4
"6","3",9,4
"6","12",9,4
"7","10",9,4
"7","13",9,4
"8","8",9,4
"9","11",9,4
"10","7",9,4
"10","11",9,4
"10","14",9,4
"10","15",9,4
"11","9",9,4
"11","10",9,4
"11","14",9,4
"12","3",9,4
"12","6",9,4
"12","13",9,4
"13","6",9,4
"13","7",9,4
"13","12",9,4
"14","10",9,4
"14","11",9,4
"15","3",9,4
"16","1",9,4
