"X1","X2","count","plot_order"
"1","1",1,2
"2","3",1,2
"3","2",1,2
"4","4",1,2
"5","13",1,2
"6","16",1,2
"7","7",1,2
"8","8",1,2
"9","9",1,2
"10","14",1,2
"11","14",1,2
"12","2",1,2
"12","13",1,2
"13","12",1,2
"13","14",1,2
"14","10",1,2
"14","11",1,2
"14","13",1,2
"15","5",1,2
"16",NA,1,2
"1","11",2,3
"2",NA,2,3
"3","3",2,3
"4","4",2,3
"5","2",2,3
"6","12",2,3
"7","7",2,3
"8","9",2,3
"8","11",2,3
"9","8",2,3
"10","10",2,3
"11","8",2,3
"12",NA,2,3
"13","16",2,3
"14","14",2,3
"15","15",2,3
"16",NA,2,3
"1","1",3,1
"2","12",3,1
"3","3",3,1
"4","9",3,1
"5","5",3,1
"6","6",3,1
"7",NA,3,1
"8","8",3,1
"9",NA,3,1
"10","14",3,1
"10","15",3,1
"11","7",3,1
"11","10",3,1
"12","2",3,1
"12","7",3,1
"12","13",3,1
"13","2",3,1
"13","12",3,1
"14",NA,3,1
"15","10",3,1
"16","16",3,1
