"X1","X2","count","plot_order"
"1","2",1,11
"1","6",1,11
"2","1",1,11
"2","4",1,11
"3",NA,1,11
"4","13",1,11
"5","5",1,11
"6","12",1,11
"7",NA,1,11
"8","9",1,11
"8","11",1,11
"9","8",1,11
"9","11",1,11
"10","3",1,11
"10","7",1,11
"11","1",1,11
"11","8",1,11
"11","9",1,11
"12","4",1,11
"12","6",1,11
"12","9",1,11
"13","4",1,11
"13","16",1,11
"14","7",1,11
"14","11",1,11
"15","15",1,11
"16","13",1,11
"16","14",1,11
"1","4",2,14
"2","3",2,14
"2","5",2,14
"3","2",2,14
"3","15",2,14
"4","1",2,14
"4","5",2,14
"4","15",2,14
"5","2",2,14
"5","4",2,14
"6",NA,2,14
"7",NA,2,14
"8","7",2,14
"9","13",2,14
"10","12",2,14
"11","7",2,14
"11","10",2,14
"11","14",2,14
"12","6",2,14
"12","10",2,14
"12","13",2,14
"13","12",2,14
"14","11",2,14
"15","3",2,14
"15","4",2,14
"16","16",2,14
"1","12",3,15
"2",NA,3,15
"3","9",3,15
"4","5",3,15
"5","2",3,15
"5","4",3,15
"6","12",3,15
"6","13",3,15
"6","15",3,15
"7","10",3,15
"8","8",3,15
"9",NA,3,15
"10",NA,3,15
"11","11",3,15
"12","1",3,15
"12","6",3,15
"13","6",3,15
"13","10",3,15
"14","14",3,15
"15",NA,3,15
"16","16",3,15
"1","1",4,5
"2","3",4,5
"2","5",4,5
"2","14",4,5
"3","2",4,5
"3","10",4,5
"3","12",4,5
"4","7",4,5
"5","2",4,5
"5","7",4,5
"5","15",4,5
"6","9",4,5
"6","12",4,5
"7","5",4,5
"8","8",4,5
"9","6",4,5
"10","3",4,5
"10","11",4,5
"11","10",4,5
"12","3",4,5
"13","13",4,5
"14","2",4,5
"14","4",4,5
"15","5",4,5
"16","16",4,5
"1","5",5,2
"2","2",5,2
"3","5",5,2
"4","4",5,2
"5","1",5,2
"6","15",5,2
"7","7",5,2
"8","8",5,2
"9","9",5,2
"10","10",5,2
"11","11",5,2
"12","12",5,2
"13","6",5,2
"14","13",5,2
"15","6",5,2
"16","16",5,2
"1",NA,6,1
"2","3",6,1
"3","2",6,1
"4","4",6,1
"5","5",6,1
"6","6",6,1
"7",NA,6,1
"8","9",6,1
"8","10",6,1
"9","13",6,1
"10","7",6,1
"10","8",6,1
"11","14",6,1
"12","13",6,1
"13","9",6,1
"14","11",6,1
"15","1",6,1
"16","10",6,1
"1","8",7,16
"2","13",7,16
"3","2",7,16
"3","15",7,16
"4","9",7,16
"5","8",7,16
"6","3",7,16
"6","12",7,16
"7","10",7,16
"7","13",7,16
"8","10",7,16
"9","4",7,16
"10","7",7,16
"11","14",7,16
"12","6",7,16
"12","13",7,16
"13","2",7,16
"13","12",7,16
"14","4",7,16
"14","11",7,16
"15","3",7,16
"16","16",7,16
"1","1",8,6
"2","7",8,6
"2","11",8,6
"3","3",8,6
"4","5",8,6
"5","4",8,6
"6","12",8,6
"7",NA,8,6
"8","8",8,6
"9","9",8,6
"10","11",8,6
