"","X1","X2","count","plot_order"
"1","1","6",1,13
"2","2","3",1,13
"3","2","9",1,13
"4","3","2",1,13
"5","3","12",1,13
"6","3","14",1,13
"7","4","4",1,13
"8","5",NA,1,13
"9","6","1",1,13
"10","6","16",1,13
"11","7","7",1,13
"12","8","9",1,13
"13","8","10",1,13
"14","9","2",1,13
"15","9","5",1,13
"16","9","8",1,13
"17","10","8",1,13
"18","11","8",1,13
"19","12","3",1,13
"20","13","13",1,13
"21","14","3",1,13
"22","15","15",1,13
"23","16","6",1,13
"24","1","1",2,3
"25","2","3",2,3
"26","2","16",2,3
"27","3","2",2,3
"28","4","5",2,3
"29","5","4",2,3
"30","6","6",2,3
"31","7","7",2,3
"32","8","9",2,3
"33","9","8",2,3
"34","10","11",2,3
"35","10","14",2,3
"36","11","10",2,3
"37","11","14",2,3
"38","11","15",2,3
"39","12","13",2,3
"40","13",NA,2,3
"41","14","10",2,3
"42","14","11",2,3
"43","15","11",2,3
"44","16","2",2,3
"45","1","1",3,9
"46","2","3",3,9
"47","3","2",3,9
"48","3","15",3,9
"49","4","5",3,9
"50","4","6",3,9
"51","5",NA,3,9
"52","6",NA,3,9
"53","7",NA,3,9
"54","8","9",3,9
"55","9","8",3,9
"56","10","7",3,9
"57","10","11",3,9
"58","10","14",3,9
"59","11","6",3,9
"60","11","10",3,9
"61","12","12",3,9
"62","13","13",3,9
"63","14","10",3,9
"64","15",NA,3,9
"65","16","16",3,9
"66","1","2",4,16
"67","2","1",4,16
"68","2","3",4,16
"69","3","1",4,16
"70","3","2",4,16
"71","4","5",4,16
"72","5","4",4,16
"73","5","11",4,16
"74","6","12",4,16
"75","7","10",4,16
"76","8","9",4,16
"77","9",NA,4,16
"78","10","7",4,16
"79","10","8",4,16
"80","10","11",4,16
"81","11","5",4,16
"82","11","10",4,16
"83","12","13",4,16
"84","13","12",4,16
"85","13","15",4,16
"86","14","15",4,16
"87","15","13",4,16
"88","15","14",4,16
"89","16","9",4,16
"90","1","15",5,7
"91","2","2",5,7
"92","3",NA,5,7
"93","4","5",5,7
"94","5","4",5,7
"95","6","12",5,7
"96","7","5",5,7
"97","7","10",5,7
"98","8",NA,5,7
"99","9","6",5,7
"100","9","8",5,7
"101","10","7",5,7
"102","11","11",5,7
"103","12","6",5,7
"104","13","13",5,7
"105","14","3",5,7
"106","15",NA,5,7
"107","16","16",5,7
"108","1","1",6,14
"109","2","13",6,14
"110","3","3",6,14
"111","4","5",6,14
"112","5","4",6,14
"113","6","12",6,14
"114","7","7",6,14
"115","8","8",6,14
"116","9","9",6,14
"117","10","11",6,14
"118","11","10",6,14
"119","11","14",6,14
"120","12","2",6,14
"121","12","6",6,14
"122","12","13",6,14
"123","13","2",6,14
"124","14","11",6,14
"125","15","15",6,14
"126","16","16",6,14
"127","1","1",7,10
