"","X1","X2","count","plot_order"
"1","1","1",1,2
"2","2","3",1,2
"3","2","14",1,2
"4","3","2",1,2
"5","3","6",1,2
"6","4","9",1,2
"7","5","14",1,2
"8","6",NA,1,2
"9","7","12",1,2
"10","8","10",1,2
"11","8","11",1,2
"12","9","4",1,2
"13","10","8",1,2
"14","10","11",1,2
"15","11","8",1,2
"16","12","7",1,2
"17","13","13",1,2
"18","14","2",1,2
"19","14","5",1,2
"20","15","15",1,2
"21","16","10",1,2
"22","1","1",2,5
"23","2","3",2,5
"24","3","2",2,5
"25","3","15",2,5
"26","4","5",2,5
"27","5","2",2,5
"28","5","4",2,5
"29","6","12",2,5
"30","6","13",2,5
"31","7","11",2,5
"32","8","14",2,5
"33","9","8",2,5
"34","10","10",2,5
"35","11","7",2,5
"36","11","14",2,5
"37","12","2",2,5
"38","12","6",2,5
"39","12","13",2,5
"40","13","6",2,5
"41","13","12",2,5
"42","14","11",2,5
"43","15",NA,2,5
"44","16","16",2,5
"45","1","1",3,3
"46","2","5",3,3
"47","2","13",3,3
"48","3",NA,3,3
"49","4","5",3,3
"50","5","2",3,3
"51","5","4",3,3
"52","5","10",3,3
"53","6","13",3,3
"54","7","11",3,3
"55","8","8",3,3
"56","9","9",3,3
"57","10",NA,3,3
"58","11","7",3,3
"59","12","12",3,3
"60","13","2",3,3
"61","14",NA,3,3
"62","15","15",3,3
"63","16","3",3,3
"64","16","14",3,3
"65","1","12",4,1
"66","2","3",4,1
"67","2","13",4,1
"68","3","2",4,1
"69","3","15",4,1
"70","4",NA,4,1
"71","5","5",4,1
"72","6","6",4,1
"73","7","7",4,1
"74","8","11",4,1
"75","8","15",4,1
"76","9","4",4,1
"77","10","2",4,1
"78","10","11",4,1
"79","10","14",4,1
"80","11","8",4,1
"81","11","10",4,1
"82","12","1",4,1
"83","12","15",4,1
"84","13","2",4,1
"85","14","10",4,1
"86","14","11",4,1
"87","15","3",4,1
"88","15","12",4,1
"89","16","16",4,1
"90","1","1",5,4
"91","2","3",5,4
"92","2","12",5,4
"93","3","2",5,4
"94","3","12",5,4
"95","4","4",5,4
"96","5","2",5,4
"97","5","8",5,4
"98","6","3",5,4
"99","6","12",5,4
"100","6","13",5,4
"101","7","16",5,4
"102","8","9",5,4
"103","8","11",5,4
"104","9","8",5,4
"105","10","10",5,4
"106","11","14",5,4
"107","12","2",5,4
"108","13","6",5,4
"109","14","11",5,4
"110","15","12",5,4
"111","16","7",5,4
"112","16","12",5,4
"113","1","1",6,6
"114","2","3",6,6
"115","2","12",6,6
"116","3","2",6,6
"117","4","5",6,6
"118","5","4",6,6
"119","6","12",6,6
"120","6","13",6,6
"121","7","7",6,6
"122","8",NA,6,6
"123","9","9",6,6
"124","10","11",6,6
"125","11","6",6,6
"126","12","6",6,6
"127","13","6",6,6
"128","14","8",6,6
"129","15","3",6,6
"130","16","16",6,6
