"X1","X2","count","plot_order"
"1","1",1,15
"2","6",1,15
"3","6",1,15
"4",NA,1,15
"5","4",1,15
"6","3",1,15
"6","13",1,15
"7","10",1,15
"8","8",1,15
"9","9",1,15
"10","7",1,15
"10","14",1,15
"11","11",1,15
"12","2",1,15
"12","13",1,15
"13","5",1,15
"13","6",1,15
"13","12",1,15
"14","10",1,15
"14","16",1,15
"15","15",1,15
"16","14",1,15
"1","1",2,13
"2","8",2,13
"3","3",2,13
"4","5",2,13
"5","4",2,13
"6",NA,2,13
"7","7",2,13
"8","2",2,13
"9","9",2,13
"10","10",2,13
"11","11",2,13
"12","6",2,13
"12","15",2,13
"13","12",2,13
"14","14",2,13
"15",NA,2,13
"16","16",2,13
"1","1",3,3
"2","3",3,3
"2","6",3,3
"3",NA,3,3
"4","7",3,3
"5","5",3,3
"6","2",3,3
"7","10",3,3
"7","15",3,3
"8","8",3,3
"9","9",3,3
"10","7",3,3
"11",NA,3,3
"12","13",3,3
"13","12",3,3
"14","11",3,3
"15","7",3,3
"16","16",3,3
"1","1",4,9
"2",NA,4,9
"3","2",4,9
"4","7",4,9
"5","5",4,9
"6","6",4,9
"7","4",4,9
"7","11",4,9
"8",NA,4,9
"9","7",4,9
"10","8",4,9
"11","7",4,9
"12","13",4,9
"12","15",4,9
"13","12",4,9
"14","14",4,9
"15",NA,4,9
"16","16",4,9
"1","7",5,7
"2","2",5,7
"3","3",5,7
"4","4",5,7
"5","5",5,7
"6","12",5,7
"7","9",5,7
"8","6",5,7
"8","9",5,7
"9","1",5,7
"9","7",5,7
"9","8",5,7
"10","10",5,7
"11","11",5,7
"12","6",5,7
"12","15",5,7
"13","13",5,7
"14","14",5,7
"15","7",5,7
"15","12",5,7
"16","8",5,7
"1",NA,6,4
"2","5",6,4
"2","7",6,4
"3","5",6,4
"3","15",6,4
"4",NA,6,4
"5","2",6,4
"5","3",6,4
"5","4",6,4
"6","3",6,4
"6","12",6,4
"7","2",6,4
"7","10",6,4
"7","11",6,4
"8","3",6,4
"9","9",6,4
"10","7",6,4
"11","7",6,4
"11","14",6,4
"12","6",6,4
"13","13",6,4
"14","11",6,4
"15","1",6,4
"15","3",6,4
"16","16",6,4
"1","9",7,8
"2","6",7,8
"2","8",7,8
"2","12",7,8
"2","13",7,8
"3","15",7,8
"4","4",7,8
"5","5",7,8
"6","2",7,8
"7","7",7,8
"8","9",7,8
"9","8",7,8
"10","10",7,8
"11","14",7,8
"12","2",7,8
"12","13",7,8
"13","2",7,8
"13","12",7,8
"14","11",7,8
"15","3",7,8
"16","11",7,8
"1","12",8,16
"2","3",8,16
"2","6",8,16
"3","2",8,16
"4","4",8,16
"5","13",8,16
"6","2",8,16
"6","13",8,16
"7","7",8,16
"8","11",8,16
"8","15",8,16
"9","11",8,16
"10","14",8,16
"11","8",8,16
"11","14",8,16
"12","1",8,16
"12","13",8,16
"13","6",8,16
"13","12",8,16
"14","10",8,16
"15",NA,8,16
"16","16",8,16
"1","1",9,5
"2","3",9,5
"2","16",9,5
"3","2",9,5
"3","15",9,5
"4","16",9,5
"5","5",9,5
"6","12",9,5
"7","7",9,5
"8","9",9,5
"9","8",9,5
"10","10",9,5
"11","14",9,5
"12","6",9,5
"12","13",9,5
"13","12",9,5
"14","11",9,5
"15","3",9,5
"16","4",9,5
"1","1",10,11
"2","3",10,11
"3","2",10,11
"3","15",10,11
"4",NA,10,11
"5","4",10,11
"6","12",10,11
"7",NA,10,11
"8","9",10,11
"9","8",10,11
"10","7",10,11
"10","11",10,11
"11","10",10,11
"12","6",10,11
"13","10",10,11
"14","5",10,11
"15","3",10,11
"16","16",10,11
"1","1",11,10
"2","3",11,10
"3",NA,11,10
"4","5",11,10
"4","15",11,10
"5","4",11,10
"6","6",11,10
"7","11",11,10
"7","13",11,10
"7","14",11,10
"8","8",11,10
"9","9",11,10
"10","11",11,10
"11","7",11,10
"11","10",11,10
"12","2",11,10
"12","13",11,10
"13","7",11,10
"13","12",11,10
"14","7",11,10
"14","13",11,10
"15",NA,11,10
"16","16",11,10
"1","9",12,1
"2","3",12,1
"3","1",12,1
"3","2",12,1
"3","12",12,1
"4","4",12,1
"5","5",12,1
"6","6",12,1
"7","10",12,1
"8","3",12,1
"8","10",12,1
"9","1",12,1
"10","7",12,1
"10","8",12,1
"11",NA,12,1
"12","3",12,1
"12","13",12,1
"13","12",12,1
"14","11",12,1
"15","15",12,1
"16","14",12,1
"1","4",13,12
"2","12",13,12
"3","5",13,12
"4","5",13,12
"4","14",13,12
"5","3",13,12
"5","4",13,12
"6",NA,13,12
"7",NA,13,12
"8","16",13,12
"9","9",13,12
"10","7",13,12
"10","11",13,12
"11","7",13,12
"11","10",13,12
"11","14",13,12
"12","2",13,12
"12","13",13,12
"13","6",13,12
"14","4",13,12
"14","11",13,12
"15","15",13,12
"16","3",13,12
"1","6",14,6
"2","3",14,6
"2","7",14,6
"2","13",14,6
"3","5",14,6
"4",NA,14,6
"5","3",14,6
"5","4",14,6
"6","1",14,6
"7","2",14,6
"7","10",14,6
"8",NA,14,6
"9","8",14,6
"10","7",14,6
"10","11",14,6
"11","10",14,6
"11","14",14,6
"12","13",14,6
"13","2",14,6
"13","12",14,6
"14","11",14,6
"15","15",14,6
"16","16",14,6
"1","11",15,2
"1","14",15,2
"2","3",15,2
"2","16",15,2
"3","2",15,2
"3","5",15,2
"4","10",15,2
"5","3",15,2
"6","12",15,2
"7","7",15,2
"8","9",15,2
"9",NA,15,2
"10","4",15,2
"11","1",15,2
"11","10",15,2
"12","6",15,2
"12","13",15,2
"12","15",15,2
"13","12",15,2
"14",NA,15,2
"15",NA,15,2
"16",NA,15,2
"1","1",16,14
"2",NA,16,14
"3",NA,16,14
"4","5",16,14
"5","4",16,14
"6","12",16,14
"6","16",16,14
"7","7",16,14
"8","8",16,14
"9",NA,16,14
"10","10",16,14
"11","9",16,14
"12","2",16,14
"12","3",16,14
"12","6",16,14
"12","13",16,14
"12","15",16,14
"13","2",16,14
"13","6",16,14
"13","12",16,14
"14","14",16,14
"15","3",16,14
"15","12",16,14
"16","12",16,14
