"","X1","X2","count","plot_order"
"1","1","14",1,8
"2","2",NA,1,8
"3","3","6",1,8
"4","3","12",1,8
"5","3","15",1,8
"6","4","5",1,8
"7","5","4",1,8
"8","6","3",1,8
"9","6","12",1,8
"10","7","7",1,8
"11","8","9",1,8
"12","9","8",1,8
"13","10","10",1,8
"14","11","2",1,8
"15","12","3",1,8
"16","12","6",1,8
"17","12","13",1,8
"18","13","12",1,8
"19","14","1",1,8
"20","14","5",1,8
"21","15","3",1,8
"22","15","8",1,8
"23","16","16",1,8
"24","1","2",2,10
"25","2","1",2,10
"26","2","3",2,10
"27","3","2",2,10
"28","4","5",2,10
"29","5","4",2,10
"30","6","8",2,10
"31","6","13",2,10
"32","7","10",2,10
"33","8","6",2,10
"34","9","9",2,10
"35","10","7",2,10
"36","10","11",2,10
"37","11",NA,2,10
"38","12","13",2,10
"39","13","1",2,10
"40","13","6",2,10
"41","13","12",2,10
"42","14",NA,2,10
"43","15","14",2,10
"44","16","16",2,10
"45","1","2",3,1
"46","2","1",3,1
"47","3","3",3,1
"48","4","5",3,1
"49","4","12",3,1
"50","5","4",3,1
"51","6","12",3,1
"52","7","7",3,1
"53","8","10",3,1
"54","9","8",3,1
"55","9","16",3,1
"56","10","8",3,1
"57","11","14",3,1
"58","12","6",3,1
"59","13","13",3,1
"60","14","11",3,1
"61","15","10",3,1
"62","16","9",3,1
"63","1","7",4,9
"64","2","3",4,9
"65","2","13",4,9
"66","3","2",4,9
"67","3","6",4,9
"68","3","13",4,9
"69","3","15",4,9
"70","4","5",4,9
"71","5","4",4,9
"72","6","3",4,9
"73","6","12",4,9
"74","7",NA,4,9
"75","8","9",4,9
"76","9","8",4,9
"77","10","11",4,9
"78","11","2",4,9
"79","11","10",4,9
"80","12","6",4,9
"81","12","13",4,9
"82","13","12",4,9
"83","14","14",4,9
"84","15","3",4,9
"85","15","4",4,9
"86","16","4",4,9
"87","1","1",5,12
"88","2",NA,5,12
"89","3","12",5,12
"90","3","15",5,12
"91","4","13",5,12
"92","5","2",5,12
"93","6","6",5,12
"94","7",NA,5,12
"95","8","9",5,12
"96","9",NA,5,12
"97","10","7",5,12
"98","11","14",5,12
"99","12","3",5,12
"100","13","4",5,12
"101","14","11",5,12
"102","15","3",5,12
"103","16","16",5,12
"104","1",NA,6,3
"105","2","3",6,3
"106","2","5",6,3
"107","3","12",6,3
"108","4","5",6,3
"109","4","14",6,3
"110","5","4",6,3
"111","6","13",6,3
"112","7","1",6,3
"113","8","9",6,3
"114","8","10",6,3
"115","9","8",6,3
"116","10","7",6,3
"117","10","11",6,3
"118","11","10",6,3
"119","12","3",6,3
"120","12","13",6,3
"121","12","15",6,3
"122","13","6",6,3
"123","14","11",6,3
"124","15","12",6,3
"125","16","16",6,3
"126","1","5",7,11
"127","2","3",7,11
"128","3","2",7,11
"129","3","12",7,11
"130","4","5",7,11
"131","5","1",7,11
"132","5","4",7,11
"133","6","6",7,11
"134","7","11",7,11
"135","8","8",7,11
"136","9","9",7,11
"137","10","11",7,11
"138","11","7",7,11
"139","11","10",7,11
"140","11","14",7,11
"141","12","15",7,11
"142","13","13",7,11
"143","14","11",7,11
"144","14","16",7,11
"145","15",NA,7,11
"146","16","14",7,11
"147","1","1",8,7
"148","2","12",8,7
"149","3","12",8,7
"150","4","4",8,7
"151","5","14",8,7
"152","6","16",8,7
"153","7","16",8,7
"154","8","9",8,7
"155","9","8",8,7
"156","10","7",8,7
"157","10","11",8,7
"158","11","10",8,7
"159","11","14",8,7
"160","12","2",8,7
"161","12","3",8,7
"162","13","13",8,7
"163","14",NA,8,7
"164","15","15",8,7
"165","16","6",8,7
"166","1","1",9,6
"167","2","13",9,6
"168","3","2",9,6
"169","4","4",9,6
"170","5",NA,9,6
"171","6","13",9,6
"172","7","10",9,6
"173","8","8",9,6
"174","9","9",9,6
"175","10","7",9,6
"176","10","11",9,6
"177","11","5",9,6
"178","11","10",9,6
"179","12","13",9,6
"180","13","2",9,6
"181","13","6",9,6
"182","13","12",9,6
"183","14","15",9,6
"184","15",NA,9,6
"185","16","16",9,6
"186","1","1",10,4
"187","2","2",10,4
"188","3","12",10,4
"189","4","4",10,4
"190","5","5",10,4
"191","6","6",10,4
"192","7","11",10,4
"193","8","9",10,4
"194","9","8",10,4
"195","10","7",10,4
"196","11",NA,10,4
"197","12","3",10,4
"198","12","13",10,4
"199","12","15",10,4
"200","13","12",10,4
"201","13","15",10,4
"202","14","14",10,4
"203","15","12",10,4
"204","15","13",10,4
"205","16","16",10,4
"206","1","1",11,5
"207","2","4",11,5
"208","2","5",11,5
"209","2","9",11,5
"210","3","2",11,5
"211","3","12",11,5
"212","3","15",11,5
"213","4","2",11,5
"214","4","5",11,5
"215","5","2",11,5
"216","5","4",11,5
"217","6","3",11,5
"218","6","12",11,5
"219","6","13",11,5
"220","7","7",11,5
"221","8","9",11,5
"222","9","2",11,5
"223","9","8",11,5
"224","10","10",11,5
"225","11","14",11,5
"226","12","6",11,5
"227","13","6",11,5
"228","14","9",11,5
"229","14","11",11,5
"230","15",NA,11,5
"231","16","16",11,5
"232","1",NA,12,2
"233","2","3",12,2
"234","3","2",12,2
"235","3","6",12,2
"236","3","15",12,2
"237","4","4",12,2
"238","5","1",12,2
"239","6","3",12,2
"240","6","12",12,2
"241","6","13",12,2
"242","7","10",12,2
"243","8",NA,12,2
"244","9","8",12,2
"245","10","7",12,2
"246","10","11",12,2
"247","10","14",12,2
"248","11",NA,12,2
"249","12","6",12,2
"250","12","13",12,2
"251","12","15",12,2
"252","13","6",12,2
"253","13","12",12,2
"254","14","7",12,2
"255","14","10",12,2
"256","14","11",12,2
"257","15","3",12,2
"258","15","12",12,2
"259","16","16",12,2
