"X1","X2","count","plot_order"
"1","1",1,9
"2",NA,1,9
"3","3",1,9
"4","4",1,9
"5","5",1,9
"6","6",1,9
"7","16",1,9
"8",NA,1,9
"9","8",1,9
"10","10",1,9
"11","2",1,9
"11","14",1,9
"12","12",1,9
"13","16",1,9
"14","11",1,9
"15","9",1,9
"16","7",1,9
"16","13",1,9
"1","4",2,2
"2","3",2,2
"2","12",2,2
"3","2",2,2
"3","11",2,2
"4",NA,2,2
"5",NA,2,2
"6","12",2,2
"6","13",2,2
"7","5",2,2
"7","15",2,2
"8","10",2,2
"8","11",2,2
"9","8",2,2
"10","8",2,2
"10","11",2,2
"11","8",2,2
"11","10",2,2
"11","14",2,2
"12","6",2,2
"13","6",2,2
"14","11",2,2
"15","7",2,2
"16","16",2,2
"1","1",3,1
"2","2",3,1
"3","12",3,1
"4","4",3,1
"5","5",3,1
"6","12",3,1
"7","7",3,1
"8","15",3,1
"9","8",3,1
"10","10",3,1
"11","11",3,1
"12","3",3,1
"12","6",3,1
"13","13",3,1
"14","3",3,1
"15",NA,3,1
"16","16",3,1
"1","1",4,4
"2","3",4,4
"2","7",4,4
"3","2",4,4
"4","5",4,4
"4","7",4,4
"4","12",4,4
"5",NA,4,4
"6","6",4,4
"7","2",4,4
"7","11",4,4
"8","8",4,4
"9","9",4,4
"10","11",4,4
"10","14",4,4
"11","7",4,4
"11","10",4,4
"11","14",4,4
"12","4",4,4
"12","11",4,4
"12","13",4,4
"13","12",4,4
"14","10",4,4
"14","11",4,4
"14","15",4,4
"15","14",4,4
"16","16",4,4
"1","13",5,5
"2","11",5,5
"3","13",5,5
"4","5",5,5
"5","4",5,5
"6",NA,5,5
"7","11",5,5
"8","9",5,5
"9","8",5,5
"10","11",5,5
"11","2",5,5
"11","7",5,5
"11","10",5,5
"12","6",5,5
"12","13",5,5
"13","1",5,5
"13","3",5,5
"13","12",5,5
"14","14",5,5
"15","15",5,5
"16","16",5,5
"1",NA,6,7
"2","3",6,7
"3","2",6,7
"3","10",6,7
"4","5",6,7
"4","13",6,7
"5","4",6,7
"6","12",6,7
"7","9",6,7
"7","10",6,7
"8","8",6,7
"9","7",6,7
"10","1",6,7
"10","7",6,7
"10","11",6,7
"11","10",6,7
"12","6",6,7
"13",NA,6,7
"14","14",6,7
"15","15",6,7
"16","16",6,7
"1","2",7,6
"2","1",7,6
"2","3",7,6
"3","2",7,6
"3","5",7,6
"4","12",7,6
"5","3",7,6
"6","12",7,6
"7",NA,7,6
"8","9",7,6
"9","8",7,6
"10","7",7,6
"10","11",7,6
"10","14",7,6
"11","10",7,6
"11","14",7,6
"12","6",7,6
"12","13",7,6
"13",NA,7,6
"14","10",7,6
"14","11",7,6
"15","15",7,6
"16","3",7,6
"1","5",8,8
"2","12",8,8
"2","13",8,8
"3","5",8,8
"4","5",8,8
"4","8",8,8
"5","4",8,8
"6","6",8,8
"7","7",8,8
"8","4",8,8
"8","9",8,8
"9","8",8,8
"10","11",8,8
"11","10",8,8
"11","14",8,8
"12","2",8,8
"13","2",8,8
"13","12",8,8
"14","11",8,8
"14","16",8,8
"15","15",8,8
"16",NA,8,8
"1","14",9,3
"2","13",9,3
"3","2",9,3
"3","12",9,3
"4","5",9,3
"4","6",9,3
"4","12",9,3
"5","4",9,3
"5","6",9,3
"6","4",9,3
"6","5",9,3
"7","10",9,3
"8","8",9,3
"9","9",9,3
"10","7",9,3
"10","11",9,3
"11","10",9,3
"11","14",9,3
"12","3",9,3
"12","6",9,3
"12","13",9,3
"12","15",9,3
"13","2",9,3
"14","1",9,3
"15","12",9,3
"16","2",9,3
