"X1","X2","count","plot_order"
"1","1",1,4
"2","2",1,4
"3","3",1,4
"4","5",1,4
"5","4",1,4
"6","6",1,4
"7","7",1,4
"8","14",1,4
"9","9",1,4
"10","14",1,4
"11","14",1,4
"12","13",1,4
"13","12",1,4
"14","8",1,4
"14","10",1,4
"15","15",1,4
"16","16",1,4
"1","7",2,2
"2","3",2,2
"2","5",2,2
"3","2",2,2
"4","9",2,2
"4","12",2,2
"5","2",2,2
"5","6",2,2
"6",NA,2,2
"7","10",2,2
"8","9",2,2
"9","4",2,2
"9","8",2,2
"10","7",2,2
"11","11",2,2
"12","4",2,2
"12","13",2,2
"13","12",2,2
"14","14",2,2
"15","3",2,2
"16","16",2,2
"1","10",3,8
"2","3",3,8
"2","11",3,8
"3","2",3,8
"4","13",3,8
"5","5",3,8
"6","11",3,8
"7","10",3,8
"7","11",3,8
"8","9",3,8
"8","10",3,8
"8","11",3,8
"9","8",3,8
"10","7",3,8
"10","8",3,8
"11","2",3,8
"11","7",3,8
"11","8",3,8
"12","13",3,8
"13","12",3,8
"14","14",3,8
"15","15",3,8
"16","16",3,8
"1","4",4,6
"2","3",4,6
"2","5",4,6
"3","2",4,6
"4","1",4,6
"4","16",4,6
"5",NA,4,6
"6","6",4,6
"7","10",4,6
"8",NA,4,6
"9","9",4,6
"10","7",4,6
"11","11",4,6
"12","13",4,6
"13","12",4,6
"14","8",4,6
"15","15",4,6
"16","4",4,6
"16","14",4,6
"1","1",5,7
"2","5",5,7
"3","2",5,7
"3","7",5,7
"4","5",5,7
"5","2",5,7
"5","4",5,7
"6",NA,5,7
"7","3",5,7
"7","10",5,7
"8","8",5,7
"9","9",5,7
"10",NA,5,7
"11","11",5,7
"12","13",5,7
"13",NA,5,7
"14","14",5,7
"15","6",5,7
"16","16",5,7
"1","1",6,11
"2","3",6,11
"2","13",6,11
"3","2",6,11
"3","11",6,11
"4","4",6,11
"5","2",6,11
"6","8",6,11
"6","12",6,11
"7","10",6,11
"8","6",6,11
"9","9",6,11
"10","11",6,11
"11","3",6,11
"11","10",6,11
"12","13",6,11
"13","2",6,11
"13","12",6,11
"14","7",6,11
"15","15",6,11
"16","16",6,11
"1","1",7,9
"2","5",7,9
"2","11",7,9
"3","3",7,9
"4","13",7,9
"5","2",7,9
"6","8",7,9
"7","7",7,9
"8","6",7,9
"9","9",7,9
"10","8",7,9
"10","14",7,9
"11","2",7,9
"11","10",7,9
"12",NA,7,9
"13","11",7,9
"13","12",7,9
"14","10",7,9
"14","15",7,9
"15","6",7,9
"15","14",7,9
"16","16",7,9
"1","1",8,3
"2","5",8,3
"3","5",8,3
"4","3",8,3
"4","5",8,3
"5","2",8,3
"5","3",8,3
"5","4",8,3
"6","5",8,3
"7","10",8,3
"8","9",8,3
"8","10",8,3
"9","8",8,3
"10","8",8,3
"10","11",8,3
"11","10",8,3
"11","14",8,3
"12",NA,8,3
"13","12",8,3
"14","11",8,3
"15","15",8,3
"16","16",8,3
"1","1",9,10
"2","5",9,10
"3","3",9,10
"4","4",9,10
"5",NA,9,10
"6","6",9,10
"7","7",9,10
"8","9",9,10
"8","11",9,10
"9","8",9,10
"10","11",9,10
"11","8",9,10
"11","10",9,10
"11","14",9,10
"12",NA,9,10
"13","12",9,10
"14","11",9,10
"15","15",9,10
"16","16",9,10
"1","16",10,1
"2","2",10,1
"3","13",10,1
"3","15",10,1
"4","4",10,1
"5","16",10,1
"6","12",10,1
"7",NA,10,1
"8","9",10,1
"9","8",10,1
"10","7",10,1
"10","11",10,1
"10","14",10,1
"11","10",10,1
"12","6",10,1
"13","11",10,1
"14","10",10,1
"15","3",10,1
"15","16",10,1
"16","1",10,1
"16","15",10,1
"1","12",11,5
"2","5",11,5
"3","2",11,5
"4","7",11,5
"5","2",11,5
"6","12",11,5
"6","13",11,5
"7","10",11,5
"7","11",11,5
"8","8",11,5
"9","9",11,5
"10","7",11,5
"10","11",11,5
"11","7",11,5
"11","10",11,5
"12","1",11,5
"12","6",11,5
"13","6",11,5
"14","10",11,5
"15","15",11,5
"16","4",11,5
"1","1",12,12
"2","3",12,12
"2","12",12,12
"3","2",12,12
"3","5",12,12
"4","13",12,12
"5","3",12,12
"6",NA,12,12
"7","11",12,12
"8","8",12,12
"9","9",12,12
"10","11",12,12
"10","14",12,12
"10","16",12,12
"11","7",12,12
"11","14",12,12
"12","2",12,12
"12","6",12,12
"12","13",12,12
"13","6",12,12
"14","7",12,12
"14","10",12,12
"14","11",12,12
"15","15",12,12
"16","10",12,12
