"X1","X2","count","plot_order"
"1","1",1,8
"2","5",1,8
"3","2",1,8
"4",NA,1,8
"5","2",1,8
"6","12",1,8
"7","4",1,8
"7","10",1,8
"8","8",1,8
"9","12",1,8
"10","7",1,8
"10","11",1,8
"11","10",1,8
"11","14",1,8
"12","6",1,8
"12","9",1,8
"13","13",1,8
"14","5",1,8
"14","11",1,8
"14","16",1,8
"15","10",1,8
"16",NA,1,8
"1","1",2,1
"2","3",2,1
"2","12",2,1
"3","12",2,1
"4","5",2,1
"4","12",2,1
"5","4",2,1
"6","12",2,1
"7","13",2,1
"7","15",2,1
"8","8",2,1
"9","9",2,1
"10","10",2,1
"11","11",2,1
"12","2",2,1
"12","3",2,1
"12","6",2,1
"13","7",2,1
"14","14",2,1
"15","7",2,1
"16","16",2,1
"1","1",3,2
"2","3",3,2
"3","2",3,2
"3","5",3,2
"3","12",3,2
"4","5",3,2
"4","8",3,2
"4","11",3,2
"5","3",3,2
"5","4",3,2
"6","6",3,2
"7",NA,3,2
"8",NA,3,2
"9","9",3,2
"10","10",3,2
"11","4",3,2
"12","3",3,2
"12","13",3,2
"13","12",3,2
"14","8",3,2
"15","15",3,2
"16","7",3,2
"1","1",4,14
"2","3",4,14
"2","5",4,14
"3","2",4,14
"4","4",4,14
"5","14",4,14
"6",NA,4,14
"7","10",4,14
"8","7",4,14
"9","9",4,14
"10","7",4,14
"10","14",4,14
"11","14",4,14
"12","13",4,14
"13","12",4,14
"14","10",4,14
"14","11",4,14
"14","13",4,14
"15","6",4,14
"16","16",4,14
"1","14",5,3
"2","3",5,3
"2","10",5,3
"3","2",5,3
"4","9",5,3
"5","5",5,3
"6",NA,5,3
"7","9",5,3
"7","10",5,3
"8","10",5,3
"9","7",5,3
"10","7",5,3
"10","8",5,3
"10","11",5,3
"10","14",5,3
"11","7",5,3
"11","10",5,3
"11","13",5,3
"11","14",5,3
"12","6",5,3
"13","12",5,3
"14","1",5,3
"14","10",5,3
"14","11",5,3
"15","15",5,3
"16","16",5,3
"1","7",6,15
"2","3",6,15
"3","2",6,15
"3","14",6,15
"4","2",6,15
"4","5",6,15
"5","2",6,15
"5","4",6,15
"6","12",6,15
"7","10",6,15
"8","9",6,15
"9",NA,6,15
"10","7",6,15
"10","11",6,15
"11","10",6,15
"11","14",6,15
"12","6",6,15
"12","13",6,15
"12","15",6,15
"13","12",6,15
"14","3",6,15
"15",NA,6,15
"16","1",6,15
"1","4",7,9
"2",NA,7,9
"3",NA,7,9
"4","5",7,9
"5","3",7,9
"5","4",7,9
"5","14",7,9
"6","12",7,9
"7","7",7,9
"8","9",7,9
"8","10",7,9
"9","2",7,9
"9","8",7,9
"9","15",7,9
"10","8",7,9
"10","11",7,9
"11","10",7,9
"11","14",7,9
"12","6",7,9
"12","13",7,9
"13","2",7,9
"13","12",7,9
"14","5",7,9
"14","11",7,9
"15","9",7,9
"16","16",7,9
"1","1",8,11
"2","2",8,11
"3","6",8,11
"4","5",8,11
"5","4",8,11
"6","3",8,11
"6","12",8,11
"7","9",8,11
"7","10",8,11
"8","9",8,11
"9","7",8,11
"9","8",8,11
"10","7",8,11
"10","14",8,11
"11","14",8,11
"12","6",8,11
"12","13",8,11
"13",NA,8,11
"14","10",8,11
"15","15",8,11
"16","16",8,11
"1","1",9,12
"2","12",9,12
"3","15",9,12
"4","4",9,12
"5","5",9,12
"6","6",9,12
"7","10",9,12
"8","15",9,12
"9","9",9,12
"10","7",9,12
"10","11",9,12
"11","10",9,12
"12","2",9,12
"12","13",9,12
"13","12",9,12
"14","14",9,12
"15","3",9,12
"16","16",9,12
"1","2",10,4
"2","5",10,4
"3","12",10,4
"3","16",10,4
"4","5",10,4
"4","12",10,4
"5","2",10,4
"5","4",10,4
"6","12",10,4
"7","10",10,4
"8","4",10,4
"9","9",10,4
"10","7",10,4
"11","11",10,4
"12","3",10,4
"12","4",10,4
"12","6",10,4
"13","1",10,4
"13","12",10,4
"14","14",10,4
"15","15",10,4
"16",NA,10,4
"1",NA,11,6
"2","3",11,6
"2","5",11,6
"3","2",11,6
"3","15",11,6
"4","5",11,6
"4","6",11,6
"5","2",11,6
"5","4",11,6
"6","12",11,6
"6","14",11,6
"7","1",11,6
"7","10",11,6
"7","15",11,6
"8","1",11,6
"9","9",11,6
"10","7",11,6
"10","11",11,6
"11","10",11,6
"12","6",11,6
"13","13",11,6
"14","6",11,6
"15","3",11,6
"15","7",11,6
"15","10",11,6
"16","16",11,6
"1","1",12,16
"2","3",12,16
"3",NA,12,16
"4",NA,12,16
"5","5",12,16
"6","12",12,16
"6","14",12,16
"7","10",12,16
"8","8",12,16
"9","9",12,16
"10","7",12,16
"10","11",12,16
"11","4",12,16
"11","10",12,16
"11","14",12,16
"12",NA,12,16
"13","10",12,16
"14","6",12,16
"14","11",12,16
"15","15",12,16
"16","3",12,16
"1","1",13,13
"2","2",13,13
"3","5",13,13
"3","12",13,13
"4","4",13,13
"5","3",13,13
"6","6",13,13
"7","10",13,13
"8","10",13,13
"8","15",13,13
"9","11",13,13
"10","7",13,13
"10","8",13,13
"10","11",13,13
"11","9",13,13
"12","3",13,13
"13","12",13,13
"14","14",13,13
"15",NA,13,13
"16","16",13,13
"1","12",14,7
"2",NA,14,7
"3","3",14,7
"4","15",14,7
"5","5",14,7
"6","2",14,7
"6","12",14,7
"6","13",14,7
"7","10",14,7
"8",NA,14,7
"9","6",14,7
"9","8",14,7
"10","7",14,7
"10","11",14,7
"11","10",14,7
"12","1",14,7
"12","6",14,7
"13","6",14,7
"14","16",14,7
"15",NA,14,7
"16","14",14,7
"1","15",15,10
"2","3",15,10
"3","2",15,10
"4","4",15,10
"5","3",15,10
"6","10",15,10
"6","12",15,10
"7","10",15,10
"8","8",15,10
"9","9",15,10
"10","7",15,10
"11","14",15,10
"12","6",15,10
"13","13",15,10
"14",NA,15,10
"15",NA,15,10
"16","16",15,10
"1","1",16,5
"2","3",16,5
"3","2",16,5
"3","15",16,5
"4","4",16,5
"5","15",16,5
"6","13",16,5
"7","9",16,5
"8","9",16,5
"9","8",16,5
"9","12",16,5
"10","7",16,5
"11","15",16,5
"11","16",16,5
"12","6",16,5
"12","13",16,5
"13","6",16,5
"13","12",16,5
"14","14",16,5
"15","3",16,5
"15","11",16,5
"16",NA,16,5
