"X1","X2","count","plot_order"
"1",NA,1,3
"2","7",1,3
"3","3",1,3
"4","4",1,3
"5","5",1,3
"6","12",1,3
"7","2",1,3
"7","10",1,3
"7","11",1,3
"8","8",1,3
"9","11",1,3
"10","7",1,3
"11","7",1,3
"11","10",1,3
"11","14",1,3
"12","6",1,3
"13","13",1,3
"14","11",1,3
"15","1",1,3
"16","16",1,3
"1","11",2,10
"2","5",2,10
"3","3",2,10
"4","7",2,10
"5","2",2,10
"6","2",2,10
"6","12",2,10
"7","4",2,10
"8","8",2,10
"9","9",2,10
"10","11",2,10
"10","12",2,10
"11","10",2,10
"12","2",2,10
"12","6",2,10
"13","13",2,10
"14","14",2,10
"15","15",2,10
"16","16",2,10
"1","8",3,12
"2","3",3,12
"2","5",3,12
"3","2",3,12
"3","10",3,12
"4",NA,3,12
"5","4",3,12
"6","10",3,12
"6","12",3,12
"7","7",3,12
"8","14",3,12
"9","16",3,12
"10","6",3,12
"11","14",3,12
"12","6",3,12
"13","13",3,12
"14","11",3,12
"15","15",3,12
"16","9",3,12
"1","1",4,5
"2",NA,4,5
"3","6",4,5
"4","5",4,5
"4","14",4,5
"5","2",4,5
"5","4",4,5
"6","12",4,5
"7","10",4,5
"8","9",4,5
"8","10",4,5
"9","8",4,5
"10","8",4,5
"10","11",4,5
"11","10",4,5
"12",NA,4,5
"13",NA,4,5
"14","11",4,5
"14","15",4,5
"15","14",4,5
"16","13",4,5
"1","2",5,1
"1","9",5,1
"2","1",5,1
"3","3",5,1
"4","4",5,1
"5","5",5,1
"6","12",5,1
"6","14",5,1
"7","10",5,1
"8","11",5,1
"9",NA,5,1
"10","7",5,1
"11","8",5,1
"12","6",5,1
"12","8",5,1
"12","16",5,1
"13","13",5,1
"14","6",5,1
"15","15",5,1
"16","12",5,1
"1","1",6,9
"2","3",6,9
"2","4",6,9
"2","5",6,9
"2","12",6,9
"3","2",6,9
"4","2",6,9
"5",NA,6,9
"6","12",6,9
"6","13",6,9
"7","15",6,9
"8","8",6,9
"9","9",6,9
"10","11",6,9
"11","10",6,9
"12","2",6,9
"12","6",6,9
"12","13",6,9
"13","6",6,9
"13","12",6,9
"14","14",6,9
"15","16",6,9
"16",NA,6,9
"1","4",7,11
"2","3",7,11
"3","2",7,11
"3","11",7,11
"4","1",7,11
"4","5",7,11
"5","4",7,11
"5","7",7,11
"6","6",7,11
"7","1",7,11
"7","10",7,11
"8","9",7,11
"9","8",7,11
"10","7",7,11
"10","11",7,11
"11","3",7,11
"11","10",7,11
"11","14",7,11
"12","12",7,11
"13",NA,7,11
"14","11",7,11
"15","15",7,11
"16","13",7,11
"1","16",8,4
"2","3",8,4
"2","5",8,4
"2","13",8,4
"3","2",8,4
"3","14",8,4
"4","1",8,4
"5","2",8,4
"6","11",8,4
"7","10",8,4
"8","10",8,4
"8","14",8,4
"9","4",8,4
"10","7",8,4
"10","8",8,4
"11","10",8,4
"11","14",8,4
"12","12",8,4
"13","2",8,4
"14","8",8,4
"14","11",8,4
"15","15",8,4
"16",NA,8,4
"1","1",9,8
"2","3",9,8
"2","7",9,8
"3","2",9,8
"4","5",9,8
"5","2",9,8
"5","4",9,8
"6","12",9,8
"7",NA,9,8
"8","8",9,8
"9","9",9,8
"10","11",9,8
"11","10",9,8
"11","14",9,8
"12","6",9,8
"13","13",9,8
"14","11",9,8
"15","15",9,8
"16","16",9,8
"1","1",10,2
"2","5",10,2
"3","6",10,2
"3","15",10,2
"4","4",10,2
"5","2",10,2
"6","3",10,2
"6","12",10,2
"7","7",10,2
"8","9",10,2
"8","10",10,2
"9","8",10,2
"10","8",10,2
"11","2",10,2
"12","2",10,2
"12","6",10,2
"12","13",10,2
"13","12",10,2
"14","6",10,2
"15","3",10,2
"15","10",10,2
"16","16",10,2
"1","1",11,7
"2","3",11,7
"3","2",11,7
"3","5",11,7
"3","12",11,7
"4","4",11,7
"5",NA,11,7
"6","6",11,7
"7","10",11,7
"7","11",11,7
"8","16",11,7
"9","9",11,7
"10","2",11,7
"10","7",11,7
"10","11",11,7
"11","7",11,7
"11","10",11,7
"12","13",11,7
"13",NA,11,7
"14","15",11,7
"15",NA,11,7
"16","8",11,7
"1","16",12,6
"2",NA,12,6
"3","2",12,6
"4","5",12,6
"5","2",12,6
"5","4",12,6
"6","6",12,6
"7","10",12,6
"7","14",12,6
"8","9",12,6
"8","14",12,6
"9","8",12,6
"9","14",12,6
"10","7",12,6
"10","14",12,6
"11","11",12,6
"12",NA,12,6
"13","12",12,6
"14","7",12,6
"14","10",12,6
"15","9",12,6
"16","1",12,6
