"X1","X2","count","plot_order"
"1","1",1,2
"2","5",1,2
"3","5",1,2
"4","4",1,2
"5","2",1,2
"5","3",1,2
"6","7",1,2
"6","12",1,2
"7","6",1,2
"7","10",1,2
"7","11",1,2
"8",NA,1,2
"9","8",1,2
"10","7",1,2
"10","12",1,2
"10","14",1,2
"11","7",1,2
"11","14",1,2
"12","6",1,2
"12","10",1,2
"12","13",1,2
"12","15",1,2
"13","7",1,2
"13","12",1,2
"14","11",1,2
"15",NA,1,2
"16","16",1,2
"1","1",2,1
"2","3",2,1
"3","2",2,1
"4","4",2,1
"5","5",2,1
"6","6",2,1
"7","7",2,1
"8","11",2,1
"9","8",2,1
"10","14",2,1
"11","8",2,1
"11","12",2,1
"11","14",2,1
"12","11",2,1
"12","13",2,1
"13","8",2,1
"13","12",2,1
"14","10",2,1
"15","15",2,1
"16","16",2,1
"1","1",3,3
"2","12",3,3
"3","6",3,3
"4",NA,3,3
"5","16",3,3
"6","3",3,3
"7","3",3,3
"7","10",3,3
"8",NA,3,3
"9","9",3,3
"10","11",3,3
"10","14",3,3
"11","10",3,3
"12","2",3,3
"12","13",3,3
"13","2",3,3
"13","12",3,3
"14","4",3,3
"14","10",3,3
"14","11",3,3
"15","8",3,3
"16","5",3,3
