"X1","X2","count","plot_order"
"1","1",1,6
"2",NA,1,6
"3",NA,1,6
"4","5",1,6
"5","3",1,6
"5","4",1,6
"6","12",1,6
"7","2",1,6
"8","11",1,6
"9",NA,1,6
"10","9",1,6
"10","11",1,6
"11","8",1,6
"11","10",1,6
"11","14",1,6
"12","13",1,6
"13","12",1,6
"14","11",1,6
"15","16",1,6
"16",NA,1,6
"1","12",2,1
"2","2",2,1
"3",NA,2,1
"4",NA,2,1
"5","4",2,1
"6","13",2,1
"7","7",2,1
"8","9",2,1
"9","8",2,1
"9","14",2,1
"10",NA,2,1
"11","10",2,1
"12","3",2,1
"13",NA,2,1
"14",NA,2,1
"15","3",2,1
"16","15",2,1
"1",NA,3,5
"2","3",3,5
"3","2",3,5
"3","15",3,5
"3","16",3,5
"4","4",3,5
"5","2",3,5
"6","6",3,5
"7","10",3,5
"7","14",3,5
"8","9",3,5
"8","16",3,5
"9",NA,3,5
"10","7",3,5
"11","14",3,5
"12","12",3,5
"13","1",3,5
"14","7",3,5
"14","11",3,5
"15","3",3,5
"16","8",3,5
"1","1",4,2
"2","3",4,2
"2","5",4,2
"3","2",4,2
"3","5",4,2
"3","13",4,2
"4","5",4,2
"5","3",4,2
"5","4",4,2
"5","16",4,2
"6","12",4,2
"7","4",4,2
"8","8",4,2
"9","9",4,2
"10","10",4,2
"11",NA,4,2
"12","6",4,2
"12","11",4,2
"13","2",4,2
"13","3",4,2
"14","14",4,2
"15","15",4,2
"16","5",4,2
"16","12",4,2
"1","8",5,3
"2","5",5,3
"3","3",5,3
"4","12",5,3
"5","2",5,3
"5","4",5,3
"6","12",5,3
"7","8",5,3
"7","10",5,3
"8","1",5,3
"8","15",5,3
"9","13",5,3
"10","7",5,3
"10","11",5,3
"10","14",5,3
"11","10",5,3
"11","14",5,3
"12","4",5,3
"12","6",5,3
"13","9",5,3
"14",NA,5,3
"15","2",5,3
"15","8",5,3
"16","16",5,3
"1",NA,6,4
"2",NA,6,4
"3",NA,6,4
"4","4",6,4
"5","3",6,4
"6","2",6,4
"6","3",6,4
"6","10",6,4
"6","12",6,4
"6","13",6,4
"7","10",6,4
"8","8",6,4
"9","9",6,4
"10","6",6,4
"10","11",6,4
"10","12",6,4
"10","14",6,4
"11",NA,6,4
"12","1",6,4
"12","6",6,4
"12","11",6,4
"12","13",6,4
"13","1",6,4
"13","6",6,4
"13","12",6,4
"14","10",6,4
"14","11",6,4
"15","15",6,4
"16","16",6,4
