"","X1","X2","count","plot_order"
"1","1","10",1,6
"2","2","3",1,6
"3","2","6",1,6
"4","2","13",1,6
"5","3","2",1,6
"6","3","5",1,6
"7","4","4",1,6
"8","5","3",1,6
"9","6","2",1,6
"10","7","10",1,6
"11","7","11",1,6
"12","8","11",1,6
"13","8","14",1,6
"14","9","9",1,6
"15","10","7",1,6
"16","10","11",1,6
"17","11","7",1,6
"18","11","8",1,6
"19","11","10",1,6
"20","12","13",1,6
"21","13","2",1,6
"22","13","12",1,6
"23","14",NA,1,6
"24","15","15",1,6
"25","16","16",1,6
"26","1","13",2,2
"27","2",NA,2,2
"28","3","2",2,2
"29","3","12",2,2
"30","3","15",2,2
"31","4",NA,2,2
"32","5","4",2,2
"33","6","5",2,2
"34","7","7",2,2
"35","8","9",2,2
"36","8","13",2,2
"37","8","15",2,2
"38","9","8",2,2
"39","10","14",2,2
"40","11","10",2,2
"41","11","14",2,2
"42","12","5",2,2
"43","12","6",2,2
"44","12","13",2,2
"45","13","1",2,2
"46","13","8",2,2
"47","13","12",2,2
"48","14",NA,2,2
"49","15","3",2,2
"50","15","8",2,2
"51","16","16",2,2
"52","1","1",3,7
"53","2","3",3,7
"54","3","2",3,7
"55","3","15",3,7
"56","4","5",3,7
"57","5","4",3,7
"58","6","12",3,7
"59","6","14",3,7
"60","7","13",3,7
"61","8","10",3,7
"62","8","11",3,7
"63","9","9",3,7
"64","10","8",3,7
"65","10","11",3,7
"66","11","8",3,7
"67","11","10",3,7
"68","11","14",3,7
"69","12",NA,3,7
"70","13","7",3,7
"71","13","12",3,7
"72","14","6",3,7
"73","14","11",3,7
"74","15",NA,3,7
"75","16","16",3,7
"76","1","1",4,1
"77","2","3",4,1
"78","3","2",4,1
"79","4","5",4,1
"80","4","8",4,1
"81","5",NA,4,1
"82","6","12",4,1
"83","7","10",4,1
"84","8","4",4,1
"85","9","9",4,1
"86","10","7",4,1
"87","10","11",4,1
"88","11","10",4,1
"89","12","6",4,1
"90","13","13",4,1
"91","14","14",4,1
"92","15","5",4,1
"93","16","16",4,1
"94","1","1",5,5
"95","2","3",5,5
"96","3","2",5,5
"97","3","5",5,5
"98","4","6",5,5
"99","4","10",5,5
"100","5",NA,5,5
"101","6","9",5,5
"102","6","12",5,5
"103","7","11",5,5
"104","8","9",5,5
"105","8","10",5,5
"106","9","6",5,5
"107","9","8",5,5
"108","10","14",5,5
"109","11","7",5,5
"110","11","14",5,5
"111","12","6",5,5
"112","13","12",5,5
"113","14",NA,5,5
"114","15","15",5,5
"115","16","8",5,5
"116","1","2",6,3
"117","2",NA,6,3
"118","3","8",6,3
"119","4","5",6,3
"120","5","4",6,3
"121","6",NA,6,3
"122","7","7",6,3
"123","8","3",6,3
"124","9","9",6,3
"125","10","8",6,3
"126","11","11",6,3
"127","12","6",6,3
"128","12","13",6,3
"129","13","12",6,3
"130","14","14",6,3
"131","15","16",6,3
"132","16","15",6,3
"133","1","1",7,8
"134","2","3",7,8
"135","2","12",7,8
"136","3","2",7,8
"137","4","7",7,8
"138","5","12",7,8
"139","6","6",7,8
"140","7","4",7,8
"141","8","11",7,8
"142","9","8",7,8
"143","10","8",7,8
"144","10","11",7,8
"145","11","8",7,8
"146","11","10",7,8
"147","12",NA,7,8
"148","13","13",7,8
"149","14","14",7,8
"150","15","15",7,8
"151","16","2",7,8
"152","1","3",8,4
"153","2","3",8,4
"154","2","5",8,4
"155","3","1",8,4
"156","3","2",8,4
"157","4","3",8,4
"158","5","2",8,4
"159","6","11",8,4
"160","6","12",8,4
"161","7","14",8,4
"162","8","8",8,4
"163","9","12",8,4
"164","10","4",8,4
"165","10","11",8,4
"166","11","6",8,4
"167","11","10",8,4
"168","12","6",8,4
"169","12","9",8,4
"170","12","13",8,4
"171","12","15",8,4
"172","13","4",8,4
"173","13","12",8,4
"174","14","7",8,4
"175","15","12",8,4
"176","16","16",8,4
"177","1",NA,9,9
"178","2","5",9,9
"179","3","15",9,9
"180","4",NA,9,9
"181","5","2",9,9
"182","5","4",9,9
"183","6","6",9,9
"184","7","7",9,9
"185","8","9",9,9
"186","8","10",9,9
"187","8","11",9,9
"188","9","1",9,9
"189","10","8",9,9
"190","10","11",9,9
"191","11","8",9,9
"192","12","12",9,9
"193","13","13",9,9
"194","14","14",9,9
"195","15","16",9,9
"196","16","15",9,9
