"X1","X2","count","plot_order"
"1","4",1,1
"2","2",1,1
"3","12",1,1
"3","15",1,1
"4","1",1,1
"4","5",1,1
"5","4",1,1
"6","13",1,1
"7","10",1,1
"7","11",1,1
"8","8",1,1
"9","9",1,1
"10","7",1,1
"10","14",1,1
"11","7",1,1
"12",NA,1,1
"13","6",1,1
"14",NA,1,1
"15",NA,1,1
"16","16",1,1
"1","1",2,2
"2","5",2,2
"3","5",2,2
"4","5",2,2
"4","9",2,2
"5","2",2,2
"5","4",2,2
"5","6",2,2
"6","11",2,2
"7","10",2,2
"8","14",2,2
"9","4",2,2
"10","7",2,2
"11",NA,2,2
"12","5",2,2
"13","13",2,2
"14","15",2,2
"15",NA,2,2
"16","9",2,2
"1","1",3,3
"2","3",3,3
"3","5",3,3
"4","4",3,3
"5","3",3,3
"6",NA,3,3
"7","16",3,3
"8","8",3,3
"9","9",3,3
"10","11",3,3
"10","14",3,3
"11","10",3,3
"12","6",3,3
"12","13",3,3
"13","6",3,3
"13","12",3,3
"13","16",3,3
"14",NA,3,3
"15","15",3,3
"16","7",3,3
"16","13",3,3
