"X1","X2","count","plot_order"
"1","1",1,3
"2","5",1,3
"2","15",1,3
"3","2",1,3
"3","5",1,3
"4","2",1,3
"5","2",1,3
"5","3",1,3
"6","6",1,3
"7","10",1,3
"7","14",1,3
"8","9",1,3
"9",NA,1,3
"10",NA,1,3
"11","10",1,3
"12","12",1,3
"13","13",1,3
"14",NA,1,3
"15",NA,1,3
"16","16",1,3
"1","9",2,12
"2","3",2,12
"2","5",2,12
"3","2",2,12
"3","6",2,12
"4","4",2,12
"5","2",2,12
"6","3",2,12
"6","12",2,12
"7","10",2,12
"8","9",2,12
"9","8",2,12
"10","7",2,12
"10","11",2,12
"10","14",2,12
"11","10",2,12
"12","6",2,12
"13","2",2,12
"14","10",2,12
"15","6",2,12
"16","16",2,12
"1","15",3,9
"2","3",3,9
"3","2",3,9
"3","15",3,9
"4","4",3,9
"5","5",3,9
"6","6",3,9
"7","10",3,9
"7","14",3,9
"8",NA,3,9
"9","9",3,9
"10","7",3,9
"11","8",3,9
"11","10",3,9
"11","14",3,9
"12","12",3,9
"13","13",3,9
"14","11",3,9
"15","1",3,9
"15","3",3,9
"16","16",3,9
"1","1",4,7
"2","13",4,7
"3","3",4,7
"4","13",4,7
"5","5",4,7
"6",NA,4,7
"7","7",4,7
"8","9",4,7
"8","10",4,7
"8","11",4,7
"9","8",4,7
"10","11",4,7
"10","14",4,7
"11","10",4,7
"11","16",4,7
"12",NA,4,7
"13","2",4,7
"13","12",4,7
"14","10",4,7
"15","15",4,7
"16","6",4,7
"16","11",4,7
"1","10",5,16
"2","2",5,16
"3","3",5,16
"4","5",5,16
"5","4",5,16
"6","12",5,16
"7","7",5,16
"8","10",5,16
"8","11",5,16
"9","8",5,16
"10","1",5,16
"10","8",5,16
"10","11",5,16
"11","8",5,16
"11","10",5,16
"12","6",5,16
"12","9",5,16
"12","13",5,16
"13","12",5,16
"13","16",5,16
"14","14",5,16
"15","15",5,16
"16",NA,5,16
"1","1",6,1
"2","3",6,1
"3",NA,6,1
"4","7",6,1
"5","9",6,1
"6","12",6,1
"7","4",6,1
"8","9",6,1
"8","11",6,1
"9","5",6,1
"9","8",6,1
"10","11",6,1
"10","14",6,1
"11","8",6,1
