"","X1","X2","count","plot_order"
"1","1","1",1,8
"2","2","2",1,8
"3","3","3",1,8
"4","4","14",1,8
"5","5","14",1,8
"6","6","6",1,8
"7","7","7",1,8
"8","8","8",1,8
"9","9","9",1,8
"10","10","11",1,8
"11","10","14",1,8
"12","11","10",1,8
"13","12","13",1,8
"14","13","12",1,8
"15","14","5",1,8
"16","15","10",1,8
"17","16","15",1,8
"18","1","2",2,6
"19","2","3",2,6
"20","2","13",2,6
"21","3","2",2,6
"22","3","13",2,6
"23","4","13",2,6
"24","5","5",2,6
"25","6","12",2,6
"26","7","10",2,6
"27","8","8",2,6
"28","9","9",2,6
"29","10","7",2,6
"30","10","11",2,6
"31","11","10",2,6
"32","11","14",2,6
"33","12","6",2,6
"34","12","14",2,6
"35","13","2",2,6
"36","14","11",2,6
"37","14","12",2,6
"38","15","15",2,6
"39","16","16",2,6
"40","1","1",3,5
"41","2","3",3,5
"42","2","5",3,5
"43","2","12",3,5
"44","3","2",3,5
"45","3","6",3,5
"46","4","4",3,5
"47","5","2",3,5
"48","6","3",3,5
"49","7","11",3,5
"50","7","12",3,5
"51","8","8",3,5
"52","9","9",3,5
"53","10","10",3,5
"54","11",NA,3,5
"55","12","2",3,5
"56","12","13",3,5
"57","13","12",3,5
"58","14","11",3,5
"59","15","15",3,5
"60","16","16",3,5
"61","1","1",4,3
"62","2","3",4,3
"63","3","2",4,3
"64","3","5",4,3
"65","4","5",4,3
"66","5",NA,4,3
"67","6","12",4,3
"68","6","13",4,3
"69","7","7",4,3
"70","8","9",4,3
"71","9","8",4,3
"72","10","10",4,3
"73","11","11",4,3
"74","12","6",4,3
"75","12","13",4,3
"76","12","15",4,3
"77","13","6",4,3
"78","13","12",4,3
"79","14","14",4,3
"80","15","12",4,3
"81","16","16",4,3
"82","1","1",5,1
"83","2","2",5,1
"84","3","5",5,1
"85","3","16",5,1
"86","4","5",5,1
"87","5","3",5,1
"88","5","4",5,1
"89","5","10",5,1
"90","6","6",5,1
"91","7","7",5,1
"92","8","9",5,1
"93","8","10",5,1
"94","8","11",5,1
"95","9","8",5,1
"96","10","5",5,1
"97","10","8",5,1
"98","10","11",5,1
"99","10","14",5,1
"100","11","8",5,1
"101","11","10",5,1
"102","11","14",5,1
"103","12","13",5,1
"104","12","15",5,1
"105","13","12",5,1
"106","13","14",5,1
"107","14","10",5,1
"108","14","11",5,1
"109","14","13",5,1
"110","15",NA,5,1
"111","16",NA,5,1
"112","1","1",6,9
"113","2","3",6,9
"114","2","5",6,9
"115","3","2",6,9
"116","4","5",6,9
"117","5","2",6,9
"118","5","4",6,9
"119","6","12",6,9
"120","7","7",6,9
"121","8","9",6,9
"122","8","11",6,9
"123","9","8",6,9
"124","10","8",6,9
"125","10","11",6,9
"126","10","13",6,9
"127","11","8",6,9
"128","11","10",6,9
"129","12","6",6,9
"130","12","13",6,9
"131","13","10",6,9
"132","13","12",6,9
"133","14","14",6,9
"134","15","15",6,9
"135","16","16",6,9
"136","1","1",7,2
"137","2","3",7,2
"138","3","2",7,2
"139","4","15",7,2
"140","5","6",7,2
"141","6","5",7,2
"142","6","12",7,2
"143","7","7",7,2
"144","8","9",7,2
"145","9","8",7,2
"146","10","16",7,2
"147","11","14",7,2
"148","12","6",7,2
"149","13","13",7,2
"150","14","11",7,2
"151","15","4",7,2
"152","16","10",7,2
"153","1","13",8,7
"154","2","5",8,7
"155","3","16",8,7
"156","4","4",8,7
"157","5","2",8,7
"158","5","16",8,7
"159","6","12",8,7
"160","7","15",8,7
"161","8","9",8,7
"162","9",NA,8,7
"163","10","5",8,7
"164","11","11",8,7
"165","12","13",8,7
"166","13","12",8,7
"167","14","16",8,7
"168","15",NA,8,7
"169","16","5",8,7
"170","1","1",9,4
"171","2","3",9,4
"172","3","2",9,4
"173","4","5",9,4
"174","5","4",9,4
"175","6","6",9,4
"176","7","7",9,4
"177","8","9",9,4
"178","8","11",9,4
"179","9","8",9,4
"180","10",NA,9,4
"181","11","8",9,4
"182","12","10",9,4
"183","13","13",9,4
"184","14","14",9,4
"185","15","15",9,4
"186","16","16",9,4
