"","X1","X2","count","plot_order"
"1","1","9",1,2
"2","1","15",1,2
"3","2","3",1,2
"4","2","5",1,2
"5","3","2",1,2
"6","3","15",1,2
"7","4",NA,1,2
"8","5","2",1,2
"9","5","4",1,2
"10","5","8",1,2
"11","5","11",1,2
"12","6","6",1,2
"13","7","13",1,2
"14","8",NA,1,2
"15","9","1",1,2
"16","9","12",1,2
"17","10","10",1,2
"18","11","5",1,2
"19","11","12",1,2
"20","12","11",1,2
"21","12","13",1,2
"22","13","12",1,2
"23","14","14",1,2
"24","15","3",1,2
"25","15","8",1,2
"26","16","16",1,2
"27","1","1",2,1
"28","2","3",2,1
"29","3","2",2,1
"30","4","4",2,1
"31","5","5",2,1
"32","6","3",2,1
"33","6","13",2,1
"34","7","10",2,1
"35","8","8",2,1
"36","9","9",2,1
"37","10","7",2,1
"38","10","11",2,1
"39","11","10",2,1
"40","11","14",2,1
"41","12","14",2,1
"42","13",NA,2,1
"43","14","11",2,1
"44","15","15",2,1
"45","16","16",2,1
"46","1","3",3,3
"47","1","16",3,3
"48","2","6",3,3
"49","2","12",3,3
"50","3","6",3,3
"51","4","3",3,3
"52","4","5",3,3
"53","5","4",3,3
"54","5","11",3,3
"55","6","3",3,3
"56","7","8",3,3
"57","8","7",3,3
"58","8","10",3,3
"59","9","9",3,3
"60","10","8",3,3
"61","11","14",3,3
"62","12","2",3,3
"63","13","13",3,3
"64","14","11",3,3
"65","15","15",3,3
"66","16",NA,3,3
