"X1","X2","count","plot_order"
"1",NA,1,2
"2","1",1,2
"2","3",1,2
"3","2",1,2
"4","14",1,2
"5","5",1,2
"6","2",1,2
"7","10",1,2
"7","11",1,2
"8","10",1,2
"9","9",1,2
"10","7",1,2
"10","8",1,2
"10","11",1,2
"11","7",1,2
"11","10",1,2
"12","15",1,2
"13","13",1,2
"14","4",1,2
"14","11",1,2
"15",NA,1,2
"16","14",1,2
"1","2",2,1
"2","12",2,1
"3","15",2,1
"4","9",2,1
"5","2",2,1
"6","13",2,1
"7","10",2,1
"8","9",2,1
"8","11",2,1
"9","4",2,1
"9","8",2,1
"10","3",2,1
"10","7",2,1
"10","8",2,1
"11","7",2,1
"12","2",2,1
"12","6",2,1
"13",NA,2,1
"14","11",2,1
"15","3",2,1
"16","16",2,1
"1",NA,3,3
"2","3",3,3
"3","2",3,3
"3","4",3,3
"3","5",3,3
"4","5",3,3
"5","3",3,3
"5","4",3,3
"5","8",3,3
"6","6",3,3
"7","1",3,3
"8",NA,3,3
"9","9",3,3
"10","14",3,3
"11","14",3,3
"12","12",3,3
"13","13",3,3
"14","10",3,3
"14","11",3,3
"15","8",3,3
"16","16",3,3
