"X1","X2","count","plot_order"
"1","1",1,1
"2","2",1,1
"3","6",1,1
"4","8",1,1
"5","5",1,1
"6","12",1,1
"7",NA,1,1
"8","9",1,1
"9","8",1,1
"10","7",1,1
"10","11",1,1
"11","10",1,1
"12","6",1,1
"13","13",1,1
"14","14",1,1
"15","15",1,1
"16","12",1,1
"1",NA,2,2
"2","2",2,2
"3","3",2,2
"4","5",2,2
"5","4",2,2
"6","12",2,2
"6","13",2,2
"7","1",2,2
"7","10",2,2
"8","8",2,2
"9","13",2,2
"10","7",2,2
"11","14",2,2
"12","6",2,2
"12","15",2,2
"13","6",2,2
"13","16",2,2
"14",NA,2,2
"15","12",2,2
"16","13",2,2
"1","1",3,3
"2",NA,3,3
"3","5",3,3
"4","4",3,3
"5","3",3,3
"6","3",3,3
"7","13",3,3
"8","8",3,3
"9","9",3,3
"10","2",3,3
"10","11",3,3
"10","14",3,3
"11","14",3,3
"12","12",3,3
"13",NA,3,3
"14","10",3,3
"14","11",3,3
"15","15",3,3
"16","16",3,3
