"X1","X2","count","plot_order"
"1","7",1,12
"2","3",1,12
"2","5",1,12
"2","13",1,12
"3","2",1,12
"3","16",1,12
"4","5",1,12
"5","2",1,12
"5","4",1,12
"5","6",1,12
"6","12",1,12
"7",NA,1,12
"8","9",1,12
"9","8",1,12
"10","10",1,12
"11","11",1,12
"12","6",1,12
"12","13",1,12
"13","2",1,12
"13","12",1,12
"14","14",1,12
"15","1",1,12
"16","3",1,12
"1",NA,2,11
"2","3",2,11
"3",NA,2,11
"4","12",2,11
"5","3",2,11
"6",NA,2,11
"7","1",2,11
"8","9",2,11
"8","11",2,11
"9","8",2,11
"9","14",2,11
"10","7",2,11
"10","11",2,11
"11","8",2,11
"11","10",2,11
"12","4",2,11
"12","6",2,11
"13","13",2,11
"14","9",2,11
"15","15",2,11
"16","8",2,11
"1","1",3,4
"2","3",3,4
"3","2",3,4
"3","9",3,4
"3","15",3,4
"4","5",3,4
"5",NA,3,4
"6","14",3,4
"7","7",3,4
"8","9",3,4
"8","11",3,4
"9","8",3,4
"10","11",3,4
"11","8",3,4
"11","10",3,4
"11","14",3,4
"12","12",3,4
"13","13",3,4
"14","11",3,4
"15","3",3,4
"16","16",3,4
"1","1",4,5
"2","3",4,5
"3","2",4,5
"3","12",4,5
"3","15",4,5
"4","5",4,5
"5","4",4,5
"6","6",4,5
"7","10",4,5
"8","9",4,5
"8","11",4,5
"9","8",4,5
"10","7",4,5
"10","11",4,5
"11","8",4,5
"11","10",4,5
"11","14",4,5
"12","13",4,5
"13","12",4,5
"14","11",4,5
"15","3",4,5
"16","16",4,5
"1","8",5,2
"2","12",5,2
"3","2",5,2
"4","4",5,2
"5","5",5,2
"6","12",5,2
"7","10",5,2
"7","11",5,2
"8","1",5,2
"8","10",5,2
"9","8",5,2
"10","7",5,2
"10","8",5,2
"11","7",5,2
"11","10",5,2
"11","14",5,2
"12","2",5,2
"12","6",5,2
"12","13",5,2
"13","12",5,2
"14","11",5,2
"15","15",5,2
"16","16",5,2
"1","4",6,7
"2","16",6,7
"3","10",6,7
"4","1",6,7
"5","9",6,7
"6","6",6,7
"7","7",6,7
"8","9",6,7
"8","11",6,7
"9","5",6,7
"9","8",6,7
"10","3",6,7
"10","11",6,7
"11","8",6,7
"11","10",6,7
"11","14",6,7
"12","12",6,7
"13","11",6,7
"14","11",6,7
"15","15",6,7
"16","2",6,7
"1","1",7,3
"2","12",7,3
"3","3",7,3
"4","5",7,3
"4","14",7,3
"5",NA,7,3
"6","6",7,3
"7","16",7,3
"8",NA,7,3
"9","2",7,3
"9","8",7,3
"10","11",7,3
"11",NA,7,3
"12","15",7,3
"13","12",7,3
"14",NA,7,3
"15",NA,7,3
"16",NA,7,3
"1","1",8,10
"2","12",8,10
"3","6",8,10
"3","12",8,10
"4","5",8,10
"5","4",8,10
"6","12",8,10
"6","13",8,10
"6","15",8,10
"7","10",8,10
"8",NA,8,10
"9","9",8,10
"10","7",8,10
"10","11",8,10
"10","14",8,10
"11","8",8,10
"11","10",8,10
"11","14",8,10
"12","2",8,10
"12","3",8,10
"12","6",8,10
"13","6",8,10
"14","11",8,10
"15","6",8,10
"16","16",8,10
"1","1",9,1
"2","13",9,1
"3","4",9,1
"4",NA,9,1
"5","5",9,1
"6","12",9,1
"7","11",9,1
"8","11",9,1
"8","15",9,1
"9",NA,9,1
"10","10",9,1
"11","8",9,1
"12","6",9,1
"12","15",9,1
"13","2",9,1
"14","14",9,1
"15","12",9,1
"16","9",9,1
"1","14",10,9
"2","15",10,9
"3","3",10,9
"4","4",10,9
"5",NA,10,9
"6","6",10,9
"7","10",10,9
"8","8",10,9
"9","9",10,9
"10","7",10,9
"10","11",10,9
"11","5",10,9
"11","10",10,9
"12","12",10,9
"13","7",10,9
"14",NA,10,9
"15","2",10,9
"16","16",10,9
"1","12",11,6
"2","3",11,6
"2","5",11,6
"3","2",11,6
"3","12",11,6
"4","4",11,6
"5","2",11,6
"6","12",11,6
"6","16",11,6
"7","7",11,6
"8","8",11,6
"9","2",11,6
"10","10",11,6
"11","11",11,6
"12","1",11,6
"12","6",11,6
"12","13",11,6
"13",NA,11,6
"14","14",11,6
"15","15",11,6
"16",NA,11,6
"1",NA,12,8
"2","15",12,8
"3","15",12,8
"4","4",12,8
"5","5",12,8
"6","11",12,8
"6","12",12,8
"6","13",12,8
"7",NA,12,8
"8","9",12,8
"9","8",12,8
"10","7",12,8
"11","6",12,8
"11","13",12,8
"12","6",12,8
"12","13",12,8
"13","1",12,8
"13","6",12,8
"13","12",12,8
"14","14",12,8
"15","3",12,8
"16","16",12,8
