"X1","X2","count","plot_order"
"1","1",1,5
"2","3",1,5
"3","2",1,5
"3","11",1,5
"4","5",1,5
"5","4",1,5
"5","16",1,5
"6","12",1,5
"7","7",1,5
"8","10",1,5
"8","11",1,5
"9","15",1,5
"10","8",1,5
"10","14",1,5
"11","8",1,5
"12","13",1,5
"13","12",1,5
"14",NA,1,5
"15",NA,1,5
"16","5",1,5
"1","4",2,3
"2",NA,2,3
"3","2",2,3
"4","1",2,3
"5","5",2,3
"6","12",2,3
"7",NA,2,3
"8","9",2,3
"9",NA,2,3
"10","7",2,3
"11","14",2,3
"12","6",2,3
"12","13",2,3
"13","12",2,3
"14","6",2,3
"14","11",2,3
"15","6",2,3
"16","16",2,3
"1","1",3,13
"2","2",3,13
"3","3",3,13
"4","4",3,13
"5","5",3,13
"6","6",3,13
"7","10",3,13
"8","8",3,13
"9","9",3,13
"10","7",3,13
"10","11",3,13
"10","14",3,13
"11","10",3,13
"11","14",3,13
"12","12",3,13
"13","13",3,13
"14","10",3,13
"14","11",3,13
"15","15",3,13
"16","16",3,13
"1","1",4,16
"2","3",4,16
"3","2",4,16
"3","6",4,16
"3","14",4,16
"4","5",4,16
"5","2",4,16
"6","3",4,16
"6","12",4,16
"7","7",4,16
"8","10",4,16
"9","9",4,16
"10","8",4,16
"10","11",4,16
"11","10",4,16
"12","2",4,16
"12","13",4,16
"13","12",4,16
"14","3",4,16
"15","15",4,16
"16","16",4,16
"1","1",5,12
"2","13",5,12
"3","3",5,12
"4",NA,5,12
"5","4",5,12
"6","12",5,12
"7","13",5,12
"8","10",5,12
"9","9",5,12
"10","7",5,12
"10","8",5,12
"10","11",5,12
"10","14",5,12
"10","16",5,12
"11","10",5,12
"12","6",5,12
"12","13",5,12
"13","2",5,12
"13","7",5,12
"13","12",5,12
"14","10",5,12
"15","15",5,12
"16","10",5,12
"1","5",6,7
"2","13",6,7
"3","3",6,7
"4","4",6,7
"5","1",6,7
"5","14",6,7
"6","11",6,7
"6","12",6,7
"7","10",6,7
"8","9",6,7
"9","8",6,7
"10","7",6,7
"10","11",6,7
"11","6",6,7
"11","10",6,7
"12","6",6,7
"12","13",6,7
"12","15",6,7
"13","2",6,7
"13","12",6,7
"14","5",6,7
"15","12",6,7
"15","16",6,7
"16",NA,6,7
"1","1",7,11
"2","7",7,11
"3","2",7,11
"4","5",7,11
"5","15",7,11
"6","12",7,11
"6","14",7,11
"7","2",7,11
"7","10",7,11
"8","11",7,11
"8","14",7,11
"9","9",7,11
"10","7",7,11
"10","11",7,11
"11","8",7,11
"11","10",7,11
"12","6",7,11
"12","13",7,11
"13","6",7,11
"13","12",7,11
"14","6",7,11
"14","8",7,11
"15","5",7,11
"16","16",7,11
"1","1",8,4
"2","2",8,4
"3","15",8,4
"4","4",8,4
"5","15",8,4
"6","6",8,4
"7","7",8,4
"8","8",8,4
"9","9",8,4
"10","14",8,4
"11","11",8,4
"12","13",8,4
"12","15",8,4
"13","12",8,4
"14","10",8,4
"15","12",8,4
"16","16",8,4
"1","1",9,14
"2","5",9,14
"2","12",9,14
"3",NA,9,14
"4","4",9,14
"5",NA,9,14
"6","12",9,14
"7","3",9,14
"8","10",9,14
"9","9",9,14
"10","8",9,14
"10","14",9,14
"11","11",9,14
"12","2",9,14
"12","6",9,14
"12","13",9,14
"13","12",9,14
"14","10",9,14
"15","15",9,14
"16","7",9,14
"1","3",10,6
"2","5",10,6
"3","1",10,6
"4","4",10,6
"5","2",10,6
"6","6",10,6
"7","11",10,6
