"X1","X2","count","plot_order"
"1","1",1,1
"2","2",1,1
"3","13",1,1
"4","15",1,1
"5","14",1,1
"6","12",1,1
"7","10",1,1
"8",NA,1,1
"9","11",1,1
"10","7",1,1
"10","8",1,1
"10","11",1,1
"11","10",1,1
"12","6",1,1
"12","13",1,1
"13","12",1,1
"14",NA,1,1
"15","4",1,1
"16","16",1,1
"1","6",2,2
"1","13",2,2
"2","3",2,2
"2","12",2,2
"3","2",2,2
"3","6",2,2
"4","9",2,2
"5","5",2,2
"6","1",2,2
"6","12",2,2
"7","12",2,2
"8","9",2,2
"9","4",2,2
"10",NA,2,2
"11","10",2,2
"11","14",2,2
"12","2",2,2
"12","6",2,2
"12","7",2,2
"12","16",2,2
"13",NA,2,2
"14","11",2,2
"15","15",2,2
"16","8",2,2
"16","12",2,2
"1","10",3,6
"2","2",3,6
"3","5",3,6
"3","11",3,6
"4","4",3,6
"5","3",3,6
"5","8",3,6
"6","12",3,6
"7","7",3,6
"8","5",3,6
"9","9",3,6
"10","1",3,6
"10","11",3,6
"11","8",3,6
"11","10",3,6
"11","14",3,6
"12","13",3,6
"13","12",3,6
"14","11",3,6
"15","15",3,6
"16","10",3,6
"1","1",4,5
"2","3",4,5
"2","5",4,5
"3","2",4,5
"3","5",4,5
"4","5",4,5
"5","2",4,5
"5","3",4,5
"5","4",4,5
"6","11",4,5
"6","12",4,5
"6","13",4,5
"7","11",4,5
"8","8",4,5
"9","4",4,5
"10",NA,4,5
"11","10",4,5
"11","14",4,5
"12","6",4,5
"13","6",4,5
"14","11",4,5
"14","15",4,5
"15","12",4,5
"15","14",4,5
"16","16",4,5
"1","1",5,4
"2","3",5,4
"3","2",5,4
"3","11",5,4
"4","4",5,4
"5","5",5,4
"6","10",5,4
"7","13",5,4
"8","10",5,4
"9","9",5,4
"10","8",5,4
"11",NA,5,4
"12","13",5,4
"13","7",5,4
"13","12",5,4
"14","14",5,4
"15","15",5,4
"16","8",5,4
"1","1",6,3
"2","2",6,3
"3","3",6,3
"4","11",6,3
"5","12",6,3
"6","6",6,3
"7","7",6,3
"8","8",6,3
"9","9",6,3
"10","11",6,3
"10","14",6,3
"11","10",6,3
"11","14",6,3
"12",NA,6,3
"13","13",6,3
"14","10",6,3
"14","11",6,3
"15","15",6,3
"16","16",6,3
