"","X1","X2","count","plot_order"
"1","1","5",1,1
"2","2","7",1,1
"3","3","4",1,1
"4","4","3",1,1
"5","4","5",1,1
"6","5","1",1,1
"7","5","4",1,1
"8","6","12",1,1
"9","7","10",1,1
"10","8",NA,1,1
"11","9","9",1,1
"12","10","7",1,1
"13","11","10",1,1
"14","12","6",1,1
"15","13","13",1,1
"16","14","14",1,1
"17","15","3",1,1
"18","15","8",1,1
"19","16","6",1,1
"20","1","1",2,2
"21","2","3",2,2
"22","2","4",2,2
"23","2","13",2,2
"24","3","2",2,2
"25","3","13",2,2
"26","4","2",2,2
"27","5","5",2,2
"28","6","6",2,2
"29","7","10",2,2
"30","7","11",2,2
"31","8","8",2,2
"32","9","7",2,2
"33","10","7",2,2
"34","10","14",2,2
"35","11","7",2,2
"36","11","10",2,2
"37","12","13",2,2
"38","12","16",2,2
"39","13","2",2,2
"40","13","12",2,2
"41","14","10",2,2
"42","15","15",2,2
"43","16",NA,2,2
"44","1","1",3,3
"45","2","3",3,3
"46","3","2",3,3
"47","3","10",3,3
"48","3","11",3,3
"49","4","8",3,3
"50","5","5",3,3
"51","6","4",3,3
"52","6","12",3,3
"53","7","10",3,3
"54","7","15",3,3
"55","8","4",3,3
"56","8","9",3,3
"57","9","8",3,3
"58","10","3",3,3
"59","10","7",3,3
"60","10","11",3,3
"61","11","7",3,3
"62","11","10",3,3
"63","11","14",3,3
"64","12","6",3,3
"65","12","13",3,3
"66","13","12",3,3
"67","14","11",3,3
"68","15",NA,3,3
"69","16","3",3,3
"70","1","1",4,11
"71","2","3",4,11
"72","2","12",4,11
"73","3","5",4,11
"74","3","8",4,11
"75","3","15",4,11
"76","4",NA,4,11
"77","5","3",4,11
"78","5","4",4,11
"79","6","6",4,11
"80","7","7",4,11
"81","8","3",4,11
"82","9","14",4,11
"83","10","11",4,11
"84","10","14",4,11
"85","11","10",4,11
"86","12",NA,4,11
"87","13","3",4,11
"88","14","9",4,11
"89","14","10",4,11
"90","15","3",4,11
"91","16","15",4,11
"92","1","1",5,7
"93","2",NA,5,7
"94","3","2",5,7
"95","3","5",5,7
"96","4","4",5,7
"97","5","2",5,7
"98","5","3",5,7
"99","6","6",5,7
"100","7","10",5,7
"101","7","11",5,7
"102","8","9",5,7
"103","8","16",5,7
"104","9","8",5,7
"105","10","7",5,7
"106","10","11",5,7
"107","10","14",5,7
"108","11","7",5,7
"109","11","10",5,7
"110","12","13",5,7
"111","13","12",5,7
"112","14","10",5,7
"113","15","15",5,7
"114","16","8",5,7
"115","1","2",6,14
"116","2","1",6,14
"117","2","13",6,14
"118","3","3",6,14
"119","4",NA,6,14
"120","5","4",6,14
"121","6","12",6,14
"122","7","7",6,14
"123","8","8",6,14
"124","9","9",6,14
"125","10","11",6,14
"126","10","14",6,14
"127","11","10",6,14
"128","12","13",6,14
"129","13","2",6,14
"130","13","11",6,14
"131","13","12",6,14
"132","14","10",6,14
"133","15","16",6,14
"134","16","15",6,14
"135","1","1",7,16
"136","2","3",7,16
"137","3","2",7,16
"138","3","15",7,16
"139","4","4",7,16
"140","5","5",7,16
"141","6","12",7,16
"142","7","7",7,16
"143","8","9",7,16
"144","9","8",7,16
"145","10","11",7,16
"146","11",NA,7,16
"147","12","6",7,16
"148","13","12",7,16
"149","14","14",7,16
"150","15","13",7,16
"151","16","16",7,16
"152","1","1",8,6
"153","2","3",8,6
"154","2","7",8,6
"155","3","2",8,6
"156","3","5",8,6
"157","3","15",8,6
"158","4","4",8,6
"159","5","3",8,6
"160","6","12",8,6
"161","6","13",8,6
"162","7","11",8,6
"163","8","8",8,6
"164","9",NA,8,6
"165","10","11",8,6
"166","10","14",8,6
"167","11","10",8,6
"168","12",NA,8,6
"169","13","6",8,6
"170","13","9",8,6
"171","14",NA,8,6
"172","15",NA,8,6
"173","16","16",8,6
"174","1","1",9,5
"175","2","3",9,5
"176","3","2",9,5
"177","3","6",9,5
"178","4","5",9,5
"179","5","3",9,5
"180","5","4",9,5
"181","6","3",9,5
"182","7","7",9,5
"183","8","8",9,5
"184","9","15",9,5
"185","10",NA,9,5
"186","11",NA,9,5
"187","12","15",9,5
"188","13","13",9,5
"189","14","11",9,5
"190","15","9",9,5
"191","16","10",9,5
"192","1","1",10,10
"193","2","3",10,10
"194","2","5",10,10
"195","2","14",10,10
"196","3","2",10,10
"197","4","5",10,10
"198","5","2",10,10
"199","5","4",10,10
"200","6","6",10,10
"201","7","10",10,10
"202","8","9",10,10
"203","9","8",10,10
"204","9","13",10,10
"205","10","7",10,10
"206","10","11",10,10
"207","11","10",10,10
"208","11","14",10,10
"209","12","13",10,10
"210","13","12",10,10
"211","14","11",10,10
"212","15","15",10,10
"213","16","16",10,10
"214","1","3",11,15
"215","2","3",11,15
"216","2","13",11,15
"217","3","1",11,15
"218","3","2",11,15
"219","3","5",11,15
"220","4",NA,11,15
"221","5","3",11,15
"222","5","4",11,15
"223","6","12",11,15
"224","7","10",11,15
"225","7","11",11,15
"226","8","9",11,15
"227","8","16",11,15
"228","9","8",11,15
"229","9","15",11,15
"230","10","7",11,15
"231","11","7",11,15
"232","12","6",11,15
"233","12","13",11,15
"234","13","12",11,15
"235","14","15",11,15
"236","15","9",11,15
"237","15","14",11,15
"238","16","8",11,15
"239","1",NA,12,4
"240","2","16",12,4
"241","3","12",12,4
"242","4","3",12,4
"243","4","16",12,4
"244","5","5",12,4
"245","6","12",12,4
"246","7","7",12,4
"247","8","8",12,4
"248","9","9",12,4
"249","10","1",12,4
"250","10","11",12,4
"251","11","10",12,4
"252","11","14",12,4
"253","12","3",12,4
"254","12","6",12,4
"255","13","13",12,4
"256","14","11",12,4
"257","15","15",12,4
"258","16","2",12,4
"259","16","4",12,4
"260","1","9",13,12
"261","2","7",13,12
"262","2","15",13,12
"263","3","11",13,12
"264","3","12",13,12
"265","4","5",13,12
"266","5","4",13,12
"267","6","12",13,12
"268","7","8",13,12
"269","7","10",13,12
"270","8","7",13,12
"271","9","1",13,12
"272","9","15",13,12
"273","10","7",13,12
"274","10","14",13,12
"275","11",NA,13,12
"276","12","6",13,12
