"X1","X2","count","plot_order"
"1","4",1,15
"2","5",1,15
"3","3",1,15
"4",NA,1,15
"5",NA,1,15
"6",NA,1,15
"7","10",1,15
"8","8",1,15
"9","9",1,15
"10","1",1,15
"10","11",1,15
"11","10",1,15
"12","6",1,15
"12","13",1,15
"13","12",1,15
"14","14",1,15
"15","15",1,15
"16","6",1,15
"1","1",2,11
"2","13",2,11
"2","16",2,11
"3","15",2,11
"4","4",2,11
"5","7",2,11
"6","6",2,11
"7","5",2,11
"8","12",2,11
"9","9",2,11
"10","16",2,11
"11","10",2,11
"12","13",2,11
"13","2",2,11
"13","12",2,11
"14","14",2,11
"15","3",2,11
"16","2",2,11
"16","10",2,11
"1","16",3,10
"2","3",3,10
"2","5",3,10
"2","8",3,10
"3","2",3,10
"3","5",3,10
"4","5",3,10
"5","2",3,10
"5","3",3,10
"5","4",3,10
"6","6",3,10
"7","7",3,10
"8","2",3,10
"8","9",3,10
"9","8",3,10
"10","11",3,10
"11","10",3,10
"11","14",3,10
"12","13",3,10
"13","12",3,10
"14","11",3,10
"15","5",3,10
"16","1",3,10
"1","1",4,4
"2","3",4,4
"3","2",4,4
"3","5",4,4
"4","5",4,4
"5","4",4,4
"6","12",4,4
"6","13",4,4
"7","13",4,4
"8","9",4,4
"9","8",4,4
"10","10",4,4
"11","14",4,4
"12","6",4,4
"13","6",4,4
"13","7",4,4
"14","11",4,4
"15","15",4,4
"16","16",4,4
"1","1",5,7
"2","2",5,7
"3","5",5,7
"3","6",5,7
"3","12",5,7
"4","5",5,7
"5","3",5,7
"5","4",5,7
"6","12",5,7
"7","10",5,7
"7","11",5,7
"8",NA,5,7
"9","9",5,7
"10","8",5,7
"11","7",5,7
"11","14",5,7
"12","3",5,7
"12","6",5,7
"12","13",5,7
"13","6",5,7
"13","12",5,7
"14","4",5,7
"15","15",5,7
"16","16",5,7
"1","1",6,14
"2","3",6,14
"2","13",6,14
"3","2",6,14
"4","4",6,14
"5","5",6,14
"6","10",6,14
"7","10",6,14
"8","8",6,14
"9","9",6,14
"10","6",6,14
"10","7",6,14
"11","14",6,14
"12","12",6,14
"13","2",6,14
"14","11",6,14
"15","15",6,14
"16","7",6,14
"1","1",7,12
"2","5",7,12
"3","12",7,12
"4","5",7,12
"5","2",7,12
"5","3",7,12
"5","4",7,12
"6","6",7,12
"7","11",7,12
"8",NA,7,12
"9","8",7,12
"10","10",7,12
"11","7",7,12
"12","15",7,12
"13","7",7,12
"14","14",7,12
"15","12",7,12
"16","16",7,12
"1","16",8,3
"2","3",8,3
"2","4",8,3
"3","12",8,3
"4",NA,8,3
"5","5",8,3
"6","6",8,3
"7","8",8,3
"7","10",8,3
"8","7",8,3
"8","11",8,3
"9","9",8,3
"10","7",8,3
"10","11",8,3
"11","8",8,3
"11","10",8,3
"12","3",8,3
"12","15",8,3
"13","13",8,3
"14","14",8,3
"15",NA,8,3
"16","1",8,3
"16","4",8,3
"1","1",9,5
"2","3",9,5
"3","2",9,5
"4","5",9,5
