"","X1","X2","count","plot_order"
"1","1","2",1,1
"2","2","3",1,1
"3","3","2",1,1
"4","4","5",1,1
"5","5",NA,1,1
"6","6","2",1,1
"7","7","11",1,1
"8","8","9",1,1
"9","8","14",1,1
"10","9","8",1,1
"11","10","11",1,1
"12","10","15",1,1
"13","11","10",1,1
"14","12","13",1,1
"15","13","12",1,1
"16","14","8",1,1
"17","15","10",1,1
"18","16","16",1,1
"19","1","1",2,2
"20","2","3",2,2
"21","2","11",2,2
"22","3","2",2,2
"23","3","14",2,2
"24","4","5",2,2
"25","4","15",2,2
"26","5","4",2,2
"27","6","12",2,2
"28","6","15",2,2
"29","7","7",2,2
"30","8","9",2,2
"31","9","8",2,2
"32","10","10",2,2
"33","11",NA,2,2
"34","12","6",2,2
"35","13","13",2,2
"36","14","3",2,2
"37","15","4",2,2
"38","15","6",2,2
"39","16","16",2,2
"40","1",NA,3,3
"41","2","3",3,3
"42","2","5",3,3
"43","2","13",3,3
"44","3","1",3,3
"45","3","2",3,3
"46","3","6",3,3
"47","4","5",3,3
"48","4","9",3,3
"49","5","2",3,3
"50","5","4",3,3
"51","5","16",3,3
"52","6","3",3,3
"53","6","10",3,3
"54","6","12",3,3
"55","7","10",3,3
"56","8","9",3,3
"57","9","4",3,3
"58","9","8",3,3
"59","10","7",3,3
"60","11","11",3,3
"61","12","6",3,3
"62","12","13",3,3
"63","13","12",3,3
"64","14","14",3,3
"65","15","15",3,3
"66","16",NA,3,3
