"X1","X2","count","plot_order"
"1","7",1,1
"2","4",1,1
"3","15",1,1
"4","2",1,1
"4","9",1,1
"5","5",1,1
"6","12",1,1
"6","13",1,1
"7","1",1,1
"7","10",1,1
"8","9",1,1
"9","4",1,1
"9","8",1,1
"9","10",1,1
"9","11",1,1
"10","7",1,1
"10","9",1,1
"10","11",1,1
"11","9",1,1
"11","10",1,1
"12","2",1,1
"12","6",1,1
"13","6",1,1
"14","14",1,1
"15","3",1,1
"16","16",1,1
"1","8",2,2
"1","10",2,2
"2","3",2,2
"3","2",2,2
"4","4",2,2
"5","5",2,2
"6","2",2,2
"6","12",2,2
"7","10",2,2
"8","9",2,2
"9","8",2,2
"9","15",2,2
"10","1",2,2
"10","7",2,2
"11","11",2,2
"12","6",2,2
"13","2",2,2
"13","8",2,2
"14","14",2,2
"15","9",2,2
"16","16",2,2
"1","7",3,3
"1","10",3,3
"2","3",3,3
"2","10",3,3
"3","2",3,3
"4","4",3,3
"5","5",3,3
"6","6",3,3
"7","1",3,3
"7","10",3,3
"8","9",3,3
"8","10",3,3
"8","11",3,3
"9",NA,3,3
"10","1",3,3
"10","7",3,3
"10","8",3,3
"11","7",3,3
"11","8",3,3
"11","10",3,3
"12","13",3,3
"13","12",3,3
"14","14",3,3
"15","15",3,3
"16","16",3,3
"1","3",4,4
"1","9",4,4
"2",NA,4,4
"3","2",4,4
"4","4",4,4
"5","2",4,4
"6",NA,4,4
"7","7",4,4
"8","8",4,4
"9","1",4,4
"10","10",4,4
"11","14",4,4
"12","6",4,4
"12","13",4,4
"12","15",4,4
"13","12",4,4
"14","11",4,4
"15","12",4,4
"16","16",4,4
"1","11",5,6
"2","3",5,6
"3","2",5,6
"3","5",5,6
"4","5",5,6
"5","4",5,6
"5","13",5,6
"6","13",5,6
"7","12",5,6
"8","9",5,6
"9","8",5,6
"10","10",5,6
"11",NA,5,6
"12","13",5,6
"13","5",5,6
"13","6",5,6
"13","12",5,6
"14","11",5,6
"15","15",5,6
"16","9",5,6
"1","1",6,5
"2","2",6,5
"3","3",6,5
"4","4",6,5
"5","5",6,5
"6","8",6,5
"6","12",6,5
"7","7",6,5
"8","6",6,5
"9","9",6,5
"10","14",6,5
"11","14",6,5
"12","6",6,5
"12","13",6,5
"13",NA,6,5
"14","10",6,5
"14","11",6,5
"15","16",6,5
"16",NA,6,5
