"","X1","X2","count","plot_order"
"1","1","1",1,2
"2","2","3",1,2
"3","3","2",1,2
"4","4","8",1,2
"5","5","5",1,2
"6","6","13",1,2
"7","7","10",1,2
"8","8","4",1,2
"9","9","9",1,2
"10","10","7",1,2
"11","11","11",1,2
"12","12","13",1,2
"13","13","6",1,2
"14","13","12",1,2
"15","14","14",1,2
"16","15","15",1,2
"17","16","16",1,2
"18","1","1",2,1
"19","2","2",2,1
"20","3","3",2,1
"21","4","4",2,1
"22","5","5",2,1
"23","6","6",2,1
"24","7","7",2,1
"25","8","11",2,1
"26","9","9",2,1
"27","10","11",2,1
"28","11","10",2,1
"29","12","13",2,1
"30","13","12",2,1
"31","14","14",2,1
"32","15","15",2,1
"33","16","16",2,1
"34","1","3",3,3
"35","2","5",3,3
"36","3","1",3,3
"37","3","15",3,3
"38","4","4",3,3
"39","5","2",3,3
"40","5","15",3,3
"41","6","6",3,3
"42","7","10",3,3
"43","7","11",3,3
"44","8","10",3,3
"45","9","11",3,3
"46","9","13",3,3
"47","10","7",3,3
"48","10","11",3,3
"49","11","7",3,3
"50","11","10",3,3
"51","12","13",3,3
"52","13","9",3,3
"53","13","12",3,3
"54","14","14",3,3
"55","15","3",3,3
"56","15","5",3,3
"57","16","16",3,3
