"","X1","X2","count","plot_order"
"1","1","3",1,16
"2","2","5",1,16
"3","2","9",1,16
"4","3","5",1,16
"5","4","5",1,16
"6","4","16",1,16
"7","5","2",1,16
"8","5","3",1,16
"9","5","4",1,16
"10","5","9",1,16
"11","6","6",1,16
"12","7","7",1,16
"13","8","9",1,16
"14","9","5",1,16
"15","9","8",1,16
"16","10","14",1,16
"17","11","10",1,16
"18","12","3",1,16
"19","12","15",1,16
"20","13","13",1,16
"21","14","10",1,16
"22","15","12",1,16
"23","16","4",1,16
"24","1","11",2,1
"25","2","3",2,1
"26","3",NA,2,1
"27","4","4",2,1
"28","5","5",2,1
"29","6","6",2,1
"30","7","9",2,1
"31","7","10",2,1
"32","8","9",2,1
"33","8","10",2,1
"34","9","7",2,1
"35","9","8",2,1
"36","10","7",2,1
"37","10","8",2,1
"38","11","10",2,1
"39","11","14",2,1
"40","12","12",2,1
"41","13","13",2,1
"42","14","11",2,1
"43","15","15",2,1
"44","16","16",2,1
"45","1","1",3,3
"46","2","3",3,3
"47","3","2",3,3
"48","4","5",3,3
"49","5","4",3,3
"50","5","10",3,3
"51","6","13",3,3
"52","7","10",3,3
"53","8","8",3,3
"54","9","9",3,3
"55","10","5",3,3
"56","10","7",3,3
"57","11","14",3,3
"58","12","13",3,3
"59","13","6",3,3
"60","14","11",3,3
"61","15","11",3,3
"62","16","16",3,3
"63","1","14",4,11
"64","2","7",4,11
"65","3","9",4,11
"66","4",NA,4,11
"67","5","4",4,11
"68","6","12",4,11
"69","6","13",4,11
"70","7","2",4,11
"71","8","9",4,11
"72","9","8",4,11
"73","10","10",4,11
"74","11","14",4,11
"75","12","13",4,11
"76","13","6",4,11
"77","13","12",4,11
"78","14",NA,4,11
"79","15","15",4,11
"80","16","16",4,11
"81","1","16",5,10
"82","2","10",5,10
"83","2","12",5,10
"84","2","13",5,10
"85","3","12",5,10
"86","4","5",5,10
"87","4","11",5,10
"88","4","14",5,10
"89","5","4",5,10
"90","5","15",5,10
"91","6","12",5,10
"92","7","10",5,10
"93","8","9",5,10
"94","8","15",5,10
"95","9","8",5,10
"96","10","7",5,10
"97","10","11",5,10
"98","10","14",5,10
"99","11","4",5,10
"100","11","10",5,10
"101","11","14",5,10
"102","12","2",5,10
"103","12","3",5,10
"104","13","2",5,10
"105","14","4",5,10
"106","14","10",5,10
"107","14","11",5,10
"108","15","8",5,10
"109","16","1",5,10
"110","1","1",6,6
"111","2","3",6,6
"112","2","8",6,6
"113","3","2",6,6
"114","3","6",6,6
"115","3","9",6,6
"116","3","13",6,6
"117","4","4",6,6
"118","5","5",6,6
"119","6","3",6,6
"120","6","13",6,6
"121","7","10",6,6
"122","8","2",6,6
"123","9","3",6,6
"124","10","7",6,6
"125","11","11",6,6
"126","12","15",6,6
"127","13","3",6,6
"128","14","15",6,6
"129","15","14",6,6
"130","16","16",6,6
"131","1","1",7,9
"132","2","3",7,9
"133","2","5",7,9
"134","2","12",7,9
"135","3","2",7,9
"136","3","5",7,9
"137","3","12",7,9
"138","4",NA,7,9
"139","5","2",7,9
"140","5","3",7,9
"141","5","4",7,9
"142","5","13",7,9
"143","6","12",7,9
"144","7","11",7,9
"145","8","8",7,9
"146","9","9",7,9
"147","10","6",7,9
"148","10","11",7,9
"149","11","7",7,9
"150","11","10",7,9
"151","12","2",7,9
"152","12","3",7,9
"153","12","6",7,9
"154","12","13",7,9
"155","13","12",7,9
"156","14","14",7,9
"157","15","15",7,9
"158","16","16",7,9
"159","1","10",8,15
"160","2","13",8,15
"161","3","7",8,15
"162","4","4",8,15
"163","5","8",8,15
"164","6","12",8,15
"165","7",NA,8,15
"166","8","5",8,15
"167","8","10",8,15
"168","8","11",8,15
"169","9","9",8,15
"170","10","8",8,15
"171","11","8",8,15
"172","11","10",8,15
"173","12","6",8,15
"174","12","13",8,15
"175","13","2",8,15
"176","13","12",8,15
"177","14","14",8,15
"178","15","7",8,15
"179","15","16",8,15
"180","16","15",8,15
"181","1","1",9,2
"182","2","16",9,2
"183","3","3",9,2
"184","4","5",9,2
"185","4","14",9,2
"186","5","4",9,2
"187","5","10",9,2
"188","6","6",9,2
"189","7","5",9,2
"190","7","10",9,2
"191","8","9",9,2
"192","9","8",9,2
"193","9","15",9,2
"194","10","7",9,2
"195","10","11",9,2
"196","11","10",9,2
"197","11","14",9,2
"198","12","12",9,2
"199","13","13",9,2
"200","14","4",9,2
"201","14","11",9,2
"202","15","9",9,2
"203","16",NA,9,2
"204","1","1",10,8
"205","2","3",10,8
"206","3",NA,10,8
"207","4","5",10,8
"208","4","9",10,8
"209","5","4",10,8
"210","6","6",10,8
"211","7","2",10,8
"212","8",NA,10,8
"213","9","4",10,8
"214","10","10",10,8
"215","11","13",10,8
"216","11","14",10,8
"217","12","13",10,8
"218","13","8",10,8
"219","13","12",10,8
"220","14","3",10,8
"221","14","11",10,8
"222","15","15",10,8
"223","16","13",10,8
"224","1","1",11,14
"225","2","2",11,14
"226","3","3",11,14
"227","4","5",11,14
"228","5","4",11,14
"229","5","12",11,14
"230","6","9",11,14
"231","6","12",11,14
"232","7","10",11,14
"233","7","11",11,14
"234","8","9",11,14
"235","9","8",11,14
"236","9","16",11,14
"237","10","6",11,14
"238","10","7",11,14
"239","10","11",11,14
"240","11","7",11,14
"241","11","10",11,14
"242","11","13",11,14
"243","11","14",11,14
"244","12","6",11,14
"245","13",NA,11,14
"246","14","11",11,14
"247","15","15",11,14
"248","16","9",11,14
"249","16","13",11,14
"250","1","16",12,12
"251","2","3",12,12
"252","2","16",12,12
"253","3","2",12,12
"254","3","6",12,12
"255","4","3",12,12
"256","5","5",12,12
"257","6",NA,12,12
"258","7","7",12,12
"259","8","8",12,12
"260","9","9",12,12
"261","10","10",12,12
"262","11","14",12,12
"263","12","12",12,12
"264","13","13",12,12
"265","14","11",12,12
"266","15","15",12,12
"267","16","1",12,12
"268","16","2",12,12
"269","1","3",13,7
"270","2","3",13,7
"271","2","5",13,7
"272","3","1",13,7
"273","3","2",13,7
