"","X1","X2","count","plot_order"
"1","1",NA,1,1
"2","2","2",1,1
"3","3","1",1,1
"4","4","5",1,1
"5","5","4",1,1
"6","6","7",1,1
"7","6","12",1,1
"8","7","6",1,1
"9","7","10",1,1
"10","8","3",1,1
"11","9","9",1,1
"12","10","7",1,1
"13","11","11",1,1
"14","12",NA,1,1
"15","13","13",1,1
"16","14","14",1,1
"17","15","15",1,1
"18","16","16",1,1
"19","1","1",2,4
"20","2","3",2,4
"21","2","12",2,4
"22","3","2",2,4
"23","3","10",2,4
"24","4","6",2,4
"25","5",NA,2,4
"26","6",NA,2,4
"27","7","10",2,4
"28","8","5",2,4
"29","8","9",2,4
"30","9",NA,2,4
"31","10","7",2,4
"32","10","11",2,4
"33","11","10",2,4
"34","12","2",2,4
"35","13","13",2,4
"36","14","14",2,4
"37","15","15",2,4
"38","16","16",2,4
"39","1","2",3,5
"40","2","1",3,5
"41","2","5",3,5
"42","3","15",3,5
"43","3","16",3,5
"44","4","7",3,5
"45","5","2",3,5
"46","5","14",3,5
"47","6","12",3,5
"48","7","4",3,5
"49","8","9",3,5
"50","9","16",3,5
"51","10","11",3,5
"52","10","14",3,5
"53","11","10",3,5
"54","12","13",3,5
"55","13","12",3,5
"56","14","10",3,5
"57","15","3",3,5
"58","16","9",3,5
"59","1","1",4,6
"60","2","2",4,6
"61","3","12",4,6
"62","4","4",4,6
"63","5","5",4,6
"64","6","12",4,6
"65","7","10",4,6
"66","8","9",4,6
"67","8","10",4,6
"68","8","11",4,6
"69","9","8",4,6
"70","10","7",4,6
"71","10","8",4,6
"72","11","8",4,6
"73","11","14",4,6
"74","12","3",4,6
"75","12","6",4,6
"76","13","13",4,6
"77","14","11",4,6
"78","15","15",4,6
"79","16","16",4,6
"80","1","1",5,3
"81","2","11",5,3
"82","2","12",5,3
"83","3","6",5,3
"84","4","5",5,3
"85","5","9",5,3
"86","6","3",5,3
"87","6","7",5,3
"88","6","8",5,3
"89","6","12",5,3
"90","6","13",5,3
"91","7","6",5,3
"92","8","6",5,3
"93","8","9",5,3
"94","9","8",5,3
"95","10","13",5,3
"96","11",NA,5,3
"97","12","2",5,3
"98","13","6",5,3
"99","14","10",5,3
"100","15","15",5,3
"101","16","16",5,3
"102","1","1",6,2
"103","2","3",6,2
"104","2","12",6,2
"105","3","2",6,2
"106","4","5",6,2
"107","5","4",6,2
"108","6",NA,6,2
"109","7","7",6,2
"110","8","9",6,2
"111","9",NA,6,2
"112","10","10",6,2
"113","11","14",6,2
"114","12","2",6,2
"115","12","6",6,2
"116","12","13",6,2
"117","13","12",6,2
"118","14","11",6,2
"119","15","12",6,2
"120","16","16",6,2
