"","X1","X2","count","plot_order"
"1","1","5",1,1
"2","2","3",1,1
"3","3","2",1,1
"4","3","15",1,1
"5","4","4",1,1
"6","5",NA,1,1
"7","6","6",1,1
"8","7","7",1,1
"9","8","8",1,1
"10","9","16",1,1
"11","10","10",1,1
"12","11","11",1,1
"13","12","13",1,1
"14","13","12",1,1
"15","14","2",1,1
"16","15","3",1,1
"17","16","9",1,1
"18","16","13",1,1
"19","1","1",2,5
"20","2","2",2,5
"21","3","15",2,5
"22","4","5",2,5
"23","5","4",2,5
"24","6","12",2,5
"25","7","10",2,5
"26","8","9",2,5
"27","9",NA,2,5
"28","10","7",2,5
"29","11","10",2,5
"30","12","6",2,5
"31","12","13",2,5
"32","13","12",2,5
"33","14","11",2,5
"34","15","11",2,5
"35","16","16",2,5
"36","1","1",3,6
"37","2","3",3,6
"38","2","13",3,6
"39","3",NA,3,6
"40","4","4",3,6
"41","5","5",3,6
"42","6","14",3,6
"43","7","10",3,6
"44","8","8",3,6
"45","9","9",3,6
"46","10","11",3,6
"47","11","10",3,6
"48","12","13",3,6
"49","13","2",3,6
"50","13","12",3,6
"51","14",NA,3,6
"52","15","15",3,6
"53","16","16",3,6
"54","1","1",4,4
"55","2","3",4,4
"56","3","2",4,4
"57","4","15",4,4
"58","5","4",4,4
"59","6","12",4,4
"60","7","10",4,4
"61","7","11",4,4
"62","8","8",4,4
"63","9","9",4,4
"64","10","2",4,4
"65","10","7",4,4
"66","10","11",4,4
"67","11","7",4,4
"68","11","10",4,4
"69","11","14",4,4
"70","12","6",4,4
"71","12","13",4,4
"72","13","12",4,4
"73","13","14",4,4
"74","14",NA,4,4
"75","15","4",4,4
"76","16","4",4,4
"77","1",NA,5,2
"78","2","5",5,2
"79","3","7",5,2
"80","3","15",5,2
"81","4","5",5,2
"82","5","2",5,2
"83","5","4",5,2
"84","6","6",5,2
"85","7","3",5,2
"86","8","9",5,2
"87","9","8",5,2
"88","10","11",5,2
"89","11","10",5,2
"90","11","14",5,2
"91","12","13",5,2
"92","13",NA,5,2
"93","14","11",5,2
"94","15","1",5,2
"95","15","3",5,2
"96","16","16",5,2
"97","1","1",6,3
"98","2",NA,6,3
"99","3","3",6,3
"100","4","2",6,3
"101","5",NA,6,3
"102","6",NA,6,3
"103","7","5",6,3
"104","8",NA,6,3
"105","9","8",6,3
"106","10","7",6,3
"107","10","11",6,3
"108","11","10",6,3
"109","12","6",6,3
"110","12","13",6,3
"111","13","12",6,3
"112","14","14",6,3
"113","15","16",6,3
"114","16","15",6,3
