"X1","X2","count","plot_order"
"1","1",1,7
"2","15",1,7
"3","5",1,7
"4","5",1,7
"5","3",1,7
"5","4",1,7
"6","12",1,7
"7","13",1,7
"8","10",1,7
"9",NA,1,7
"10","7",1,7
"10","8",1,7
"10","14",1,7
"10","16",1,7
"11","12",1,7
"11","14",1,7
"12","6",1,7
"13","7",1,7
"14","10",1,7
"14","11",1,7
"15","9",1,7
"16","10",1,7
"1","1",2,9
"2","3",2,9
"3","2",2,9
"3","5",2,9
"4","7",2,9
"5","3",2,9
"6","15",2,9
"7","4",2,9
"7","10",2,9
"8","10",2,9
"9","10",2,9
"10","7",2,9
"10","8",2,9
"10","9",2,9
"10","11",2,9
"11","10",2,9
"12",NA,2,9
"13","12",2,9
"14","14",2,9
"15",NA,2,9
"16","16",2,9
"1","1",3,14
"2","2",3,14
"3","15",3,14
"4","5",3,14
"5","4",3,14
"6","13",3,14
"7","10",3,14
"8",NA,3,14
"9","8",3,14
"10","7",3,14
"10","11",3,14
"11","10",3,14
"12","12",3,14
"13","6",3,14
"14","14",3,14
"15","3",3,14
"16","16",3,14
"1","1",4,8
"2","3",4,8
"2","12",4,8
"3","2",4,8
"3","12",4,8
"4","4",4,8
"5","5",4,8
"6","12",4,8
"6","13",4,8
"6","14",4,8
"7",NA,4,8
"8","9",4,8
"9",NA,4,8
"10","7",4,8
"11","14",4,8
"12","2",4,8
"12","3",4,8
"12","6",4,8
"13","6",4,8
"14","7",4,8
"14","11",4,8
"15","9",4,8
"16","16",4,8
"1",NA,5,5
"2","3",5,5
"3","2",5,5
"3","12",5,5
"4","5",5,5
"4","8",5,5
"5","1",5,5
"6","6",5,5
"7","10",5,5
"8","4",5,5
"8","11",5,5
"9","4",5,5
"9","16",5,5
"10","11",5,5
"11","10",5,5
"12","13",5,5
"13","7",5,5
"13","12",5,5
"14","14",5,5
"15","5",5,5
"16","9",5,5
"16","13",5,5
"1","1",6,1
"2","3",6,1
"3",NA,6,1
"4","4",6,1
"5","9",6,1
"6","12",6,1
"7","7",6,1
"8","8",6,1
"9",NA,6,1
"10","11",6,1
"11","10",6,1
"12","13",6,1
"12","16",6,1
"13","12",6,1
"13","14",6,1
"14","13",6,1
"15","15",6,1
"16",NA,6,1
"1","13",7,11
"2","3",7,11
"2","12",7,11
"3","2",7,11
"3","4",7,11
"3","6",7,11
"4","3",7,11
"4","5",7,11
"5","4",7,11
"6","3",7,11
"6","12",7,11
"7","11",7,11
"8","11",7,11
"8","12",7,11
"9","9",7,11
"10","11",7,11
"11","7",7,11
"11","8",7,11
"11","10",7,11
"11","14",7,11
"12","2",7,11
"12","6",7,11
"12","13",7,11
"13","1",7,11
"13","12",7,11
"14","11",7,11
"15","15",7,11
"16","16",7,11
"1","1",8,15
"2","3",8,15
"3","2",8,15
"3","5",8,15
"4","4",8,15
"5","3",8,15
"5","6",8,15
"6",NA,8,15
"7","11",8,15
"8","14",8,15
"9","9",8,15
"10","11",8,15
"11","7",8,15
"11","14",8,15
"12","13",8,15
"13","12",8,15
"14","2",8,15
"14","8",8,15
"14","11",8,15
"15","15",8,15
"16","6",8,15
"1","1",9,2
"2","3",9,2
"3","2",9,2
"4","5",9,2
"5",NA,9,2
"6","12",9,2
"6","15",9,2
"7",NA,9,2
"8","8",9,2
"9","7",9,2
"10","11",9,2
"10","14",9,2
"10","15",9,2
