"X1","X2","count","plot_order"
"1",NA,1,3
"2",NA,1,3
"3","2",1,3
"4","4",1,3
"5","5",1,3
"6","1",1,3
"6","12",1,3
"6","13",1,3
"7",NA,1,3
"8","8",1,3
"9","9",1,3
"10","7",1,3
"10","11",1,3
"11","10",1,3
"11","14",1,3
"12","6",1,3
"12","13",1,3
"13","1",1,3
"13","6",1,3
"13","12",1,3
"14","11",1,3
"15","14",1,3
"16","16",1,3
"1","15",2,6
"2","5",2,6
"2","14",2,6
"3","3",2,6
"4","4",2,6
"5","2",2,6
"6","12",2,6
"7","7",2,6
"8","9",2,6
"9",NA,2,6
"10","11",2,6
"11","10",2,6
"11","14",2,6
"12","6",2,6
"12","13",2,6
"13","12",2,6
"14","11",2,6
"15","1",2,6
"16","16",2,6
"1","8",3,11
"2","2",3,11
"3","12",3,11
"3","13",3,11
"4","5",3,11
"4","9",3,11
"5",NA,3,11
"6","5",3,11
"7","10",3,11
"8","1",3,11
"8","9",3,11
"9","4",3,11
"9","8",3,11
"10","11",3,11
"11","1",3,11
"11","10",3,11
"11","14",3,11
"12","3",3,11
"13",NA,3,11
"14","11",3,11
"15","4",3,11
"15","12",3,11
"16","16",3,11
"1","1",4,7
"2","5",4,7
"3",NA,4,7
"4","4",4,7
"5","2",4,7
"6","10",4,7
"6","13",4,7
"7","10",4,7
"8","9",4,7
"8","10",4,7
"8","11",4,7
"9",NA,4,7
"10","6",4,7
"10","7",4,7
"10","11",4,7
"11","10",4,7
"12","13",4,7
"13","6",4,7
"13","12",4,7
"14","3",4,7
"15","6",4,7
"16","16",4,7
"1","1",5,12
"2","3",5,12
"2","12",5,12
"3","2",5,12
"3","12",5,12
"4","8",5,12
"4","16",5,12
"5","3",5,12
"6","6",5,12
"7","7",5,12
"8",NA,5,12
"9","8",5,12
"10","11",5,12
"11","10",5,12
"12","3",5,12
"12","13",5,12
"13","12",5,12
"14","14",5,12
"15","15",5,12
"16","4",5,12
"1","1",6,10
"2","2",6,10
"3","3",6,10
"4","4",6,10
"5","10",6,10
"6","6",6,10
"7","10",6,10
"7","11",6,10
"8",NA,6,10
"9","9",6,10
"10","5",6,10
"10","7",6,10
"10","8",6,10
"10","11",6,10
"11","7",6,10
"11","10",6,10
"12","13",6,10
"13","12",6,10
"14","15",6,10
"15",NA,6,10
"16","16",6,10
"1","14",7,8
"2","3",7,8
"2","12",7,8
"3","2",7,8
"3","12",7,8
"4","11",7,8
"5","5",7,8
"6","6",7,8
"7","10",7,8
"8","10",7,8
"8","16",7,8
"9","9",7,8
"10","7",7,8
"10","8",7,8
"10","11",7,8
"11","10",7,8
"11","14",7,8
"12","2",7,8
"12","13",7,8
"13",NA,7,8
"14","11",7,8
"15","13",7,8
"16",NA,7,8
"1","14",8,9
"2","3",8,9
"3","2",8,9
"4","4",8,9
"5","5",8,9
"6","13",8,9
"7","1",8,9
"7","11",8,9
"8","9",8,9
"8","10",8,9
"9","15",8,9
"10","8",8,9
"10","11",8,9
"11","7",8,9
"11","10",8,9
"11","14",8,9
"12","12",8,9
"13","6",8,9
"14","1",8,9
"14","11",8,9
"15","9",8,9
"16","16",8,9
"1","16",9,5
"2","3",9,5
"3","2",9,5
"3","12",9,5
"3","15",9,5
"4","5",9,5
"5","4",9,5
"6","6",9,5
"7","10",9,5
"7","16",9,5
"8","9",9,5
"9","7",9,5
"10","7",9,5
"10","15",9,5
"11","14",9,5
"12",NA,9,5
"13","13",9,5
"14",NA,9,5
"15","3",9,5
"16","7",9,5
"1","1",10,2
"2","2",10,2
"3","7",10,2
"4","5",10,2
"5","4",10,2
"6","12",10,2
"7","10",10,2
"7","11",10,2
"7","13",10,2
"8","8",10,2
"9","9",10,2
"10","7",10,2
"11","7",10,2
"12","6",10,2
"12","13",10,2
"13","7",10,2
"13","12",10,2
"14","14",10,2
"15","15",10,2
"16","16",10,2
"1","1",11,4
"2",NA,11,4
"3","2",11,4
"3","6",11,4
"4","4",11,4
"5","5",11,4
"6","3",11,4
"6","11",11,4
"7","7",11,4
"8","9",11,4
"8","11",11,4
"9",NA,11,4
"10",NA,11,4
"11","8",11,4
"11","10",11,4
"11","14",11,4
"12","12",11,4
"13","13",11,4
"14","10",11,4
"14","11",11,4
"15","15",11,4
"16","16",11,4
"1","1",12,1
"2","3",12,1
"2","13",12,1
"3","2",12,1
"3","5",12,1
"3","6",12,1
"3","12",12,1
"4","3",12,1
"5","3",12,1
"6","3",12,1
"6","12",12,1
"7","7",12,1
"8","8",12,1
"9",NA,12,1
"10","10",12,1
"11","11",12,1
"12","2",12,1
"12","3",12,1
"12","6",12,1
"12","13",12,1
"13","2",12,1
"13","3",12,1
"13","12",12,1
"14","9",12,1
"15","3",12,1
"15","16",12,1
"16",NA,12,1
