"","X1","X2","count","plot_order"
"1","1","4",1,2
"2","2","3",1,2
"3","2","13",1,2
"4","3","2",1,2
"5","3","15",1,2
"6","3","16",1,2
"7","4","5",1,2
"8","5","4",1,2
"9","6",NA,1,2
"10","7","11",1,2
"11","8","9",1,2
"12","8","10",1,2
"13","9","8",1,2
"14","10","8",1,2
"15","10","14",1,2
"16","11","7",1,2
"17","11","14",1,2
"18","12","6",1,2
"19","12","15",1,2
"20","13","2",1,2
"21","13","12",1,2
"22","14","10",1,2
"23","14","11",1,2
"24","15","3",1,2
"25","15","12",1,2
"26","16","3",1,2
"27","1","3",2,1
"28","2","3",2,1
"29","2","13",2,1
"30","3","1",2,1
"31","3","2",2,1
"32","3","15",2,1
"33","4",NA,2,1
"34","5","5",2,1
"35","6","4",2,1
"36","6","13",2,1
"37","7","7",2,1
"38","8","10",2,1
"39","9","8",2,1
"40","10","8",2,1
"41","10","11",2,1
"42","11","10",2,1
"43","12","16",2,1
"44","13","2",2,1
"45","13","6",2,1
"46","14","14",2,1
"47","15","3",2,1
"48","16",NA,2,1
"49","1","16",3,3
"50","2","2",3,3
"51","3","6",3,3
"52","4","4",3,3
"53","5","5",3,3
"54","6","3",3,3
"55","7","10",3,3
"56","8","9",3,3
"57","9",NA,3,3
"58","10","7",3,3
"59","10","11",3,3
"60","11","10",3,3
"61","12","12",3,3
"62","13","13",3,3
"63","14","14",3,3
"64","15","15",3,3
"65","16",NA,3,3
