"X1","X2","count","plot_order"
"1","1",1,9
"2","12",1,9
"3","5",1,9
"4","5",1,9
"5","3",1,9
"5","4",1,9
"6","12",1,9
"6","14",1,9
"7","7",1,9
"8","8",1,9
"9","9",1,9
"10","14",1,9
"11","14",1,9
"12","2",1,9
"12","6",1,9
"13","13",1,9
"14","6",1,9
"14","10",1,9
"14","11",1,9
"14","15",1,9
"15","14",1,9
"15","16",1,9
"16","15",1,9
"1","1",2,8
"2","3",2,8
"2","5",2,8
"3","2",2,8
"3","15",2,8
"4","4",2,8
"5",NA,2,8
"6","5",2,8
"7","10",2,8
"8","8",2,8
"9","9",2,8
"10","7",2,8
"10","14",2,8
"11","11",2,8
"12","13",2,8
"13",NA,2,8
"14","10",2,8
"15","3",2,8
"15","16",2,8
"16","15",2,8
"1","15",3,2
"2","3",3,2
"2","5",3,2
"3","2",3,2
"4","4",3,2
"5","11",3,2
"6","7",3,2
"7","10",3,2
"8",NA,3,2
"9","2",3,2
"9","8",3,2
"10","7",3,2
"10","14",3,2
"11","5",3,2
"11","14",3,2
"12",NA,3,2
"13","12",3,2
"14","10",3,2
"14","11",3,2
"15","1",3,2
"16","16",3,2
"1","1",4,7
"2","13",4,7
"3","12",4,7
"4","4",4,7
"5","9",4,7
"6","10",4,7
"6","12",4,7
"7","10",4,7
"8","8",4,7
"9","5",4,7
"10","7",4,7
"10","11",4,7
"11","10",4,7
"11","14",4,7
"12","3",4,7
"12","6",4,7
"12","13",4,7
"13","2",4,7
"13","12",4,7
"14",NA,4,7
"15","15",4,7
"16","2",4,7
"1","1",5,5
"2","5",5,5
"2","10",5,5
"2","13",5,5
"2","15",5,5
"3","15",5,5
"4","4",5,5
"5","2",5,5
"5","15",5,5
"6","13",5,5
"7","7",5,5
"8","8",5,5
"9","9",5,5
"10","2",5,5
"10","14",5,5
"11","14",5,5
"12","13",5,5
"13","6",5,5
"14","10",5,5
"14","11",5,5
"15","2",5,5
"16","16",5,5
"1","1",6,3
"2","3",6,3
"3","2",6,3
"3","15",6,3
"4","4",6,3
"5",NA,6,3
"6","8",6,3
"6","13",6,3
"7","10",6,3
"8","6",6,3
"8","13",6,3
"9","9",6,3
"10","7",6,3
"10","11",6,3
"11","10",6,3
"12","13",6,3
"13","6",6,3
"14","5",6,3
"15","3",6,3
"16","8",6,3
"1","1",7,6
"2","3",7,6
"2","12",7,6
"3","2",7,6
"3","12",7,6
"3","15",7,6
"4","15",7,6
"5","15",7,6
"6","12",7,6
"6","15",7,6
"7","10",7,6
"7","11",7,6
"7","16",7,6
"8","14",7,6
"9","13",7,6
"10","7",7,6
"11","7",7,6
"11","10",7,6
"12","2",7,6
"12","6",7,6
"12","13",7,6
"13","9",7,6
"13","12",7,6
"14","8",7,6
"15","3",7,6
"15","4",7,6
"16",NA,7,6
"1","1",8,4
"2","2",8,4
"3","12",8,4
"3","16",8,4
"4","5",8,4
"4","10",8,4
"5",NA,8,4
"6","12",8,4
"7","10",8,4
"8","9",8,4
"9","8",8,4
"10","4",8,4
"10","5",8,4
"10","7",8,4
"11","11",8,4
"12","3",8,4
"12","6",8,4
"13","6",8,4
"14","14",8,4
"15","15",8,4
"16","3",8,4
"1","1",9,1
"2","3",9,1
"2","13",9,1
"3","2",9,1
"3","5",9,1
"4","4",9,1
"5","14",9,1
"6","9",9,1
"7","7",9,1
"8","9",9,1
"8","10",9,1
"8","12",9,1
"9","6",9,1
"9","8",9,1
"9","12",9,1
"10","8",9,1
"10","11",9,1
"10","14",9,1
"11","10",9,1
"11","14",9,1
"12","9",9,1
"12","13",9,1
"13","2",9,1
"13","12",9,1
"14","5",9,1
"14","10",9,1
"14","11",9,1
"15","15",9,1
"16","16",9,1
