"X1","X2","count","plot_order"
"1",NA,1,8
"2","3",1,8
"2","5",1,8
"3","1",1,8
"3","2",1,8
"4","4",1,8
"5","2",1,8
"6","6",1,8
"7","11",1,8
"8","10",1,8
"9","9",1,8
"10","8",1,8
"11","7",1,8
"11","14",1,8
"12","15",1,8
"13","12",1,8
"14","11",1,8
"15","12",1,8
"16","16",1,8
"1","1",2,3
"2","2",2,3
"3",NA,2,3
"4","3",2,3
"5",NA,2,3
"6","15",2,3
"7","5",2,3
"8","14",2,3
"9","14",2,3
"10",NA,2,3
"11","10",2,3
"12","12",2,3
"13","15",2,3
"14","8",2,3
"14","9",2,3
"15","6",2,3
"15","13",2,3
"16","16",2,3
"1","7",3,4
"2","3",3,4
"3","2",3,4
"4","5",3,4
"4","7",3,4
"5","4",3,4
"6","12",3,4
"6","13",3,4
"7",NA,3,4
"8","9",3,4
"8","11",3,4
"9","8",3,4
"10","10",3,4
"11","14",3,4
"12","2",3,4
"12","6",3,4
"12","13",3,4
"13","12",3,4
"14","11",3,4
"15","15",3,4
"16","16",3,4
"1","1",4,5
"2","3",4,5
"2","5",4,5
"3","2",4,5
"4","4",4,5
"5","2",4,5
"5","11",4,5
"6","12",4,5
"7","7",4,5
"8","10",4,5
"8","12",4,5
"9","9",4,5
"10","8",4,5
"10","11",4,5
"11","5",4,5
"11","14",4,5
"12","6",4,5
"12","8",4,5
"12","15",4,5
"13","13",4,5
"14","11",4,5
"15","12",4,5
"16","16",4,5
"1","1",5,6
"2","12",5,6
"3",NA,5,6
"4","5",5,6
"5","4",5,6
"6","12",5,6
"6","13",5,6
"7","10",5,6
"8","8",5,6
"9","3",5,6
"10","7",5,6
"10","11",5,6
"11","10",5,6
"11","12",5,6
"12","2",5,6
"12","6",5,6
"13","6",5,6
"14","14",5,6
"15","15",5,6
"16","16",5,6
"1",NA,6,1
"2","3",6,1
"3","2",6,1
"4","4",6,1
"5","9",6,1
"6","12",6,1
"7","10",6,1
"7","14",6,1
"8","9",6,1
"8","10",6,1
"9","5",6,1
"9","8",6,1
"10","7",6,1
"10","8",6,1
"10","11",6,1
"11","10",6,1
"12","14",6,1
"13","13",6,1
"14","7",6,1
"14","12",6,1
"15","1",6,1
"16","16",6,1
"1","1",7,9
"2","3",7,9
"3","2",7,9
"3","5",7,9
"4","5",7,9
"4","9",7,9
"5","3",7,9
"6","6",7,9
"7","7",7,9
"8","13",7,9
"9","4",7,9
"9","16",7,9
"10","10",7,9
"11","8",7,9
"11","14",7,9
"12","9",7,9
"13","8",7,9
"14",NA,7,9
"15","15",7,9
"16",NA,7,9
"1","1",8,2
"2","2",8,2
"3","12",8,2
"4","5",8,2
"5","4",8,2
"6","12",8,2
"7","7",8,2
"8","9",8,2
"9","8",8,2
"10","10",8,2
"11","14",8,2
"12","3",8,2
"12","6",8,2
"13","13",8,2
"14","11",8,2
"15","15",8,2
"16","16",8,2
"1","1",9,7
"2","3",9,7
"2","6",9,7
"3","2",9,7
"3","6",9,7
"3","12",9,7
"4","4",9,7
"5","5",9,7
"6","2",9,7
"6","3",9,7
"6","12",9,7
"6","13",9,7
"7","10",9,7
"8","11",9,7
"9","8",9,7
"10","11",9,7
"10","14",9,7
"11","8",9,7
"12","3",9,7
"12","6",9,7
"12","13",9,7
"12","16",9,7
"13","3",9,7
"13","6",9,7
"13","12",9,7
"13","16",9,7
"14","10",9,7
"14","11",9,7
"15","10",9,7
"16","6",9,7
"16","12",9,7
