"","X1","X2","count","plot_order"
"1","1","1",1,5
"2","2","2",1,5
"3","3","6",1,5
"4","4","4",1,5
"5","5","5",1,5
"6","6","3",1,5
"7","6","13",1,5
"8","7","10",1,5
"9","8","9",1,5
"10","9","8",1,5
"11","10","7",1,5
"12","10","11",1,5
"13","11","10",1,5
"14","11","14",1,5
"15","12","16",1,5
"16","13",NA,1,5
"17","14","11",1,5
"18","15","16",1,5
"19","16","12",1,5
"20","1","16",2,4
"21","2","3",2,4
"22","2","5",2,4
"23","2","13",2,4
"24","3","2",2,4
"25","3","12",2,4
"26","4","5",2,4
"27","4","14",2,4
"28","5","2",2,4
"29","6","6",2,4
"30","7","7",2,4
"31","8","9",2,4
"32","9","8",2,4
"33","10","10",2,4
"34","11","14",2,4
"35","12","3",2,4
"36","13","2",2,4
"37","14","4",2,4
"38","14","11",2,4
"39","15","16",2,4
"40","16","1",2,4
"41","1","14",3,1
"42","2","4",3,1
"43","3","6",3,1
"44","4",NA,3,1
"45","5","8",3,1
"46","6","3",3,1
"47","6","12",3,1
"48","7","7",3,1
"49","8","5",3,1
"50","8","9",3,1
"51","9","8",3,1
"52","9","13",3,1
"53","10","14",3,1
"54","10","16",3,1
"55","11","11",3,1
"56","12","6",3,1
"57","13",NA,3,1
"58","14","10",3,1
"59","15","15",3,1
"60","16",NA,3,1
"61","1","6",4,7
"62","2","3",4,7
"63","2","5",4,7
"64","2","13",4,7
"65","3",NA,4,7
"66","4","8",4,7
"67","5","2",4,7
"68","6","12",4,7
"69","7",NA,4,7
"70","8","9",4,7
"71","8","10",4,7
"72","8","15",4,7
"73","9","8",4,7
"74","10","7",4,7
"75","10","8",4,7
"76","10","11",4,7
"77","11","10",4,7
"78","12","13",4,7
"79","13","2",4,7
"80","13","12",4,7
"81","14",NA,4,7
"82","15","8",4,7
"83","15","14",4,7
"84","16","11",4,7
"85","1","13",5,3
"86","2","3",5,3
"87","2","13",5,3
"88","3","2",5,3
"89","4","5",5,3
"90","5","4",5,3
"91","6","12",5,3
"92","7","10",5,3
"93","8","9",5,3
"94","9","8",5,3
"95","10","7",5,3
"96","10","11",5,3
"97","11","10",5,3
"98","12","6",5,3
"99","13","2",5,3
"100","14","14",5,3
"101","15","15",5,3
"102","16","16",5,3
"103","1","1",6,9
"104","2","3",6,9
"105","2","12",6,9
"106","3","2",6,9
"107","4","5",6,9
"108","5","4",6,9
"109","6","12",6,9
"110","7","10",6,9
"111","8","4",6,9
"112","9","9",6,9
"113","10","7",6,9
"114","11","16",6,9
"115","12","2",6,9
"116","12","6",6,9
"117","12","13",6,9
"118","13","12",6,9
"119","14","11",6,9
"120","15","15",6,9
"121","16","11",6,9
"122","1","14",7,8
"123","2","3",7,8
"124","2","8",7,8
"125","3","2",7,8
"126","3","11",7,8
"127","3","15",7,8
"128","4","5",7,8
"129","5","4",7,8
"130","6",NA,7,8
"131","7","6",7,8
"132","8","2",7,8
"133","8","9",7,8
"134","9","8",7,8
"135","10","11",7,8
"136","11","10",7,8
"137","11","14",7,8
"138","12","13",7,8
"139","13","12",7,8
"140","14","1",7,8
"141","14","11",7,8
"142","15","3",7,8
"143","15","5",7,8
"144","16","16",7,8
"145","1","1",8,2
"146","2","3",8,2
"147","3",NA,8,2
"148","4","4",8,2
"149","5","5",8,2
"150","6","12",8,2
"151","7","7",8,2
"152","8","11",8,2
"153","9","15",8,2
"154","10","11",8,2
"155","10","14",8,2
"156","11","8",8,2
"157","11","10",8,2
"158","11","12",8,2
"159","11","14",8,2
"160","12","6",8,2
"161","13","8",8,2
"162","14","10",8,2
"163","14","11",8,2
"164","14","16",8,2
"165","15","9",8,2
"166","16","14",8,2
"167","1","1",9,6
"168","2","3",9,6
"169","3","2",9,6
"170","4","5",9,6
"171","5","4",9,6
"172","6","6",9,6
"173","7","10",9,6
"174","8","9",9,6
"175","9","8",9,6
"176","9","15",9,6
"177","10","7",9,6
"178","10","8",9,6
"179","10","11",9,6
"180","11",NA,9,6
"181","12","9",9,6
"182","13","13",9,6
"183","14","11",9,6
"184","15",NA,9,6
"185","16","16",9,6
