"X1","X2","count","plot_order"
"1","1",1,3
"2","12",1,3
"3","15",1,3
"4","16",1,3
"5","5",1,3
"6","12",1,3
"7","11",1,3
"8","10",1,3
"8","11",1,3
"9","9",1,3
"10","11",1,3
"11","7",1,3
"11","10",1,3
"12","2",1,3
"13","14",1,3
"14","13",1,3
"15","12",1,3
"16","11",1,3
"1","9",2,2
"2",NA,2,2
"3","2",2,2
"4","5",2,2
"4","6",2,2
"4","9",2,2
"4","12",2,2
"5","4",2,2
"6","5",2,2
"7","10",2,2
"7","11",2,2
"8","9",2,2
"9","4",2,2
"9","8",2,2
"10","2",2,2
"11","7",2,2
"11","14",2,2
"12","4",2,2
"13","13",2,2
"14","11",2,2
"15","3",2,2
"16","16",2,2
"1","1",3,1
"2","12",3,1
"3","3",3,1
"4","4",3,1
"5","5",3,1
"6",NA,3,1
"7","7",3,1
"8","8",3,1
"9","9",3,1
"10","6",3,1
"10","11",3,1
"10","14",3,1
"11","10",3,1
"12","2",3,1
"13","13",3,1
"14",NA,3,1
"15","15",3,1
"16","16",3,1
