"","X1","X2","count","plot_order"
"1","1","13",1,1
"2","2","2",1,1
"3","3","12",1,1
"4","4","11",1,1
"5","5","16",1,1
"6","6","12",1,1
"7","7","7",1,1
"8","8","9",1,1
"9","8","11",1,1
"10","9","8",1,1
"11","10","10",1,1
"12","11","8",1,1
"13","12","6",1,1
"14","13","15",1,1
"15","14","14",1,1
"16","15","1",1,1
"17","15","13",1,1
"18","16","5",1,1
"19","1","1",2,9
"20","2","3",2,9
"21","2","5",2,9
"22","2","13",2,9
"23","3","2",2,9
"24","3","5",2,9
"25","4","5",2,9
"26","5","2",2,9
"27","5","3",2,9
"28","5","4",2,9
"29","6","6",2,9
"30","7","10",2,9
"31","8","8",2,9
"32","9","9",2,9
"33","10","7",2,9
"34","10","14",2,9
"35","11","2",2,9
"36","12","2",2,9
"37","12","13",2,9
"38","12","16",2,9
"39","13","2",2,9
"40","13","4",2,9
"41","13","12",2,9
"42","14","10",2,9
"43","15","15",2,9
"44","16",NA,2,9
"45","1","1",3,11
"46","2","2",3,11
"47","3","6",3,11
"48","3","12",3,11
"49","4",NA,3,11
"50","5","4",3,11
"51","6","3",3,11
"52","6","12",3,11
"53","7","11",3,11
"54","8","8",3,11
"55","9","9",3,11
"56","10","11",3,11
"57","10","14",3,11
"58","11","7",3,11
"59","11","10",3,11
"60","11","12",3,11
"61","11","14",3,11
"62","12","6",3,11
"63","12","11",3,11
"64","13","13",3,11
"65","14","10",3,11
"66","14","11",3,11
"67","15","15",3,11
"68","16","14",3,11
"69","1","1",4,7
"70","2",NA,4,7
"71","3","3",4,7
"72","4","4",4,7
"73","5","5",4,7
"74","6","15",4,7
"75","7",NA,4,7
"76","8",NA,4,7
"77","9","16",4,7
"78","10","11",4,7
"79","10","14",4,7
"80","11","8",4,7
"81","11","10",4,7
"82","11","14",4,7
"83","12","2",4,7
"84","12","13",4,7
"85","13","7",4,7
"86","13","12",4,7
"87","14","7",4,7
"88","14","10",4,7
"89","14","11",4,7
"90","15","6",4,7
"91","16",NA,4,7
"92","1","5",5,15
"93","2","2",5,15
"94","3","3",5,15
"95","4",NA,5,15
"96","5",NA,5,15
"97","6","6",5,15
"98","7","7",5,15
"99","8","8",5,15
"100","9","11",5,15
"101","10","11",5,15
"102","11","10",5,15
"103","11","14",5,15
"104","12","12",5,15
"105","13","13",5,15
"106","14","10",5,15
"107","14","11",5,15
"108","15","4",5,15
"109","16","16",5,15
"110","1","1",6,2
"111","2",NA,6,2
"112","3","2",6,2
"113","3","5",6,2
"114","3","12",6,2
"115","4","4",6,2
"116","5",NA,6,2
"117","6","6",6,2
"118","7","7",6,2
"119","8","9",6,2
"120","8","11",6,2
"121","9","8",6,2
"122","9","10",6,2
"123","9","11",6,2
"124","10","11",6,2
"125","11","8",6,2
"126","11","10",6,2
"127","12","3",6,2
"128","13","13",6,2
"129","14","14",6,2
"130","15","15",6,2
"131","16","16",6,2
"132","1","1",7,4
"133","2","12",7,4
"134","3","2",7,4
"135","3","5",7,4
"136","4","4",7,4
"137","5","3",7,4
"138","6","6",7,4
"139","7","10",7,4
"140","8","11",7,4
"141","9","9",7,4
"142","10","7",7,4
"143","11","8",7,4
"144","11","10",7,4
"145","12","2",7,4
"146","12","13",7,4
"147","13","12",7,4
"148","14","14",7,4
"149","15","16",7,4
"150","16",NA,7,4
"151","1","3",8,16
"152","1","15",8,16
"153","2","13",8,16
"154","3","1",8,16
"155","3","5",8,16
"156","3","15",8,16
"157","4","7",8,16
"158","5","3",8,16
"159","6","12",8,16
"160","7","4",8,16
"161","8","8",8,16
"162","9","9",8,16
"163","10","14",8,16
"164","11","11",8,16
"165","12","6",8,16
"166","12","13",8,16
"167","13","2",8,16
"168","13","6",8,16
"169","13","12",8,16
"170","13","15",8,16
"171","14","10",8,16
"172","15","1",8,16
"173","15","3",8,16
"174","16","16",8,16
"175","1","1",9,13
"176","2","3",9,13
"177","3","2",9,13
"178","3","4",9,13
"179","3","5",9,13
"180","3","7",9,13
"181","3","15",9,13
"182","4","3",9,13
"183","5","2",9,13
"184","5","3",9,13
"185","5","4",9,13
"186","5","7",9,13
"187","6","12",9,13
"188","6","13",9,13
"189","6","14",9,13
"190","7",NA,9,13
"191","8","9",9,13
"192","9","8",9,13
"193","9","12",9,13
"194","10","10",9,13
"195","11","11",9,13
"196","12","6",9,13
"197","12","9",9,13
"198","12","13",9,13
"199","13","6",9,13
"200","13","9",9,13
"201","13","12",9,13
"202","14",NA,9,13
"203","15","3",9,13
"204","16","16",9,13
"205","1","1",10,10
"206","2","3",10,10
"207","2","12",10,10
"208","3","7",10,10
"209","4","4",10,10
"210","5","3",10,10
"211","6","2",10,10
"212","6","5",10,10
"213","6","12",10,10
"214","6","13",10,10
"215","7",NA,10,10
"216","8",NA,10,10
"217","9","9",10,10
"218","10","8",10,10
"219","10","11",10,10
"220","11","10",10,10
"221","11","14",10,10
"222","12","2",10,10
"223","12","6",10,10
"224","12","13",10,10
"225","13","6",10,10
"226","13","12",10,10
"227","14","11",10,10
"228","15","15",10,10
"229","16","3",10,10
"230","1","1",11,8
"231","2","2",11,8
"232","3","3",11,8
"233","4","14",11,8
"234","5","5",11,8
"235","6","12",11,8
"236","6","13",11,8
"237","6","15",11,8
"238","7",NA,11,8
"239","8","7",11,8
"240","8","14",11,8
"241","9","9",11,8
"242","10","11",11,8
"243","10","14",11,8
"244","11","10",11,8
"245","11","14",11,8
"246","12","6",11,8
"247","12","13",11,8
"248","13","6",11,8
"249","13","12",11,8
"250","14","8",11,8
"251","14","10",11,8
"252","14","11",11,8
"253","15","6",11,8
"254","16","11",11,8
"255","1","1",12,5
"256","2",NA,12,5
"257","3","2",12,5
"258","3","5",12,5
"259","4","4",12,5
"260","5","2",12,5
"261","5","3",12,5
"262","6","6",12,5
"263","7","7",12,5
"264","8","8",12,5
"265","9","9",12,5
"266","10","11",12,5
"267","10","14",12,5
"268","11","14",12,5
"269","12","13",12,5
"270","13","12",12,5
"271","14","10",12,5
"272","14","11",12,5
"273","15","15",12,5
"274","16","16",12,5
"275","1","4",13,14
"276","2","12",13,14
"277","2","13",13,14
"278","2","16",13,14
"279","3","14",13,14
"280","4",NA,13,14
"281","5","5",13,14
"282","6","12",13,14
"283","7","9",13,14
"284","7","16",13,14
"285","8","8",13,14
"286","9","7",13,14
"287","10","11",13,14
"288","10","14",13,14
"289","11","10",13,14
"290","11","14",13,14
"291","12","2",13,14
"292","12","6",13,14
"293","12","13",13,14
"294","13","2",13,14
"295","13","12",13,14
"296","14","3",13,14
"297","14","11",13,14
"298","15","15",13,14
"299","16","2",13,14
"300","16","12",13,14
"301","1","1",14,6
"302","2","12",14,6
"303","3","2",14,6
"304","3","5",14,6
"305","4","10",14,6
"306","4","13",14,6
"307","5","3",14,6
"308","5","4",14,6
"309","6","12",14,6
"310","7","7",14,6
"311","8","8",14,6
"312","9","9",14,6
"313","10","4",14,6
"314","11","11",14,6
"315","12","2",14,6
"316","12","6",14,6
"317","12","13",14,6
"318","12","15",14,6
"319","13","12",14,6
"320","13","15",14,6
"321","14","16",14,6
"322","15","12",14,6
"323","16",NA,14,6
"324","1","1",15,12
"325","2","2",15,12
"326","3","15",15,12
"327","4","6",15,12
"328","5","5",15,12
"329","6","4",15,12
"330","6","12",15,12
"331","6","13",15,12
"332","7","7",15,12
"333","8","8",15,12
"334","9","9",15,12
"335","10","10",15,12
"336","11","14",15,12
"337","12","6",15,12
"338","12","13",15,12
"339","13","6",15,12
"340","13","12",15,12
"341","14","11",15,12
"342","15","3",15,12
"343","16","16",15,12
"344","1","2",16,3
"345","2","3",16,3
"346","3","2",16,3
"347","3","4",16,3
"348","4","3",16,3
"349","4","5",16,3
"350","4","9",16,3
"351","5","4",16,3
"352","6","12",16,3
"353","7","7",16,3
"354","8","1",16,3
"355","9","4",16,3
"356","10","10",16,3
"357","11","14",16,3
"358","12","6",16,3
"359","12","13",16,3
"360","13","12",16,3
"361","14","11",16,3
"362","15","15",16,3
"363","16","16",16,3
