"","X1","X2","count","plot_order"
"1","1","13",1,9
"2","2","4",1,9
"3","3","3",1,9
"4","4","2",1,9
"5","4","15",1,9
"6","5","5",1,9
"7","6","9",1,9
"8","7","10",1,9
"9","8","11",1,9
"10","9",NA,1,9
"11","10","7",1,9
"12","10","8",1,9
"13","10","11",1,9
"14","11","8",1,9
"15","11","10",1,9
"16","12","12",1,9
"17","13","1",1,9
"18","14","14",1,9
"19","15",NA,1,9
"20","16","16",1,9
"21","1","7",2,6
"22","2","16",2,6
"23","3","12",2,6
"24","4","4",2,6
"25","5","16",2,6
"26","6","6",2,6
"27","7","10",2,6
"28","8","8",2,6
"29","9","9",2,6
"30","10","7",2,6
"31","10","11",2,6
"32","11",NA,2,6
"33","12","3",2,6
"34","12","16",2,6
"35","13","13",2,6
"36","14","14",2,6
"37","15","15",2,6
"38","16",NA,2,6
"39","1",NA,3,5
"40","2",NA,3,5
"41","3","3",3,5
"42","4","14",3,5
"43","5","4",3,5
"44","6","6",3,5
"45","7","10",3,5
"46","8","9",3,5
"47","8","11",3,5
"48","9","1",3,5
"49","9","8",3,5
"50","10","7",3,5
"51","10","11",3,5
"52","11","10",3,5
"53","12","2",3,5
"54","13","13",3,5
"55","14",NA,3,5
"56","15","15",3,5
"57","16","16",3,5
"58","1","1",4,10
"59","2","12",4,10
"60","3","12",4,10
"61","4","5",4,10
"62","5",NA,4,10
"63","6","6",4,10
"64","7","10",4,10
"65","7","15",4,10
"66","8","8",4,10
"67","9","9",4,10
"68","10","7",4,10
"69","10","11",4,10
"70","11","10",4,10
"71","11","14",4,10
"72","12","2",4,10
"73","12","3",4,10
"74","13","13",4,10
"75","14","11",4,10
"76","15","7",4,10
"77","16","16",4,10
"78","1","1",5,12
"79","2","12",5,12
"80","3","2",5,12
"81","3","15",5,12
"82","4","5",5,12
"83","5","4",5,12
"84","6","12",5,12
"85","7","7",5,12
"86","8","13",5,12
"87","9","9",5,12
"88","10","10",5,12
"89","11","11",5,12
"90","12",NA,5,12
"91","13","8",5,12
"92","14","14",5,12
"93","15","3",5,12
"94","16","16",5,12
"95","1",NA,6,8
"96","2","3",6,8
"97","2","5",6,8
"98","3","2",6,8
"99","3","10",6,8
"100","4","5",6,8
"101","5","4",6,8
"102","6","6",6,8
"103","7","8",6,8
"104","7","10",6,8
"105","8",NA,6,8
"106","9","9",6,8
"107","10","3",6,8
"108","10","7",6,8
"109","10","11",6,8
"110","11","10",6,8
"111","12","1",6,8
"112","12","13",6,8
"113","13","12",6,8
"114","14",NA,6,8
"115","15","14",6,8
"116","16","16",6,8
"117","1","2",7,11
"118","2","3",7,11
"119","3","2",7,11
"120","3","5",7,11
"121","3","6",7,11
"122","4","5",7,11
"123","5","3",7,11
"124","5","4",7,11
"125","6","3",7,11
"126","7","10",7,11
"127","7","11",7,11
"128","8","8",7,11
"129","9","16",7,11
"130","10","7",7,11
"131","11","7",7,11
"132","11","10",7,11
"133","12","12",7,11
"134","13","13",7,11
"135","14","14",7,11
"136","15","15",7,11
"137","16","9",7,11
"138","1","1",8,2
"139","2","3",8,2
"140","2","12",8,2
"141","3","2",8,2
"142","3","12",8,2
"143","4","9",8,2
"144","5","5",8,2
"145","6",NA,8,2
"146","7","10",8,2
"147","7","11",8,2
"148","8","10",8,2
"149","9","8",8,2
"150","9","12",8,2
"151","10","7",8,2
"152","10","8",8,2
"153","10","11",8,2
"154","11","7",8,2
"155","11","10",8,2
"156","11","14",8,2
"157","12","2",8,2
"158","12","3",8,2
"159","12","6",8,2
"160","13","13",8,2
"161","14","11",8,2
"162","15","15",8,2
"163","16","16",8,2
"164","1","6",9,4
"165","1","11",9,4
"166","2",NA,9,4
"167","3","6",9,4
"168","3","13",9,4
"169","4","5",9,4
"170","4","14",9,4
"171","5","12",9,4
"172","5","14",9,4
"173","6","1",9,4
"174","6","3",9,4
"175","6","12",9,4
"176","7","8",9,4
"177","7","10",9,4
"178","8","7",9,4
"179","9","9",9,4
"180","10","7",9,4
"181","10","14",9,4
"182","11","10",9,4
"183","11","14",9,4
"184","12","5",9,4
"185","12","6",9,4
"186","13","2",9,4
"187","13","3",9,4
"188","14","5",9,4
"189","14","10",9,4
"190","15",NA,9,4
"191","16","15",9,4
"192","1","1",10,7
"193","2","3",10,7
"194","2","13",10,7
"195","3","2",10,7
"196","3","11",10,7
"197","4","13",10,7
"198","5","5",10,7
"199","6",NA,10,7
"200","7","7",10,7
"201","8","9",10,7
"202","8","11",10,7
"203","9","6",10,7
"204","9","8",10,7
"205","10","3",10,7
"206","10","11",10,7
"207","11","3",10,7
"208","11","8",10,7
"209","11","10",10,7
"210","12","12",10,7
"211","13",NA,10,7
"212","14","14",10,7
"213","15","15",10,7
"214","16","16",10,7
"215","1","1",11,3
"216","2","6",11,3
"217","3","5",11,3
"218","3","6",11,3
"219","4","5",11,3
"220","5","4",11,3
"221","5","14",11,3
"222","6","12",11,3
"223","7","7",11,3
"224","8","9",11,3
"225","8","11",11,3
"226","9",NA,11,3
"227","10","11",11,3
"228","11","8",11,3
"229","11","10",11,3
"230","12","6",11,3
"231","12","13",11,3
"232","13","12",11,3
"233","14",NA,11,3
"234","15","15",11,3
"235","16","16",11,3
"236","1","1",12,1
"237","2","12",12,1
"238","3","15",12,1
"239","4","4",12,1
"240","5","5",12,1
"241","6","8",12,1
"242","6","12",12,1
"243","7","13",12,1
"244","8","9",12,1
"245","8","10",12,1
"246","8","11",12,1
"247","9","8",12,1
"248","10","8",12,1
"249","10","11",12,1
"250","11","8",12,1
"251","11","14",12,1
"252","12","2",12,1
"253","12","6",12,1
"254","13","7",12,1
"255","13","12",12,1
"256","14","11",12,1
"257","15",NA,12,1
"258","16","16",12,1
