"","X1","X2","count","plot_order"
"1","1","5",1,1
"2","2","5",1,1
"3","3","3",1,1
"4","4","4",1,1
"5","5","1",1,1
"6","5","2",1,1
"7","6","12",1,1
"8","6","13",1,1
"9","7","10",1,1
"10","8","9",1,1
"11","9","12",1,1
"12","10","7",1,1
"13","10","11",1,1
"14","11","14",1,1
"15","12","6",1,1
"16","12","9",1,1
"17","13","6",1,1
"18","14","11",1,1
"19","14","16",1,1
"20","15","15",1,1
"21","16","9",1,1
"22","16","14",1,1
"23","1","1",2,8
"24","2","5",2,8
"25","3","3",2,8
"26","4","4",2,8
"27","5","2",2,8
"28","6","12",2,8
"29","6","13",2,8
"30","7","7",2,8
"31","8","9",2,8
"32","9","8",2,8
"33","9","15",2,8
"34","10","11",2,8
"35","10","14",2,8
"36","11",NA,2,8
"37","12","6",2,8
"38","12","9",2,8
"39","12","13",2,8
"40","13","6",2,8
"41","13","12",2,8
"42","13","16",2,8
"43","14","10",2,8
"44","14","11",2,8
"45","15","9",2,8
"46","16","13",2,8
"47","1","7",3,10
"48","2","13",3,10
"49","3","2",3,10
"50","4","5",3,10
"51","5","4",3,10
"52","6",NA,3,10
"53","7","1",3,10
"54","8","9",3,10
"55","9","8",3,10
"56","10","8",3,10
"57","10","11",3,10
"58","11",NA,3,10
"59","12","6",3,10
"60","12","15",3,10
"61","13","2",3,10
"62","14","14",3,10
"63","15","12",3,10
"64","16","16",3,10
"65","1","13",4,6
"66","2","3",4,6
"67","2","12",4,6
"68","2","13",4,6
"69","3","2",4,6
"70","4","5",4,6
"71","5","4",4,6
"72","6","6",4,6
"73","7","10",4,6
"74","8","8",4,6
"75","9","11",4,6
"76","10","7",4,6
"77","11","5",4,6
"78","12","2",4,6
"79","13","2",4,6
"80","14","14",4,6
"81","15","15",4,6
"82","16","16",4,6
"83","1","8",5,2
"84","2","3",5,2
"85","3","2",5,2
"86","4","5",5,2
"87","4","12",5,2
"88","5","4",5,2
"89","6","3",5,2
"90","6","12",5,2
"91","7","10",5,2
"92","7","11",5,2
"93","8","1",5,2
