"","X1","X2","count","plot_order"
"1","1","1",1,2
"2","2","12",1,2
"3","3",NA,1,2
"4","4","4",1,2
"5","5","5",1,2
"6","6","3",1,2
"7","6","12",1,2
"8","7","10",1,2
"9","7","15",1,2
"10","8","11",1,2
"11","9","9",1,2
"12","10","7",1,2
"13","10","11",1,2
"14","11","10",1,2
"15","12","2",1,2
"16","12","6",1,2
"17","12","13",1,2
"18","13","12",1,2
"19","13","16",1,2
"20","14","11",1,2
"21","15","7",1,2
"22","16","13",1,2
"23","1","15",2,1
"24","2","12",2,1
"25","3","2",2,1
"26","3","12",2,1
"27","4","5",2,1
"28","5","4",2,1
"29","6","12",2,1
"30","7","4",2,1
"31","8",NA,2,1
"32","9","8",2,1
"33","10","12",2,1
"34","11","3",2,1
"35","11","14",2,1
"36","12","2",2,1
"37","12","3",2,1
"38","12","6",2,1
"39","12","13",2,1
"40","13",NA,2,1
"41","14","11",2,1
"42","15",NA,2,1
"43","16","16",2,1
"44","1",NA,3,3
"45","2","3",3,3
"46","3","1",3,3
"47","3","2",3,3
"48","3","12",3,3
"49","4","5",3,3
"50","5","4",3,3
"51","6","6",3,3
"52","7",NA,3,3
"53","8","9",3,3
"54","8","11",3,3
"55","9",NA,3,3
"56","10","11",3,3
"57","10","14",3,3
"58","11","8",3,3
"59","11","10",3,3
"60","12","3",3,3
"61","13","13",3,3
"62","14","7",3,3
"63","15","15",3,3
"64","16","16",3,3
