"X1","X2","count","plot_order"
"1",NA,1,5
"2","2",1,5
"3","3",1,5
"4","1",1,5
"5","14",1,5
"6","14",1,5
"7","7",1,5
"8","9",1,5
"9","8",1,5
"10","10",1,5
"11","8",1,5
"12","13",1,5
"12","15",1,5
"13","12",1,5
"14",NA,1,5
"15","12",1,5
"16","16",1,5
"1","4",2,4
"2","2",2,4
"3","12",2,4
"4",NA,2,4
"5","5",2,4
"6","6",2,4
"7","7",2,4
"8","11",2,4
"9","9",2,4
"10","11",2,4
"10","14",2,4
"11","10",2,4
"12","13",2,4
"13","12",2,4
"14","10",2,4
"15","10",2,4
"16","16",2,4
"1","1",3,2
"2","2",3,2
"3","3",3,2
"4",NA,3,2
"5","4",3,2
"5","10",3,2
"6","12",3,2
"7","10",3,2
"8","8",3,2
"9","10",3,2
"10","7",3,2
"11","11",3,2
"12","6",3,2
"13","13",3,2
"14","14",3,2
"15","16",3,2
"16","15",3,2
"1","1",4,3
"2","3",4,3
"2","5",4,3
"3","2",4,3
"4","5",4,3
"5","2",4,3
"5","4",4,3
"6","6",4,3
"7","10",4,3
"8",NA,4,3
"9","9",4,3
"10","7",4,3
"11","11",4,3
"12",NA,4,3
"13","12",4,3
"14","14",4,3
"15","15",4,3
"16","8",4,3
"1","1",5,6
"2","5",5,6
"3","3",5,6
"4","4",5,6
"5","2",5,6
"6","10",5,6
"7","10",5,6
"7","11",5,6
"8","9",5,6
"9","8",5,6
"10","6",5,6
"11",NA,5,6
"12","12",5,6
"13","13",5,6
"14","14",5,6
"15","15",5,6
"16","16",5,6
"1","1",6,1
"2","3",6,1
"3","2",6,1
"4","4",6,1
"5",NA,6,1
"6","13",6,1
"7",NA,6,1
"8","10",6,1
"9","5",6,1
"9","13",6,1
"10","14",6,1
"11",NA,6,1
"12",NA,6,1
"13","6",6,1
"13","12",6,1
"14","7",6,1
"14","10",6,1
"14","11",6,1
"15","15",6,1
"16","16",6,1
