"X1","X2","count","plot_order"
"1","1",1,3
"2",NA,1,3
"3","2",1,3
"3","15",1,3
"4","5",1,3
"4","8",1,3
"5",NA,1,3
"6","6",1,3
"7","10",1,3
"8","9",1,3
"9",NA,1,3
"10","7",1,3
"10","14",1,3
"11","11",1,3
"12",NA,1,3
"13","12",1,3
"14","10",1,3
"15","3",1,3
"16","16",1,3
"1","1",2,5
"2","5",2,5
"3","12",2,5
"4","4",2,5
"5","2",2,5
"6","6",2,5
"7","9",2,5
"7","10",2,5
"7","11",2,5
"7","13",2,5
"8","9",2,5
"8","10",2,5
"9","7",2,5
"10","7",2,5
"10","8",2,5
"11","7",2,5
"11","14",2,5
"12","3",2,5
"13","7",2,5
"14","11",2,5
"15","15",2,5
"16","16",2,5
"1","5",3,4
"2",NA,3,4
"3","3",3,4
"4","10",3,4
"5","2",3,4
"6","12",3,4
"7","11",3,4
"8","8",3,4
"9","9",3,4
"10",NA,3,4
"11","7",3,4
"12","6",3,4
"13","2",3,4
"14","10",3,4
"15","15",3,4
"16","16",3,4
"1","1",4,2
"2","3",4,2
"2","13",4,2
"3","2",4,2
"3","12",4,2
"3","15",4,2
"4",NA,4,2
"5","4",4,2
"6","6",4,2
"7","7",4,2
"8","10",4,2
"9","9",4,2
"10","8",4,2
"11","10",4,2
"12","13",4,2
"13","12",4,2
"14","14",4,2
"15","3",4,2
"16","16",4,2
"1","1",5,6
"2","3",5,6
"2","5",5,6
"3","2",5,6
"3","5",5,6
"3","15",5,6
"4","10",5,6
"5","2",5,6
"5","3",5,6
"6","12",5,6
"6","13",5,6
"7","10",5,6
"8","9",5,6
"9","8",5,6
"10","4",5,6
"10","7",5,6
"10","11",5,6
"11","7",5,6
"11","10",5,6
"11","14",5,6
"12","6",5,6
"12","13",5,6
"13","6",5,6
"13","12",5,6
"14","11",5,6
"15","3",5,6
"15","5",5,6
"16","16",5,6
"1","1",6,1
"2","2",6,1
"3",NA,6,1
"4","5",6,1
"5","4",6,1
"6","12",6,1
"7","7",6,1
"8","8",6,1
"9","3",6,1
"10","13",6,1
"11","11",6,1
"12","6",6,1
"12","13",6,1
"13","6",6,1
"13","12",6,1
"14","14",6,1
"15","15",6,1
"16","3",6,1
