"X1","X2","count","plot_order"
"1","1",1,2
"2","3",1,2
"3","2",1,2
"3","5",1,2
"4","4",1,2
"5","3",1,2
"5","16",1,2
"6","10",1,2
"7","10",1,2
"7","15",1,2
"8","9",1,2
"9","8",1,2
"9","10",1,2
"10","7",1,2
"11","14",1,2
"12","12",1,2
"13","13",1,2
"14","10",1,2
"15",NA,1,2
"16",NA,1,2
"1","1",2,3
"2","2",2,3
"3","6",2,3
"4","4",2,3
"5","16",2,3
"6","3",2,3
"6","9",2,3
"7","7",2,3
"8","9",2,3
"8","16",2,3
"9","6",2,3
"9","8",2,3
"10","10",2,3
"11","15",2,3
"12","12",2,3
"13","13",2,3
"14","14",2,3
"15",NA,2,3
"16",NA,2,3
"1","1",3,1
"2","5",3,1
"3","3",3,1
"4","2",3,1
"5","2",3,1
"5","4",3,1
"6",NA,3,1
"7","10",3,1
"8","4",3,1
"8","9",3,1
"8","10",3,1
"8","11",3,1
"9","8",3,1
"9","10",3,1
"9","11",3,1
"10","5",3,1
"10","7",3,1
"10","8",3,1
"10","9",3,1
"10","11",3,1
"11","7",3,1
"11","10",3,1
"12","4",3,1
"12","13",3,1
"13","6",3,1
"13","12",3,1
"14","4",3,1
"15","15",3,1
"16","16",3,1
