"","X1","X2","count","plot_order"
"1","1","4",1,9
"2","2","9",1,9
"3","3","3",1,9
"4","4","12",1,9
"5","5","5",1,9
"6","6","2",1,9
"7","7","10",1,9
"8","8","9",1,9
"9","9","2",1,9
"10","9","8",1,9
"11","10","7",1,9
"12","11","11",1,9
"13","12","4",1,9
"14","13","13",1,9
"15","14","14",1,9
"16","15","9",1,9
"17","16","16",1,9
"18","1","1",2,3
"19","2","10",2,3
"20","3","12",2,3
"21","4","4",2,3
"22","5","3",2,3
"23","6","7",2,3
"24","7","6",2,3
"25","8","8",2,3
"26","9","9",2,3
"27","10","11",2,3
"28","10","14",2,3
"29","11","10",2,3
"30","12","3",2,3
"31","12","13",2,3
"32","13","3",2,3
"33","13","12",2,3
"34","14","10",2,3
"35","15","15",2,3
"36","16","16",2,3
"37","1","1",3,5
"38","2","13",3,5
"39","3","5",3,5
"40","3","6",3,5
"41","3","12",3,5
"42","3","15",3,5
"43","4",NA,3,5
"44","5","2",3,5
"45","5","3",3,5
"46","5","12",3,5
"47","5","14",3,5
"48","5","15",3,5
"49","6","3",3,5
"50","6","12",3,5
"51","6","13",3,5
"52","7","7",3,5
"53","8","8",3,5
"54","9","9",3,5
"55","10","11",3,5
"56","10","14",3,5
"57","11","14",3,5
"58","12","6",3,5
"59","12","13",3,5
"60","12","14",3,5
"61","13","6",3,5
"62","13","12",3,5
"63","14","5",3,5
"64","14","10",3,5
"65","14","11",3,5
"66","14","12",3,5
"67","15","4",3,5
"68","15","5",3,5
"69","16","12",3,5
"70","1","1",4,7
"71","2","2",4,7
"72","3","6",4,7
"73","3","12",4,7
"74","4","4",4,7
"75","5","5",4,7
"76","6","3",4,7
"77","6","12",4,7
"78","7",NA,4,7
"79","8","8",4,7
"80","9","9",4,7
"81","10","10",4,7
"82","11","7",4,7
"83","12","3",4,7
"84","12","13",4,7
"85","13","12",4,7
"86","14","14",4,7
"87","15","15",4,7
"88","16","16",4,7
"89","1","9",5,8
"90","2","12",5,8
"91","2","13",5,8
"92","3","6",5,8
"93","3","12",5,8
"94","4","4",5,8
"95","5","5",5,8
"96","6","3",5,8
"97","6","12",5,8
"98","7","7",5,8
"99","8","8",5,8
"100","9",NA,5,8
"101","10","11",5,8
"102","10","14",5,8
"103","11","14",5,8
"104","12","2",5,8
"105","12","6",5,8
"106","12","13",5,8
"107","13","2",5,8
"108","13","12",5,8
"109","14","10",5,8
"110","14","11",5,8
"111","15","15",5,8
"112","16","16",5,8
"113","1","1",6,2
"114","2","12",6,2
"115","2","13",6,2
"116","3","5",6,2
"117","4","5",6,2
"118","5","3",6,2
"119","5","4",6,2
"120","6","12",6,2
"121","6","13",6,2
"122","7","7",6,2
"123","8","9",6,2
"124","9","8",6,2
"125","10","10",6,2
"126","11","11",6,2
"127","12","2",6,2
"128","12","6",6,2
"129","12","13",6,2
"130","13","2",6,2
"131","13","6",6,2
"132","13","12",6,2
"133","14","14",6,2
"134","15","15",6,2
"135","16","16",6,2
"136","1","1",7,4
"137","2",NA,7,4
"138","3","3",7,4
"139","4","4",7,4
"140","5",NA,7,4
"141","6","12",7,4
"142","7",NA,7,4
"143","8","9",7,4
"144","8","14",7,4
"145","9","8",7,4
"146","10","7",7,4
"147","10","8",7,4
"148","10","11",7,4
"149","10","14",7,4
"150","11","10",7,4
"151","12","6",7,4
"152","12","13",7,4
"153","13","2",7,4
"154","13","6",7,4
"155","13","12",7,4
"156","14","8",7,4
"157","14","10",7,4
"158","15","5",7,4
"159","16","14",7,4
"160","1","1",8,1
"161","2","3",8,1
"162","3","2",8,1
"163","4","5",8,1
"164","5","4",8,1
"165","6",NA,8,1
"166","7","7",8,1
"167","8",NA,8,1
"168","9","9",8,1
"169","10","14",8,1
"170","11","8",8,1
"171","11","14",8,1
"172","12","6",8,1
"173","13","13",8,1
"174","14","10",8,1
"175","14","11",8,1
"176","15","15",8,1
"177","16","16",8,1
"178","1",NA,9,6
"179","2","3",9,6
"180","3","2",9,6
"181","4","5",9,6
"182","4","13",9,6
"183","5","1",9,6
"184","5","4",9,6
"185","6","6",9,6
"186","7","10",9,6
"187","8","9",9,6
"188","9",NA,9,6
"189","10","7",9,6
"190","11","7",9,6
"191","11","13",9,6
"192","12","13",9,6
"193","13","4",9,6
"194","13","12",9,6
"195","14","14",9,6
"196","15","15",9,6
"197","16","16",9,6
