"X1","X2","count","plot_order"
"1","1",1,16
"2","3",1,16
"3","2",1,16
"4","4",1,16
"5","15",1,16
"6","6",1,16
"7","9",1,16
"7","10",1,16
"8","8",1,16
"9","7",1,16
"10","7",1,16
"10","11",1,16
"11","10",1,16
"11","13",1,16
"12","3",1,16
"12","13",1,16
"13","11",1,16
"13","12",1,16
"14","10",1,16
"15",NA,1,16
"16","16",1,16
"1","16",2,14
"2","12",2,14
"2","13",2,14
"3","3",2,14
"4","9",2,14
"5","5",2,14
"6",NA,2,14
"7","11",2,14
"8","9",2,14
"9","4",2,14
"9","8",2,14
"10","10",2,14
"11","7",2,14
"11","14",2,14
"12","2",2,14
"12","6",2,14
"13",NA,2,14
"14","11",2,14
"15","15",2,14
"16",NA,2,14
"1","14",3,15
"2","3",3,15
"3","2",3,15
"3","5",3,15
"3","15",3,15
"4","5",3,15
"5","4",3,15
"6","10",3,15
"6","12",3,15
"6","13",3,15
"7",NA,3,15
"8","10",3,15
"8","11",3,15
"9","7",3,15
"10","8",3,15
"10","11",3,15
"11","8",3,15
"11","10",3,15
"12","6",3,15
"12","13",3,15
"13","6",3,15
"13","12",3,15
"14","11",3,15
"15","3",3,15
"16","16",3,15
"1","1",4,3
"2",NA,4,3
"3","2",4,3
"3","6",4,3
"4","5",4,3
"4","10",4,3
"5","3",4,3
"5","4",4,3
"6","3",4,3
"6","12",4,3
"7","10",4,3
"7","11",4,3
"7","15",4,3
"8","10",4,3
"9","9",4,3
"10","4",4,3
"10","7",4,3
"11","14",4,3
"11","15",4,3
"12","6",4,3
"12","13",4,3
"12","15",4,3
"13","12",4,3
"14","11",4,3
"15","7",4,3
"15","11",4,3
"15","12",4,3
"16","16",4,3
"1","9",5,7
"1","12",5,7
"2","2",5,7
"3","3",5,7
"4","12",5,7
"5","5",5,7
"6","12",5,7
"6","13",5,7
"7","6",5,7
"8","9",5,7
"9","1",5,7
"9","8",5,7
"10","11",5,7
"10","14",5,7
"11","10",5,7
"11","14",5,7
"12","1",5,7
"12","4",5,7
"13","6",5,7
"14","10",5,7
"14","11",5,7
"15","15",5,7
"16","6",5,7
"1","7",6,2
"2","3",6,2
"2","12",6,2
"3","5",6,2
"4","7",6,2
"5","3",6,2
"6","12",6,2
"7","1",6,2
"7","4",6,2
"7","10",6,2
"7","11",6,2
"8","9",6,2
"9","8",6,2
"10","7",6,2
"10","14",6,2
"11","7",6,2
"12","2",6,2
"12","6",6,2
"13","14",6,2
"14","10",6,2
"14","11",6,2
"14","13",6,2
"15","14",6,2
"16","16",6,2
"1","1",7,1
"2","5",7,1
"3","2",7,1
"3","12",7,1
"3","15",7,1
"4","5",7,1
"5","2",7,1
"5","4",7,1
"5","9",7,1
"6","12",7,1
"6","15",7,1
"7","15",7,1
"8","8",7,1
"9","5",7,1
"10","10",7,1
"11","14",7,1
"12","3",7,1
"12","6",7,1
"12","13",7,1
"13","12",7,1
"14","11",7,1
"15","3",7,1
"15","6",7,1
"16","16",7,1
"1","1",8,6
"2","3",8,6
"3","12",8,6
"4","12",8,6
"5","2",8,6
"6","6",8,6
"7",NA,8,6
"8","9",8,6
"8","10",8,6
"9","8",8,6
"10",NA,8,6
"11","14",8,6
"12","3",8,6
"12","14",8,6
"13","12",8,6
"14","7",8,6
"14","11",8,6
"14","12",8,6
"15","15",8,6
"16","16",8,6
"1","1",9,12
"2","2",9,12
"3","5",9,12
"4","5",9,12
"5","4",9,12
"6","12",9,12
"6","13",9,12
"7","7",9,12
"8","9",9,12
"9","8",9,12
"10","11",9,12
"11","10",9,12
"12","6",9,12
"13","6",9,12
"13","12",9,12
"14","14",9,12
"15","15",9,12
"16","16",9,12
"1","4",10,10
"2","5",10,10
"3",NA,10,10
"4","5",10,10
"5","2",10,10
"5","4",10,10
"6","12",10,10
"6","13",10,10
"7","10",10,10
"8","8",10,10
"9",NA,10,10
"10","7",10,10
"11","11",10,10
"12","6",10,10
"12","16",10,10
"13","6",10,10
"14","14",10,10
"15","3",10,10
"15","9",10,10
"16",NA,10,10
"1","1",11,5
"2","3",11,5
"2","4",11,5
"3","2",11,5
"3","6",11,5
"3","9",11,5
"4","2",11,5
"4","11",11,5
"5","5",11,5
"6","3",11,5
"6","7",11,5
"7","6",11,5
"7","10",11,5
"8","10",11,5
"9","3",11,5
"10","8",11,5
"10","11",11,5
"11","10",11,5
"12","13",11,5
"13","12",11,5
"14","14",11,5
"15","15",11,5
"16","16",11,5
"1","1",12,4
"2","3",12,4
"3","2",12,4
"4","10",12,4
"5",NA,12,4
"6","11",12,4
"7","10",12,4
"7","16",12,4
"8","8",12,4
"9","5",12,4
"10","4",12,4
"10","7",12,4
"10","14",12,4
"11","6",12,4
"11","14",12,4
"12","12",12,4
"13",NA,12,4
"14","10",12,4
"14","11",12,4
"14","13",12,4
"15","15",12,4
"16",NA,12,4
"1","5",13,9
"2","3",13,9
"3","2",13,9
"3","12",13,9
"4","5",13,9
"5","4",13,9
"6","12",13,9
"6","13",13,9
"7","10",13,9
"7","11",13,9
"8","9",13,9
"9","8",13,9
"9","10",13,9
"10","7",13,9
"10","9",13,9
"11","7",13,9
"11","14",13,9
"12","3",13,9
"12","6",13,9
"13","6",13,9
"14",NA,13,9
"15","12",13,9
"16","16",13,9
"1","1",14,11
"2","12",14,11
"3","2",14,11
"3","8",14,11
"4","6",14,11
"5","5",14,11
"6",NA,14,11
"7","10",14,11
"8",NA,14,11
"9","9",14,11
"10","11",14,11
"11","10",14,11
"12","2",14,11
"12","13",14,11
"13","12",14,11
"14","11",14,11
"15","15",14,11
"16","16",14,11
"1","1",15,8
"2","3",15,8
"2","15",15,8
"3","2",15,8
"3","14",15,8
"3","15",15,8
"4","4",15,8
"5","5",15,8
"6","6",15,8
"7","10",15,8
"8","11",15,8
"9","7",15,8
"10","7",15,8
"10","11",15,8
"10","14",15,8
"11","8",15,8
"11","10",15,8
"11","14",15,8
"12","13",15,8
"12","15",15,8
"13",NA,15,8
"14","10",15,8
"14","11",15,8
"14","16",15,8
"15","3",15,8
"15","12",15,8
"16",NA,15,8
"1","1",16,13
"2","2",16,13
"3","3",16,13
"4",NA,16,13
"5","5",16,13
"6","12",16,13
"7","7",16,13
"8","9",16,13
"8","16",16,13
"9","4",16,13
"9","8",16,13
"9","16",16,13
"10","14",16,13
"11","11",16,13
"12","6",16,13
"12","13",16,13
"13","6",16,13
"13","12",16,13
"14","10",16,13
"15","15",16,13
"16",NA,16,13
