"X1","X2","count","plot_order"
"1","1",1,4
"2","3",1,4
"2","12",1,4
"3","15",1,4
"4",NA,1,4
"5","5",1,4
"6","6",1,4
"7","10",1,4
"8","4",1,4
"9","2",1,4
"10","7",1,4
"11","14",1,4
"12","2",1,4
"12","13",1,4
"13","12",1,4
"14","10",1,4
"14","11",1,4
"15","3",1,4
"16","16",1,4
"1","11",2,1
"2","3",2,1
"2","12",2,1
"3","2",2,1
"3","15",2,1
"4","4",2,1
"5","12",2,1
"6",NA,2,1
"7","2",2,1
"7","10",2,1
"8","9",2,1
"9","3",2,1
"9","8",2,1
"10","7",2,1
"10","11",2,1
"11","1",2,1
"11","10",2,1
"12","2",2,1
"12","5",2,1
"13","6",2,1
"14","14",2,1
"15","3",2,1
"16","16",2,1
"1","11",3,5
"1","12",3,5
"2","2",3,5
"3","3",3,5
"4","4",3,5
"5","5",3,5
"6","12",3,5
"7","7",3,5
"8","9",3,5
"9","8",3,5
"10","10",3,5
"11","1",3,5
"12","6",3,5
"12","13",3,5
"13","12",3,5
"14","14",3,5
"15","15",3,5
"16","16",3,5
"1","4",4,6
"1","13",4,6
"2","3",4,6
"3","14",4,6
"4",NA,4,6
"5",NA,4,6
"6","12",4,6
"7","7",4,6
"8","3",4,6
"9","13",4,6
"10","10",4,6
"11","11",4,6
"12","6",4,6
"12","13",4,6
"13","4",4,6
"13","12",4,6
"14","3",4,6
"14","15",4,6
"15","14",4,6
"16","5",4,6
"1","1",5,3
"2","12",5,3
"3","4",5,3
"4","5",5,3
"4","6",5,3
"5",NA,5,3
"6","4",5,3
"7","10",5,3
"8","9",5,3
"8","10",5,3
"9","8",5,3
"10","7",5,3
"10","8",5,3
"10","11",5,3
"10","15",5,3
"11","10",5,3
"11","14",5,3
"12","2",5,3
"12","13",5,3
"13","12",5,3
"14",NA,5,3
"15",NA,5,3
"16","16",5,3
"1","14",6,2
"2","3",6,2
"2","12",6,2
"2","13",6,2
"2","16",6,2
"3","2",6,2
"3","6",6,2
"3","15",6,2
"4","14",6,2
"5","4",6,2
"5","14",6,2
"6","3",6,2
"6","12",6,2
"7","12",6,2
"8","9",6,2
"9",NA,6,2
"10","11",6,2
"10","14",6,2
"11","14",6,2
"12","2",6,2
"12","6",6,2
"12","7",6,2
"12","13",6,2
"13","2",6,2
"13","12",6,2
"14","4",6,2
"14","5",6,2
"14","10",6,2
"14","11",6,2
"15","3",6,2
"16","8",6,2
